0.624725, 0.625041, 0.600669, 0.605906
0.645023, 0.64574, 0.62255, 0.627845
0.665156, 0.666368, 0.644475, 0.650059
0.69494, 0.696633, 0.676199, 0.682113
0.695095, 0.697174, 0.678155, 0.684012
0.709826, 0.712152, 0.694793, 0.700882
0.713553, 0.716162, 0.699935, 0.706115
0.718703, 0.721344, 0.70565, 0.711976
0.720517, 0.72317, 0.707689, 0.713792
0.716191, 0.718681, 0.703169, 0.709265
0.710855, 0.713221, 0.696848, 0.702987
0.701137, 0.703263, 0.686118, 0.692304
0.688572, 0.690303, 0.672064, 0.677981
0.665941, 0.667419, 0.647373, 0.652978
0.656884, 0.657797, 0.636378, 0.641864
0.633666, 0.634369, 0.611436, 0.61684
0.612886, 0.613296, 0.589642, 0.594928
0.589142, 0.589296, 0.56475, 0.569865
0.590749, 0.590752, 0.565887, 0.57091
0.569522, 0.56966, 0.545279, 0.550363
0.571168, 0.571306, 0.546926, 0.55201
0.571172, 0.57131, 0.54693, 0.552015
0.571172, 0.57131, 0.54693, 0.552015
0.571172, 0.57131, 0.54693, 0.552015
0.571172, 0.57131, 0.54693, 0.552015
0.567029, 0.567044, 0.542091, 0.547099
0.57005, 0.570065, 0.545208, 0.550208
0.582205, 0.582239, 0.55763, 0.562696
0.601145, 0.601276, 0.57708, 0.582175
0.624237, 0.624648, 0.600141, 0.605107
0.651283, 0.65202, 0.627656, 0.63264
0.669416, 0.670569, 0.64583, 0.650337
0.689509, 0.691357, 0.666306, 0.670404
0.70197, 0.704224, 0.679122, 0.682718
0.711606, 0.714363, 0.689091, 0.692334
0.719818, 0.722983, 0.697637, 0.701111
0.726094, 0.72967, 0.70432, 0.708163
0.722608, 0.725989, 0.700483, 0.704962
0.721432, 0.724897, 0.699765, 0.704313
0.717349, 0.720904, 0.695915, 0.700749
0.708383, 0.711371, 0.686649, 0.691444
0.697013, 0.699647, 0.675111, 0.679877
0.682716, 0.684811, 0.660415, 0.665271
0.664118, 0.665638, 0.641282, 0.64624
0.622036, 0.623004, 0.598449, 0.603424
0.610894, 0.611422, 0.586547, 0.591512
0.588771, 0.588872, 0.563921, 0.568841
0.574299, 0.574592, 0.549823, 0.554931
0.576501, 0.57678, 0.551922, 0.556995
0.5765, 0.576778, 0.55192, 0.556993
0.5765, 0.576778, 0.55192, 0.556993
0.5765, 0.576778, 0.55192, 0.556993
