21
  [4] -> x: 0.698089, y: 1.32695, z: 0.456834
  [5] -> NaN, NaN, NaN
  [6] -> x: 0.660116, y: 1.27276, z: 0.185261
  [7] -> NaN, NaN, NaN
  [8] -> x: 0.65542, y: 1.25891, z: 0.10997
  [9] -> x: 0.745396, y: 1.25245, z: 0.73673
  [10] -> x: 0.884299, y: 1.13363, z: 0.179574
  [11] -> x: 0.975934, y: 1.12679, z: 0.169255
  [12] -> x: 0.792664, y: 1.14048, z: 0.189894
  [13] -> x: 0.956837, y: 1.21272, z: -0.255924
  [14] -> x: 0.752584, y: 1.17426, z: -0.267606
  [15] -> NaN, NaN, NaN
  [16] -> NaN, NaN, NaN
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.882575, y: 1.08154, z: 0.936303
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.754229, y: 1.25949, z: 0.741141
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.709513, y: 1.31679, z: 0.461669
  [5] -> NaN, NaN, NaN
  [6] -> x: 0.665494, y: 1.27867, z: 0.190151
  [7] -> NaN, NaN, NaN
  [8] -> x: 0.656942, y: 1.27071, z: 0.110491
  [9] -> x: 0.754229, y: 1.25949, z: 0.741141
  [10] -> x: 0.898606, y: 1.11908, z: 0.183701
  [11] -> x: 0.991168, y: 1.10601, z: 0.173744
  [12] -> x: 0.806045, y: 1.13214, z: 0.193658
  [13] -> x: 0.960337, y: 1.18066, z: -0.24722
  [14] -> x: 0.750624, y: 1.19256, z: -0.270217
  [15] -> NaN, NaN, NaN
  [16] -> NaN, NaN, NaN
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.890956, y: 1.08854, z: 0.935782
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.764808, y: 1.27191, z: 0.7436
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.714439, y: 1.31542, z: 0.46313
  [5] -> NaN, NaN, NaN
  [6] -> x: 0.669737, y: 1.28961, z: 0.191134
  [7] -> NaN, NaN, NaN
  [8] -> x: 0.660661, y: 1.29014, z: 0.10829
  [9] -> x: 0.764808, y: 1.27191, z: 0.7436
  [10] -> x: 0.896755, y: 1.13902, z: 0.186062
  [11] -> x: 0.988812, y: 1.12793, z: 0.173593
  [12] -> x: 0.804697, y: 1.15012, z: 0.19853
  [13] -> x: 0.959576, y: 1.18789, z: -0.251801
  [14] -> x: 0.748761, y: 1.25005, z: -0.280704
  [15] -> NaN, NaN, NaN
  [16] -> NaN, NaN, NaN
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.890994, y: 1.08858, z: 0.93578
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.764857, y: 1.27198, z: 0.743603
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.714421, y: 1.31556, z: 0.463096
  [5] -> NaN, NaN, NaN
  [6] -> x: 0.66979, y: 1.28987, z: 0.191092
  [7] -> NaN, NaN, NaN
  [8] -> x: 0.660781, y: 1.29068, z: 0.108195
  [9] -> x: 0.764857, y: 1.27198, z: 0.743603
  [10] -> x: 0.896679, y: 1.13925, z: 0.186064
  [11] -> x: 0.988729, y: 1.1282, z: 0.173573
  [12] -> x: 0.804629, y: 1.15031, z: 0.198556
  [13] -> x: 0.959523, y: 1.18838, z: -0.251991
  [14] -> x: 0.748728, y: 1.25172, z: -0.28102
  [15] -> NaN, NaN, NaN
  [16] -> NaN, NaN, NaN
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.89096, y: 1.08855, z: 0.935782
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.764816, y: 1.27193, z: 0.743593
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.714312, y: 1.31561, z: 0.463061
  [5] -> NaN, NaN, NaN
  [6] -> x: 0.669726, y: 1.28971, z: 0.191073
  [7] -> NaN, NaN, NaN
  [8] -> x: 0.660715, y: 1.29033, z: 0.108231
  [9] -> x: 0.764816, y: 1.27193, z: 0.743593
  [10] -> x: 0.896686, y: 1.13917, z: 0.186054
  [11] -> x: 0.988738, y: 1.12811, z: 0.173574
  [12] -> x: 0.804634, y: 1.15024, z: 0.198535
  [13] -> x: 0.959529, y: 1.18832, z: -0.251949
  [14] -> x: 0.748759, y: 1.25083, z: -0.280859
  [15] -> NaN, NaN, NaN
  [16] -> NaN, NaN, NaN
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.898654, y: 1.09486, z: 0.935006
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.770075, y: 1.27786, z: 0.746621
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.725183, y: 1.30142, z: 0.464457
  [5] -> NaN, NaN, NaN
  [6] -> x: 0.67514, y: 1.29225, z: 0.192537
  [7] -> NaN, NaN, NaN
  [8] -> x: 0.666948, y: 1.27846, z: 0.10988
  [9] -> x: 0.770075, y: 1.27786, z: 0.746621
  [10] -> x: 0.896421, y: 1.14464, z: 0.185717
  [11] -> x: 0.989672, y: 1.11246, z: 0.17538
  [12] -> x: 0.803169, y: 1.17682, z: 0.196054
  [13] -> x: 0.967159, y: 1.12727, z: -0.231147
  [14] -> x: 0.763673, y: 1.20489, z: -0.252208
  [15] -> NaN, NaN, NaN
  [16] -> NaN, NaN, NaN
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.898716, y: 1.09492, z: 0.935
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.770117, y: 1.2779, z: 0.746645
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.725661, y: 1.3008, z: 0.464518
  [5] -> NaN, NaN, NaN
  [6] -> x: 0.675319, y: 1.29234, z: 0.192585
  [7] -> NaN, NaN, NaN
  [8] -> x: 0.667206, y: 1.27797, z: 0.109948
  [9] -> x: 0.770117, y: 1.2779, z: 0.746645
  [10] -> x: 0.896418, y: 1.14469, z: 0.185714
  [11] -> x: 0.989679, y: 1.11233, z: 0.175396
  [12] -> x: 0.803157, y: 1.17705, z: 0.196033
  [13] -> x: 0.967314, y: 1.12603, z: -0.230724
  [14] -> x: 0.764144, y: 1.20345, z: -0.251305
  [15] -> NaN, NaN, NaN
  [16] -> NaN, NaN, NaN
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.904422, y: 1.10485, z: 0.934586
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.773903, y: 1.28189, z: 0.748176
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.726136, y: 1.30869, z: 0.464912
  [5] -> NaN, NaN, NaN
  [6] -> x: 0.677731, y: 1.29361, z: 0.194061
  [7] -> NaN, NaN, NaN
  [8] -> x: 0.66602, y: 1.3041, z: 0.110035
  [9] -> x: 0.773903, y: 1.28189, z: 0.748176
  [10] -> x: 0.896125, y: 1.15194, z: 0.183626
  [11] -> x: 0.987045, y: 1.13549, z: 0.171643
  [12] -> x: 0.805205, y: 1.16839, z: 0.195608
  [13] -> x: 0.957759, y: 1.2298, z: -0.262934
  [14] -> x: 0.762325, y: 1.22142, z: -0.256469
  [15] -> NaN, NaN, NaN
  [16] -> NaN, NaN, NaN
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.904468, y: 1.10493, z: 0.934583
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.773932, y: 1.28192, z: 0.748188
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.726137, y: 1.30907, z: 0.464927
  [5] -> NaN, NaN, NaN
  [6] -> x: 0.677805, y: 1.29365, z: 0.194108
  [7] -> NaN, NaN, NaN
  [8] -> x: 0.66596, y: 1.30519, z: 0.110036
  [9] -> x: 0.773932, y: 1.28192, z: 0.748188
  [10] -> x: 0.896123, y: 1.152, z: 0.183608
  [11] -> x: 0.987023, y: 1.13568, z: 0.171612
  [12] -> x: 0.805222, y: 1.16832, z: 0.195604
  [13] -> x: 0.957573, y: 1.23181, z: -0.263559
  [14] -> x: 0.762258, y: 1.22198, z: -0.256645
  [15] -> NaN, NaN, NaN
  [16] -> NaN, NaN, NaN
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.904446, y: 1.10489, z: 0.934584
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.773918, y: 1.28191, z: 0.748182
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.726126, y: 1.30892, z: 0.46492
  [5] -> NaN, NaN, NaN
  [6] -> x: 0.67777, y: 1.29363, z: 0.194087
  [7] -> NaN, NaN, NaN
  [8] -> x: 0.665981, y: 1.30473, z: 0.110034
  [9] -> x: 0.773918, y: 1.28191, z: 0.748182
  [10] -> x: 0.896124, y: 1.15197, z: 0.183617
  [11] -> x: 0.987034, y: 1.13559, z: 0.171627
  [12] -> x: 0.805214, y: 1.16835, z: 0.195606
  [13] -> x: 0.957658, y: 1.23089, z: -0.263271
  [14] -> x: 0.762281, y: 1.22175, z: -0.256579
  [15] -> NaN, NaN, NaN
  [16] -> NaN, NaN, NaN
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.904445, y: 1.10489, z: 0.934585
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.773917, y: 1.28191, z: 0.748182
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.726125, y: 1.3089, z: 0.464919
  [5] -> NaN, NaN, NaN
  [6] -> x: 0.677766, y: 1.29363, z: 0.194084
  [7] -> NaN, NaN, NaN
  [8] -> x: 0.665984, y: 1.30467, z: 0.110034
  [9] -> x: 0.773917, y: 1.28191, z: 0.748182
  [10] -> x: 0.896124, y: 1.15197, z: 0.183617
  [11] -> x: 0.987034, y: 1.13558, z: 0.171628
  [12] -> x: 0.805213, y: 1.16835, z: 0.195606
  [13] -> x: 0.957663, y: 1.23083, z: -0.263254
  [14] -> x: 0.762284, y: 1.22173, z: -0.256572
  [15] -> NaN, NaN, NaN
  [16] -> NaN, NaN, NaN
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.908303, y: 1.11373, z: 0.934226
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.777115, y: 1.28343, z: 0.748414
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.728247, y: 1.31002, z: 0.465272
  [5] -> NaN, NaN, NaN
  [6] -> x: 0.677927, y: 1.30802, z: 0.193708
  [7] -> NaN, NaN, NaN
  [8] -> x: 0.664898, y: 1.31489, z: 0.106985
  [9] -> x: 0.777115, y: 1.28343, z: 0.748414
  [10] -> x: 0.89696, y: 1.15339, z: 0.186622
  [11] -> x: 0.988354, y: 1.12796, z: 0.176355
  [12] -> x: 0.805567, y: 1.17881, z: 0.196888
  [13] -> x: 0.9659, y: 1.1855, z: -0.237997
  [14] -> x: 0.762459, y: 1.28355, z: -0.250693
  [15] -> NaN, NaN, NaN
  [16] -> NaN, NaN, NaN
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.908334, y: 1.1138, z: 0.934223
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.77714, y: 1.28344, z: 0.748415
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.728341, y: 1.31007, z: 0.465288
  [5] -> NaN, NaN, NaN
  [6] -> x: 0.677932, y: 1.30849, z: 0.193695
  [7] -> NaN, NaN, NaN
  [8] -> x: 0.664853, y: 1.31531, z: 0.106862
  [9] -> x: 0.77714, y: 1.28344, z: 0.748415
  [10] -> x: 0.896967, y: 1.1534, z: 0.186647
  [11] -> x: 0.988365, y: 1.1279, z: 0.176394
  [12] -> x: 0.80557, y: 1.1789, z: 0.196899
  [13] -> x: 0.966048, y: 1.18468, z: -0.237542
  [14] -> x: 0.762464, y: 1.28522, z: -0.250535
  [15] -> NaN, NaN, NaN
  [16] -> NaN, NaN, NaN
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.908319, y: 1.11377, z: 0.934224
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.777128, y: 1.28344, z: 0.748415
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.728302, y: 1.31005, z: 0.465281
  [5] -> NaN, NaN, NaN
  [6] -> x: 0.677929, y: 1.30828, z: 0.193701
  [7] -> NaN, NaN, NaN
  [8] -> x: 0.664872, y: 1.31513, z: 0.106915
  [9] -> x: 0.777128, y: 1.28344, z: 0.748415
  [10] -> x: 0.896964, y: 1.15339, z: 0.186635
  [11] -> x: 0.988359, y: 1.12793, z: 0.176375
  [12] -> x: 0.805568, y: 1.17885, z: 0.196894
  [13] -> x: 0.965979, y: 1.18507, z: -0.237756
  [14] -> x: 0.762462, y: 1.28446, z: -0.250606
  [15] -> NaN, NaN, NaN
  [16] -> NaN, NaN, NaN
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.908426, y: 1.12907, z: 0.93417
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.777685, y: 1.32612, z: 0.754549
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.712977, y: 1.39097, z: 0.477274
  [5] -> NaN, NaN, NaN
  [6] -> x: 0.665362, y: 1.36916, z: 0.205095
  [7] -> x: 1.01882, y: 1.13289, z: 0.122145
  [8] -> x: 0.668115, y: 1.32472, z: 0.140657
  [9] -> x: 0.777685, y: 1.32612, z: 0.754549
  [10] -> x: 0.888062, y: 1.15655, z: 0.186748
  [11] -> x: 0.97337, y: 1.10873, z: 0.179264
  [12] -> x: 0.802753, y: 1.20438, z: 0.194232
  [13] -> x: 0.959288, y: 1.21476, z: -0.246258
  [14] -> x: 0.762114, y: 1.33612, z: -0.266809
  [15] -> NaN, NaN, NaN
  [16] -> x: 0.86613, y: 1.384, z: -0.556645
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.908427, y: 1.1292, z: 0.934169
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.77769, y: 1.32646, z: 0.754598
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.712257, y: 1.39478, z: 0.477839
  [5] -> NaN, NaN, NaN
  [6] -> x: 0.66494, y: 1.37121, z: 0.205477
  [7] -> x: 1.01882, y: 1.1329, z: 0.122152
  [8] -> x: 0.668254, y: 1.32512, z: 0.142081
  [9] -> x: 0.77769, y: 1.32646, z: 0.754598
  [10] -> x: 0.887988, y: 1.15658, z: 0.186749
  [11] -> x: 0.973246, y: 1.10857, z: 0.179289
  [12] -> x: 0.80273, y: 1.20459, z: 0.19421
  [13] -> x: 0.959176, y: 1.21526, z: -0.2464
  [14] -> x: 0.762105, y: 1.33743, z: -0.267216
  [15] -> NaN, NaN, NaN
  [16] -> x: 0.86613, y: 1.384, z: -0.556645
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.908426, y: 1.12914, z: 0.934169
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.777687, y: 1.3263, z: 0.754574
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.712558, y: 1.39319, z: 0.477603
  [5] -> NaN, NaN, NaN
  [6] -> x: 0.665126, y: 1.37031, z: 0.205308
  [7] -> x: 1.01882, y: 1.13289, z: 0.122145
  [8] -> x: 0.668195, y: 1.32495, z: 0.141474
  [9] -> x: 0.777687, y: 1.3263, z: 0.754574
  [10] -> x: 0.888024, y: 1.15657, z: 0.186749
  [11] -> x: 0.973306, y: 1.10864, z: 0.179277
  [12] -> x: 0.802741, y: 1.20449, z: 0.194221
  [13] -> x: 0.959229, y: 1.21503, z: -0.246332
  [14] -> x: 0.762109, y: 1.33683, z: -0.26703
  [15] -> NaN, NaN, NaN
  [16] -> x: 0.86613, y: 1.384, z: -0.556645
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.90746, y: 1.13768, z: 0.93439
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.778655, y: 1.3183, z: 0.756345
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.662189, y: 1.58478, z: 0.484875
  [5] -> NaN, NaN, NaN
  [6] -> x: 0.664773, y: 1.37053, z: 0.216145
  [7] -> NaN, NaN, NaN
  [8] -> x: 0.658112, y: 1.37234, z: 0.140164
  [9] -> x: 0.778655, y: 1.3183, z: 0.756345
  [10] -> x: 0.88569, y: 1.18809, z: 0.18241
  [11] -> x: 0.968872, y: 1.16185, z: 0.172968
  [12] -> x: 0.802508, y: 1.21432, z: 0.191852
  [13] -> x: 0.954603, y: 1.24737, z: -0.259554
  [14] -> x: 0.779515, y: 1.32918, z: -0.264376
  [15] -> NaN, NaN, NaN
  [16] -> x: 0.875797, y: 1.38057, z: -0.555373
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.907453, y: 1.13775, z: 0.934392
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.778663, y: 1.31824, z: 0.756359
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.659929, y: 1.59338, z: 0.485205
  [5] -> NaN, NaN, NaN
  [6] -> x: 0.664759, y: 1.37055, z: 0.216503
  [7] -> NaN, NaN, NaN
  [8] -> x: 0.657692, y: 1.37431, z: 0.140119
  [9] -> x: 0.778663, y: 1.31824, z: 0.756359
  [10] -> x: 0.885671, y: 1.18835, z: 0.182374
  [11] -> x: 0.968835, y: 1.16229, z: 0.172915
  [12] -> x: 0.802506, y: 1.2144, z: 0.191832
  [13] -> x: 0.954529, y: 1.24789, z: -0.259766
  [14] -> x: 0.779922, y: 1.32901, z: -0.264315
  [15] -> NaN, NaN, NaN
  [16] -> x: 0.876431, y: 1.38035, z: -0.55529
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.907456, y: 1.13772, z: 0.934391
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.778659, y: 1.31827, z: 0.756352
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.660881, y: 1.58976, z: 0.485068
  [5] -> NaN, NaN, NaN
  [6] -> x: 0.664764, y: 1.37055, z: 0.216346
  [7] -> NaN, NaN, NaN
  [8] -> x: 0.657872, y: 1.37347, z: 0.140143
  [9] -> x: 0.778659, y: 1.31827, z: 0.756352
  [10] -> x: 0.88568, y: 1.18822, z: 0.182391
  [11] -> x: 0.968853, y: 1.16208, z: 0.172941
  [12] -> x: 0.802507, y: 1.21436, z: 0.191842
  [13] -> x: 0.954564, y: 1.24765, z: -0.259666
  [14] -> x: 0.779735, y: 1.32909, z: -0.264344
  [15] -> NaN, NaN, NaN
  [16] -> x: 0.876186, y: 1.38044, z: -0.555322
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.907456, y: 1.13772, z: 0.934391
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.778659, y: 1.31827, z: 0.756352
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.661018, y: 1.58924, z: 0.485048
  [5] -> NaN, NaN, NaN
  [6] -> x: 0.664764, y: 1.37055, z: 0.216329
  [7] -> NaN, NaN, NaN
  [8] -> x: 0.657896, y: 1.37336, z: 0.140146
  [9] -> x: 0.778659, y: 1.31827, z: 0.756352
  [10] -> x: 0.88568, y: 1.18822, z: 0.182392
  [11] -> x: 0.968854, y: 1.16207, z: 0.172941
  [12] -> x: 0.802507, y: 1.21436, z: 0.191842
  [13] -> x: 0.954566, y: 1.24763, z: -0.259661
  [14] -> x: 0.779722, y: 1.3291, z: -0.264346
  [15] -> NaN, NaN, NaN
  [16] -> x: 0.876132, y: 1.38046, z: -0.555329
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.904308, y: 1.14211, z: 0.934759
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.778174, y: 1.3166, z: 0.758543
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.663963, y: 1.56255, z: 0.520114
  [5] -> NaN, NaN, NaN
  [6] -> x: 0.652048, y: 1.40353, z: 0.287306
  [7] -> NaN, NaN, NaN
  [8] -> x: 0.652696, y: 1.40267, z: 0.235346
  [9] -> x: 0.778174, y: 1.3166, z: 0.758543
  [10] -> x: 0.883009, y: 1.21386, z: 0.179789
  [11] -> x: 0.965517, y: 1.18597, z: 0.171502
  [12] -> x: 0.8005, y: 1.24174, z: 0.188075
  [13] -> x: 0.950466, y: 1.23561, z: -0.259348
  [14] -> x: 0.771481, y: 1.40835, z: -0.287358
  [15] -> NaN, NaN, NaN
  [16] -> x: 0.875898, y: 1.41172, z: -0.567032
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.904282, y: 1.14214, z: 0.934762
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.77817, y: 1.31659, z: 0.75856
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.664097, y: 1.56131, z: 0.521764
  [5] -> NaN, NaN, NaN
  [6] -> x: 0.651618, y: 1.40464, z: 0.289707
  [7] -> NaN, NaN, NaN
  [8] -> x: 0.652473, y: 1.40392, z: 0.239401
  [9] -> x: 0.77817, y: 1.31659, z: 0.75856
  [10] -> x: 0.882986, y: 1.21407, z: 0.179767
  [11] -> x: 0.965489, y: 1.18617, z: 0.17149
  [12] -> x: 0.800484, y: 1.24196, z: 0.188044
  [13] -> x: 0.950404, y: 1.23543, z: -0.259344
  [14] -> x: 0.771298, y: 1.41011, z: -0.28787
  [15] -> NaN, NaN, NaN
  [16] -> x: 0.875885, y: 1.41371, z: -0.567774
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.904295, y: 1.14213, z: 0.934761
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.778172, y: 1.31659, z: 0.758552
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.664039, y: 1.56184, z: 0.521075
  [5] -> NaN, NaN, NaN
  [6] -> x: 0.651807, y: 1.40415, z: 0.288649
  [7] -> NaN, NaN, NaN
  [8] -> x: 0.652568, y: 1.40339, z: 0.237675
  [9] -> x: 0.778172, y: 1.31659, z: 0.758552
  [10] -> x: 0.882997, y: 1.21397, z: 0.179778
  [11] -> x: 0.965502, y: 1.18608, z: 0.171496
  [12] -> x: 0.800492, y: 1.24185, z: 0.188059
  [13] -> x: 0.950433, y: 1.23551, z: -0.259346
  [14] -> x: 0.771382, y: 1.4093, z: -0.287634
  [15] -> NaN, NaN, NaN
  [16] -> x: 0.875891, y: 1.41293, z: -0.567485
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.891634, y: 1.16672, z: 0.935136
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.760804, y: 1.39761, z: 0.765185
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.623992, y: 1.60866, z: 0.572958
  [5] -> x: 0.980058, y: 1.24579, z: 0.349701
  [6] -> x: 0.667002, y: 1.41069, z: 0.365718
  [7] -> x: 0.944293, y: 1.26792, z: 0.287418
  [8] -> x: 0.729688, y: 1.32079, z: 0.325198
  [9] -> x: 0.760804, y: 1.39761, z: 0.765185
  [10] -> x: 0.879988, y: 1.22939, z: 0.181311
  [11] -> x: 0.960899, y: 1.20796, z: 0.175517
  [12] -> x: 0.799077, y: 1.25083, z: 0.187105
  [13] -> x: 0.948996, y: 1.21587, z: -0.25015
  [14] -> x: 0.789318, y: 1.37976, z: -0.277108
  [15] -> NaN, NaN, NaN
  [16] -> NaN, NaN, NaN
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.89153, y: 1.16692, z: 0.935139
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.760667, y: 1.39825, z: 0.765237
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.621845, y: 1.61116, z: 0.575755
  [5] -> x: 0.979995, y: 1.24579, z: 0.349755
  [6] -> x: 0.667716, y: 1.411, z: 0.369378
  [7] -> x: 0.944116, y: 1.26816, z: 0.287794
  [8] -> x: 0.734119, y: 1.31608, z: 0.330267
  [9] -> x: 0.760667, y: 1.39825, z: 0.765237
  [10] -> x: 0.879963, y: 1.22952, z: 0.181324
  [11] -> x: 0.96086, y: 1.20814, z: 0.175551
  [12] -> x: 0.799065, y: 1.2509, z: 0.187097
  [13] -> x: 0.948975, y: 1.21558, z: -0.250015
  [14] -> x: 0.789715, y: 1.37911, z: -0.276877
  [15] -> NaN, NaN, NaN
  [16] -> NaN, NaN, NaN
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.891581, y: 1.16682, z: 0.935138
  [1] -> NaN, NaN, NaN
  [2] -> x: 0.760734, y: 1.39794, z: 0.765211
  [3] -> NaN, NaN, NaN
  [4] -> x: 0.622717, y: 1.61014, z: 0.574627
  [5] -> x: 0.980048, y: 1.24579, z: 0.349709
  [6] -> x: 0.667417, y: 1.41088, z: 0.367865
  [7] -> x: 0.944259, y: 1.26797, z: 0.287492
  [8] -> x: 0.732352, y: 1.31796, z: 0.328266
  [9] -> x: 0.760734, y: 1.39794, z: 0.765211
  [10] -> x: 0.879975, y: 1.22946, z: 0.181318
  [11] -> x: 0.960879, y: 1.20805, z: 0.175535
  [12] -> x: 0.799071, y: 1.25087, z: 0.187101
  [13] -> x: 0.948985, y: 1.21572, z: -0.250079
  [14] -> x: 0.789532, y: 1.37941, z: -0.276984
  [15] -> NaN, NaN, NaN
  [16] -> NaN, NaN, NaN
  [17] -> NaN, NaN, NaN
  [18] -> NaN, NaN, NaN
  [19] -> NaN, NaN, NaN
  [20] -> NaN, NaN, NaN
21
  [0] -> x: 0.87368, y: 1.21007, z: 0.93806
  [1] -> NaN, NaN, NaN
