0.631276, 0.631695, 0.607881, 0.613028
0.627015, 0.627608, 0.604551, 0.609851
0.649875, 0.650705, 0.62869, 0.634153
0.666945, 0.668207, 0.647154, 0.652758
0.683127, 0.684736, 0.664761, 0.670476
0.696602, 0.698494, 0.679659, 0.685634
0.705, 0.707326, 0.689899, 0.695833
0.712121, 0.714491, 0.697551, 0.703499
0.718178, 0.720622, 0.704085, 0.710114
0.71618, 0.718662, 0.702125, 0.708174
0.71517, 0.717688, 0.701223, 0.707299
0.709351, 0.711573, 0.694173, 0.70011
0.697558, 0.699574, 0.681536, 0.687433
0.688098, 0.689836, 0.670691, 0.676558
0.674882, 0.676175, 0.6556, 0.661147
0.655712, 0.656551, 0.634542, 0.639951
0.634546, 0.635144, 0.612259, 0.617509
0.608018, 0.608389, 0.58463, 0.589873
0.577429, 0.577652, 0.553309, 0.558411
0.569486, 0.569584, 0.544703, 0.54976
0.566253, 0.56629, 0.541397, 0.546439
0.566432, 0.56645, 0.541455, 0.546436
0.571996, 0.572097, 0.547239, 0.552168
0.590232, 0.590492, 0.565516, 0.570427
0.622154, 0.622723, 0.598145, 0.60279
0.644327, 0.645319, 0.620307, 0.624377
0.666588, 0.667945, 0.64301, 0.646734
0.685803, 0.687604, 0.662659, 0.666222
0.696235, 0.698318, 0.673392, 0.676506
0.706422, 0.708836, 0.683883, 0.68656
0.714737, 0.717536, 0.6925, 0.695434
0.719248, 0.722272, 0.697177, 0.700501
0.720023, 0.72314, 0.69794, 0.701621
0.717709, 0.72074, 0.695484, 0.699884
0.712429, 0.715185, 0.689916, 0.694445
0.706577, 0.709221, 0.684128, 0.688808
0.68871, 0.690958, 0.666263, 0.671067
0.682123, 0.684008, 0.659349, 0.664214
0.667092, 0.668571, 0.643913, 0.648851
0.644118, 0.644998, 0.620237, 0.625113
0.61798, 0.618563, 0.59363, 0.598568
0.58469, 0.584944, 0.560085, 0.565068
0.566144, 0.566221, 0.541247, 0.546209
0.566076, 0.566094, 0.54115, 0.546166
0.565798, 0.565802, 0.540832, 0.545846
0.571337, 0.571427, 0.547485, 0.552563
0.574802, 0.575034, 0.551731, 0.556873
0.589381, 0.589862, 0.568041, 0.573335
0.602486, 0.603349, 0.583966, 0.589425
0.618463, 0.619844, 0.60342, 0.609116
0.631338, 0.633194, 0.619816, 0.625791
0.644534, 0.647043, 0.637627, 0.643967
0.658905, 0.662208, 0.657642, 0.664408
0.671849, 0.676087, 0.676814, 0.684073
0.67847, 0.683265, 0.687144, 0.694744
0.688033, 0.693735, 0.702511, 0.710511
0.696385, 0.702907, 0.716545, 0.724943
0.704108, 0.711498, 0.729937, 0.738644
0.709355, 0.717463, 0.740027, 0.749283
0.715468, 0.724451, 0.750841, 0.760113
0.652479, 0.653109, 0.630125, 0.635417
0.656018, 0.657042, 0.635433, 0.640919
0.671609, 0.672924, 0.652237, 0.657924
0.687149, 0.68885, 0.66942, 0.675174
0.697416, 0.699453, 0.681125, 0.686907
0.70715, 0.709457, 0.69217, 0.698097
0.712963, 0.715358, 0.698521, 0.704553
0.71596, 0.718365, 0.701473, 0.707474
0.716982, 0.719524, 0.703355, 0.709586
0.714399, 0.7169, 0.70025, 0.706289
0.70885, 0.711047, 0.693711, 0.699663
0.6956, 0.697593, 0.679058, 0.684963
0.689668, 0.691423, 0.672464, 0.678322
0.676869, 0.678233, 0.657799, 0.663409
0.658505, 0.659474, 0.637578, 0.642975
0.640542, 0.641195, 0.618507, 0.623808
0.615187, 0.615594, 0.591977, 0.597187
0.584831, 0.585034, 0.560659, 0.565777
0.568603, 0.568714, 0.543859, 0.548906
0.566416, 0.566446, 0.541551, 0.546574
0.565627, 0.565652, 0.540672, 0.545688
0.569536, 0.569624, 0.544616, 0.549577
0.578975, 0.579177, 0.554211, 0.559239
0.613017, 0.61343, 0.58851, 0.593127
0.633467, 0.634257, 0.609279, 0.613695
0.656296, 0.657494, 0.632519, 0.636609
0.676151, 0.677652, 0.652763, 0.656822
0.691174, 0.69312, 0.668148, 0.671609
0.701291, 0.703434, 0.678513, 0.681692
0.710628, 0.713283, 0.68824, 0.69095
0.715335, 0.718138, 0.693079, 0.696234
0.719904, 0.722947, 0.69778, 0.70134
0.719537, 0.722606, 0.697355, 0.701286
0.718074, 0.721123, 0.695882, 0.700227
0.71233, 0.715144, 0.689883, 0.694273
0.705361, 0.707966, 0.682875, 0.687598
0.688144, 0.690346, 0.665582, 0.670388
0.680242, 0.682021, 0.657592, 0.662495
0.663889, 0.665221, 0.640496, 0.645371
0.641093, 0.642025, 0.617438, 0.622346
0.615172, 0.615736, 0.590803, 0.595751
0.58248, 0.582762, 0.557731, 0.562704
0.566872, 0.56693, 0.541951, 0.546924
0.566067, 0.566087, 0.54109, 0.546088
0.566662, 0.566687, 0.541776, 0.546796
0.566019, 0.566054, 0.541173, 0.546195
0.567216, 0.567231, 0.542496, 0.547516
0.570057, 0.570151, 0.54586, 0.550907
0.576817, 0.576982, 0.553372, 0.55849
0.58047, 0.580775, 0.557874, 0.563039
0.58805, 0.588541, 0.566484, 0.571739
0.596192, 0.596946, 0.575904, 0.58123
0.603271, 0.6042, 0.584614, 0.590092
0.607964, 0.609052, 0.590734, 0.596325
0.617206, 0.618587, 0.602072, 0.607908
0.621295, 0.62281, 0.607538, 0.613421
0.630861, 0.632777, 0.619614, 0.625745
0.637385, 0.639581, 0.628647, 0.634973
0.643295, 0.645836, 0.636118, 0.642485
0.645334, 0.647949, 0.639062, 0.645448
0.653258, 0.656305, 0.650118, 0.656803
0.658919, 0.662412, 0.658188, 0.66503
0.664087, 0.668017, 0.665818, 0.672857
0.668121, 0.672215, 0.672135, 0.679345
0.671343, 0.675765, 0.676989, 0.68438
0.675664, 0.680374, 0.683666, 0.691236
0.679258, 0.684377, 0.689216, 0.696865
0.682755, 0.688124, 0.694905, 0.702676
0.686641, 0.692452, 0.701253, 0.709214
0.613816, 0.62255, 0.633152, 0.641721
0.683681, 0.689796, 0.697261, 0.704922
0.694831, 0.701521, 0.715049, 0.72364
0.624898, 0.625232, 0.601217, 0.606399
0.621328, 0.621867, 0.598503, 0.603786
0.644535, 0.645418, 0.623266, 0.628664
0.664226, 0.665424, 0.644127, 0.649687
0.678091, 0.679667, 0.659636, 0.665237
0.690491, 0.692311, 0.673128, 0.678959
0.700689, 0.702935, 0.684986, 0.690849
0.707669, 0.710053, 0.692888, 0.69888
0.714449, 0.716949, 0.700206, 0.706272
0.718104, 0.72062, 0.704261, 0.710312
0.716863, 0.719432, 0.703468, 0.709563
0.714114, 0.716415, 0.699769, 0.705904
0.705328, 0.707425, 0.68962, 0.695633
0.69633, 0.698263, 0.679499, 0.685284
0.684692, 0.686162, 0.666437, 0.672116
0.669957, 0.671147, 0.650251, 0.655878
0.650613, 0.651415, 0.629024, 0.634372
0.624918, 0.625441, 0.60224, 0.607466
0.599218, 0.599465, 0.5755, 0.580642
0.574921, 0.575054, 0.55051, 0.555617
0.56639, 0.566443, 0.541502, 0.54653
0.566396, 0.566404, 0.541454, 0.546477
0.566536, 0.56656, 0.541571, 0.546565
0.57323, 0.573373, 0.548355, 0.553301
