time,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq_d1,ddq_d2,ddq_d3,ddq_d4,ddq_d5,ddq_d6,ddq_d7,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15,O_T_EE_16
2.485,0.846481,-0.0454141,-0.0954797,-1.94387,-0.0044187,1.89843,0.752711,-0.037592,-0.0679904,-0.000995687,-0.0670373,-0.0019984,0.0142435,-0.0319733,0,0,0,0,0,0,0,1,-0.000188269,-0.00026491,0,-0.000188256,-1,4.98141e-05,0,-0.00026492,-4.97642e-05,-1,0,0.399968,0.372002,0.499831,1
2.486,0.846446,-0.045481,-0.0954741,-1.94395,-0.00442571,1.89844,0.752675,-0.0366412,-0.0664247,0.00108315,-0.0701198,-0.00185196,0.0110732,-0.0333081,0,0,0,0,0,0,0,1,-0.000179363,-0.000262033,0,-0.000179351,-1,4.78051e-05,0,-0.000262042,-4.77581e-05,-1,0,0.399964,0.371975,0.499832,1
2.487,0.846408,-0.0455431,-0.0954797,-1.94402,-0.00443308,1.89845,0.752636,-0.0369191,-0.0674465,-0.00121576,-0.0730427,-0.00103101,0.00791259,-0.0349672,0,0,0,0,0,0,0,1,-0.000181397,-0.000267107,0,-0.000181382,-1,5.36242e-05,0,-0.000267117,-5.35758e-05,-1,0,0.399966,0.371942,0.499829,1
2.488,0.846365,-0.045602,-0.095479,-1.9441,-0.00443689,1.89847,0.752602,-0.0380551,-0.0644957,5.61452e-05,-0.0735077,-0.00112802,0.0102619,-0.0315999,0,0,0,0,0,0,0,1,-0.00018838,-0.000272196,0,-0.000188365,-1,5.56411e-05,0,-0.000272206,-5.55898e-05,-1,0,0.399968,0.37191,0.499826,1
2.489,0.846331,-0.0456713,-0.0954798,-1.94417,-0.00444422,1.89848,0.752558,-0.036214,-0.0627981,-8.59509e-06,-0.0746826,-0.000828206,0.0123944,-0.0369107,0,0,0,0,0,0,0,1,-0.000175895,-0.000266666,0,-0.000175882,-1,5.08531e-05,0,-0.000266675,-5.08062e-05,-1,0,0.399966,0.371881,0.49983,1
2.49,0.846292,-0.0457296,-0.0954853,-1.94425,-0.00444884,1.89849,0.752527,-0.0375481,-0.0631435,-0.00180349,-0.0754759,-0.000270199,0.0138854,-0.0349218,0,0,0,0,0,0,0,1,-0.00018768,-0.000271287,0,-0.000187665,-1,5.31793e-05,0,-0.000271297,-5.31284e-05,-1,0,0.399969,0.371849,0.499827,1
2.491,0.846255,-0.045789,-0.0954801,-1.94432,-0.00445711,1.8985,0.752495,-0.0335609,-0.0614483,0.000535024,-0.0743791,-0.00497093,0.0115833,-0.0297732,0,0,0,0,0,0,0,1,-0.000185649,-0.000265975,0,-0.000185635,-1,5.14855e-05,0,-0.000265984,-5.14361e-05,-1,0,0.399968,0.371822,0.499828,1
2.492,0.846211,-0.0458605,-0.0954829,-1.94439,-0.00446408,1.89851,0.752466,-0.0364111,-0.06382,-0.000590754,-0.0769463,-0.00408084,0.00933984,-0.0291794,0,0,0,0,0,0,0,1,-0.000200828,-0.00025656,0,-0.000200817,-1,4.21904e-05,0,-0.000256569,-4.21389e-05,-1,0,0.399971,0.371787,0.499835,1
2.493,0.846172,-0.0459225,-0.095485,-1.94446,-0.00446722,1.89852,0.752419,-0.036646,-0.0626812,-0.000408399,-0.0807309,-0.00707942,0.00619365,-0.0355698,0,0,0,0,0,0,0,1,-0.000193083,-0.000265061,0,-0.000193071,-1,4.59685e-05,0,-0.00026507,-4.59173e-05,-1,0,0.399971,0.371756,0.499832,1
2.494,0.846134,-0.0459947,-0.0954857,-1.94454,-0.00447509,1.89853,0.752386,-0.0336729,-0.0655218,-0.000283188,-0.0803671,-0.00633661,0.00852737,-0.0355997,0,0,0,0,0,0,0,1,-0.000196521,-0.000260581,0,-0.00019651,-1,4.24939e-05,0,-0.00026059,-4.24427e-05,-1,0,0.39997,0.371724,0.499835,1
2.495,0.846095,-0.046064,-0.095486,-1.94462,-0.00448313,1.89854,0.752349,-0.03782,-0.0663704,-0.000196983,-0.0789383,-0.00469965,0.00608019,-0.0371112,0,0,0,0,0,0,0,1,-0.000195044,-0.000259505,0,-0.000195033,-1,4.28188e-05,0,-0.000259514,-4.27682e-05,-1,0,0.399969,0.371692,0.499836,1
2.496,0.846057,-0.0461301,-0.0954833,-1.9447,-0.004489,1.89856,0.752326,-0.0376351,-0.0679879,0.000790554,-0.0788689,-0.00348953,0.00969594,-0.0291419,0,0,0,0,0,0,0,1,-0.000205011,-0.000259637,0,-0.000205,-1,4.20745e-05,0,-0.000259646,-4.20212e-05,-1,0,0.399968,0.371662,0.499835,1
2.497,0.846016,-0.0461972,-0.0954882,-1.94477,-0.00449735,1.89857,0.752289,-0.038352,-0.0704987,-0.000405592,-0.0748027,-0.00259368,0.0115836,-0.0267814,0,0,0,0,0,0,0,1,-0.000211332,-0.000257417,0,-0.000211322,-1,4.17264e-05,0,-0.000257425,-4.1672e-05,-1,0,0.39997,0.371628,0.499837,1
2.498,0.845983,-0.0462663,-0.0954889,-1.94485,-0.00450357,1.89858,0.752247,-0.0363143,-0.0724801,-0.00027385,-0.0748936,-0.00562926,0.0137915,-0.0310924,0,0,0,0,0,0,0,1,-0.000200216,-0.000253531,0,-0.000200207,-1,3.70831e-05,0,-0.000253539,-3.70323e-05,-1,0,0.399968,0.371598,0.49984,1
2.499,0.845945,-0.0463338,-0.0954892,-1.94492,-0.00451278,1.89859,0.752216,-0.0367645,-0.0708186,-0.000185159,-0.0726893,-0.00527681,0.0149804,-0.0345395,0,0,0,0,0,0,0,1,-0.000205128,-0.00025167,0,-0.000205118,-1,3.8429e-05,0,-0.000251678,-3.83774e-05,-1,0,0.399967,0.371567,0.499841,1
2.5,0.845906,-0.0463924,-0.0954939,-1.94499,-0.00452125,1.89859,0.752177,-0.0370966,-0.0666632,-0.000960601,-0.0712761,-0.00866235,0.00977484,-0.0370228,0,0,0,0,0,0,0,1,-0.000205598,-0.000253458,0,-0.000205587,-1,4.31176e-05,0,-0.000253467,-4.30655e-05,-1,0,0.39997,0.371535,0.499841,1
2.501,0.845865,-0.0464592,-0.0954946,-1.94506,-0.00452636,1.8986,0.752145,-0.0359488,-0.0662561,-0.000641859,-0.0746862,-0.00616874,0.00745104,-0.0355888,0,0,0,0,0,0,0,1,-0.000214473,-0.000252254,0,-0.000214463,-1,3.98302e-05,0,-0.000252263,-3.97761e-05,-1,0,0.399971,0.371503,0.499843,1
2.502,0.845822,-0.0465203,-0.0954949,-1.94514,-0.00452953,1.89862,0.752091,-0.0370783,-0.0644015,-0.000428999,-0.0740562,-0.00395858,0.0114318,-0.0416088,0,0,0,0,0,0,0,1,-0.000201912,-0.000250422,0,-0.000201904,-1,3.41933e-05,0,-0.000250429,-3.41427e-05,-1,0,0.399973,0.371472,0.499843,1
2.503,0.845793,-0.0465811,-0.0954924,-1.94521,-0.00453969,1.89863,0.752061,-0.0321417,-0.0622101,0.000548398,-0.074549,-0.00371042,0.0146862,-0.0376145,0,0,0,0,0,0,0,1,-0.000194893,-0.000244918,0,-0.000194884,-1,3.44128e-05,0,-0.000244925,-3.43651e-05,-1,0,0.39997,0.371447,0.499844,1
2.504,0.845753,-0.0466485,-0.0954946,-1.94528,-0.00454584,1.89865,0.752024,-0.03441,-0.0635112,-0.00276502,-0.0701281,-0.00178517,0.0108684,-0.0373221,0,0,0,0,0,0,0,1,-0.000197398,-0.000237678,0,-0.000197392,-1,2.66688e-05,0,-0.000237683,-2.66219e-05,-1,0,0.399972,0.371415,0.499848,1
2.505,0.845715,-0.046712,-0.0954978,-1.94535,-0.00455298,1.89866,0.751988,-0.0351863,-0.0623925,-0.00293986,-0.0708145,-0.00171646,0.0138605,-0.0417808,0,0,0,0,0,0,0,1,-0.000199799,-0.000236157,0,-0.000199793,-1,2.59861e-05,0,-0.000236162,-2.59389e-05,-1,0,0.399973,0.371384,0.499848,1
2.506,0.845683,-0.0467848,-0.0954928,-1.94543,-0.00456029,1.89867,0.751946,-0.0339684,-0.0652914,-0.00039264,-0.0722516,-0.00198836,0.0141752,-0.0430489,0,0,0,0,0,0,0,1,-0.000182884,-0.000235388,0,-0.000182878,-1,2.5544e-05,0,-0.000235393,-2.55009e-05,-1,0,0.399967,0.371356,0.49985,1
2.507,0.845639,-0.0468518,-0.0954922,-1.94551,-0.00457037,1.89868,0.751903,-0.0359496,-0.0654321,0.000519281,-0.0730743,-0.00683325,0.0102151,-0.0432428,0,0,0,0,0,0,0,1,-0.000178921,-0.000233287,0,-0.000178915,-1,2.79213e-05,0,-0.000233292,-2.78796e-05,-1,0,0.399968,0.371322,0.499851,1
2.508,0.845605,-0.0469253,-0.0954985,-1.94558,-0.00457527,1.89869,0.751868,-0.0355059,-0.066222,-0.00162009,-0.0768293,-0.00470464,0.0116503,-0.0452726,0,0,0,0,0,0,0,1,-0.000182803,-0.000229604,0,-0.000182798,-1,2.08119e-05,0,-0.000229607,-2.07699e-05,-1,0,0.399968,0.37129,0.499855,1
2.509,0.845565,-0.0469953,-0.0954987,-1.94566,-0.00458363,1.8987,0.751842,-0.0360713,-0.0659472,-0.00116273,-0.077463,-0.0035026,0.0134826,-0.0403371,0,0,0,0,0,0,0,1,-0.000194072,-0.000226272,0,-0.000194067,-1,1.93699e-05,0,-0.000226276,-1.9326e-05,-1,0,0.399967,0.371257,0.499857,1
2.51,0.845532,-0.0470601,-0.095496,-1.94574,-0.00458792,1.89871,0.75181,-0.0347662,-0.0640904,9.08582e-05,-0.0769231,-0.00570988,0.00940647,-0.0385961,0,0,0,0,0,0,0,1,-0.000190474,-0.000228823,0,-0.000190469,-1,1.90281e-05,0,-0.000228827,-1.89845e-05,-1,0,0.399964,0.37123,0.499858,1
2.511,0.845496,-0.0471297,-0.0954982,-1.94581,-0.00459316,1.89872,0.751768,-0.0348398,-0.0645059,1.40673e-05,-0.0742565,-0.00406746,0.0114588,-0.0408353,0,0,0,0,0,0,0,1,-0.000185139,-0.000227949,0,-0.000185135,-1,1.57492e-05,0,-0.000227952,-1.5707e-05,-1,0,0.399963,0.371198,0.499859,1
2.512,0.845447,-0.0471968,-0.0955017,-1.94589,-0.00460048,1.89873,0.751733,-0.0351885,-0.0639756,-0.00095352,-0.0745457,-0.0085671,0.00868463,-0.0393166,0,0,0,0,0,0,0,1,-0.000199313,-0.000223807,0,-0.00019931,-1,1.23603e-05,0,-0.00022381,-1.23157e-05,-1,0,0.399968,0.371162,0.499862,1
2.513,0.845408,-0.0472565,-0.0954964,-1.94595,-0.00460224,1.89874,0.751689,-0.035756,-0.0586064,0.0011942,-0.0729125,-0.00644282,0.00657384,-0.0419344,0,0,0,0,0,0,0,1,-0.000188469,-0.000222944,0,-0.000188468,-1,6.36618e-06,0,-0.000222946,-6.32417e-06,-1,0,0.399967,0.371135,0.499863,1
2.514,0.84537,-0.0473204,-0.0954992,-1.94602,-0.00461013,1.89876,0.75166,-0.0391856,-0.0617078,-0.000151505,-0.0760223,-0.00514895,0.0060896,-0.0379546,0,0,0,0,0,0,0,1,-0.000197833,-0.000216873,0,-0.000197832,-1,2.38373e-06,0,-0.000216873,-2.34083e-06,-1,0,0.399969,0.371104,0.499866,1
2.515,0.845328,-0.0473792,-0.0955021,-1.9461,-0.00461541,1.89877,0.751627,-0.0425571,-0.0625674,-0.00104374,-0.0761629,-0.0048274,0.00595884,-0.036507,0,0,0,0,0,0,0,1,-0.000206298,-0.000219369,0,-0.000206297,-1,3.66406e-06,0,-0.00021937,-3.61881e-06,-1,0,0.399972,0.371072,0.499863,1
2.516,0.845295,-0.0474435,-0.0955021,-1.94617,-0.00462166,1.89878,0.751585,-0.0394815,-0.0620122,-0.000706861,-0.0744138,-0.00791705,0.00467633,-0.0381124,0,0,0,0,0,0,0,1,-0.000195471,-0.000214327,0,-0.000195471,-1,-1.34873e-06,0,-0.000214327,1.39062e-06,-1,0,0.39997,0.371044,0.499865,1
2.517,0.845247,-0.0475186,-0.0954993,-1.94625,-0.00462918,1.8988,0.751542,-0.0417155,-0.0652103,0.000448502,-0.0797438,-0.0112859,0.00299265,-0.0393485,0,0,0,0,0,0,0,1,-0.000195723,-0.000211679,0,-0.000195724,-1,-3.72943e-06,0,-0.000211678,3.77086e-06,-1,0,0.399971,0.371008,0.499867,1
2.518,0.845213,-0.0475885,-0.0955021,-1.94633,-0.00463322,1.89881,0.751496,-0.0386191,-0.0685546,-0.000635226,-0.0763664,-0.0127836,0.00639491,-0.0415153,0,0,0,0,0,0,0,1,-0.000184052,-0.000212718,0,-0.000184053,-1,-6.84156e-06,0,-0.000212717,6.88071e-06,-1,0,0.399969,0.370978,0.499868,1
2.519,0.84518,-0.0476609,-0.0955021,-1.94641,-0.00463718,1.89882,0.751466,-0.0366087,-0.0684181,-0.00042814,-0.0783178,-0.00925854,0.00441206,-0.0423429,0,0,0,0,0,0,0,1,-0.000185283,-0.000213125,0,-0.000185285,-1,-1.07869e-05,0,-0.000213123,1.08264e-05,-1,0,0.399965,0.370948,0.499869,1
2.52,0.845131,-0.0477259,-0.0955014,-1.94649,-0.00464099,1.89883,0.751427,-0.0398326,-0.0667885,0.000639102,-0.07646,-0.00661425,0.00224764,-0.0364887,0,0,0,0,0,0,0,1,-0.00019338,-0.000213931,0,-0.000193383,-1,-1.35522e-05,0,-0.000213928,1.35936e-05,-1,0,0.399968,0.370913,0.499871,1
2.521,0.845092,-0.0477997,-0.0955,-1.94656,-0.00464797,1.89883,0.751397,-0.0391303,-0.0704696,0.000423449,-0.0760878,-0.0093396,0.00611961,-0.0295168,0,0,0,0,0,0,0,1,-0.000197941,-0.000209307,0,-0.000197945,-1,-1.83673e-05,0,-0.000209303,1.84087e-05,-1,0,0.399966,0.370882,0.499876,1
2.522,0.845054,-0.0478673,-0.0954995,-1.94664,-0.00465292,1.89884,0.751354,-0.0386285,-0.0714971,0.000280335,-0.0759323,-0.0113813,0.00469159,-0.0347021,0,0,0,0,0,0,0,1,-0.00019112,-0.000210029,0,-0.000191124,-1,-2.009e-05,0,-0.000210025,2.01302e-05,-1,0,0.399965,0.370851,0.499877,1
2.523,0.845015,-0.0479314,-0.0955068,-1.94671,-0.00465487,1.89885,0.751314,-0.038372,-0.0673259,-0.00157782,-0.0781179,-0.0133323,0.00358661,-0.036149,0,0,0,0,0,0,0,1,-0.00019636,-0.000212033,0,-0.000196365,-1,-2.45411e-05,0,-0.000212028,2.45827e-05,-1,0,0.399968,0.370818,0.499878,1
2.524,0.844974,-0.0479993,-0.0955022,-1.94679,-0.00466385,1.89887,0.751277,-0.0390978,-0.0662475,0.000710252,-0.0808082,-0.0106832,0.00273524,-0.03579,0,0,0,0,0,0,0,1,-0.000192752,-0.000207247,0,-0.000192757,-1,-2.59525e-05,0,-0.000207242,2.59924e-05,-1,0,0.399967,0.370787,0.49988,1
2.525,0.844939,-0.0480618,-0.0955024,-1.94685,-0.00466837,1.89888,0.751239,-0.0376647,-0.0645038,0.000472673,-0.0744802,-0.00764615,0.00245461,-0.0315151,0,0,0,0,0,0,0,1,-0.000188531,-0.000207168,0,-0.000188537,-1,-2.83389e-05,0,-0.000207162,2.83779e-05,-1,0,0.399966,0.370758,0.499882,1
2.526,0.844905,-0.0481236,-0.0955052,-1.94693,-0.00467444,1.89889,0.751214,-0.0391099,-0.0632225,-0.000613526,-0.0761302,-0.00608383,0.00726926,-0.0296546,0,0,0,0,0,0,0,1,-0.000197129,-0.000206637,0,-0.000197135,-1,-2.92638e-05,0,-0.000206631,2.93045e-05,-1,0,0.399966,0.370729,0.499881,1
2.527,0.844865,-0.048187,-0.0955053,-1.947,-0.00468251,1.8989,0.751173,-0.0388475,-0.0654456,-0.000409483,-0.0754616,-0.00927617,0.00609455,-0.0294234,0,0,0,0,0,0,0,1,-0.000193904,-0.00020531,0,-0.00019391,-1,-2.83452e-05,0,-0.000205304,2.8385e-05,-1,0,0.399967,0.370698,0.49988,1
2.528,0.844826,-0.0482479,-0.0955025,-1.94708,-0.00468738,1.89892,0.751142,-0.0386876,-0.0654013,0.000654681,-0.0757346,-0.00660371,0.00953338,-0.0248972,0,0,0,0,0,0,0,1,-0.000196892,-0.000209307,0,-0.000196898,-1,-2.60994e-05,0,-0.000209302,2.61406e-05,-1,0,0.399966,0.370668,0.499877,1
2.529,0.84479,-0.0483209,-0.0955053,-1.94717,-0.00469868,1.89893,0.751095,-0.0366893,-0.0669249,-0.000491828,-0.0768193,-0.00595483,0.00667552,-0.027747,0,0,0,0,0,0,0,1,-0.000184058,-0.000204395,0,-0.000184063,-1,-2.57717e-05,0,-0.000204391,2.58094e-05,-1,0,0.399964,0.370636,0.499878,1
2.53,0.844749,-0.0483882,-0.0955053,-1.94725,-0.00470375,1.89894,0.751063,-0.0379421,-0.0659899,-0.000328082,-0.0810087,-0.00881321,0.00962303,-0.0280591,0,0,0,0,0,0,0,1,-0.000192217,-0.000213299,0,-0.000192221,-1,-1.97229e-05,0,-0.000213295,1.97639e-05,-1,0,0.399963,0.370602,0.499873,1
2.531,0.844713,-0.0484582,-0.0954972,-1.94733,-0.00470985,1.89895,0.751028,-0.0402249,-0.0660442,0.00247239,-0.0743349,-0.0116183,0.0118714,-0.0307791,0,0,0,0,0,0,0,1,-0.000182075,-0.000207472,0,-0.000182081,-1,-2.58514e-05,0,-0.000207467,2.58892e-05,-1,0,0.399959,0.370576,0.499878,1
2.532,0.844672,-0.0485306,-0.0955053,-1.9474,-0.00471706,1.89896,0.750986,-0.0396016,-0.0697287,-0.00104311,-0.0722348,-0.00836917,0.00742923,-0.0342582,0,0,0,0,0,0,0,1,-0.000186232,-0.000204985,0,-0.000186237,-1,-2.88288e-05,0,-0.00020498,2.8867e-05,-1,0,0.399961,0.370539,0.499881,1
2.533,0.844631,-0.048603,-0.0954976,-1.94749,-0.00472412,1.89897,0.750956,-0.0420433,-0.069573,0.00116055,-0.0768857,-0.0055979,0.00998447,-0.032445,0,0,0,0,0,0,0,1,-0.000187119,-0.000205602,0,-0.000187124,-1,-2.80578e-05,0,-0.000205597,2.80962e-05,-1,0,0.399957,0.370509,0.499882,1
2.534,0.844594,-0.0486722,-0.095499,-1.94756,-0.00473263,1.89898,0.750918,-0.0410149,-0.0707321,0.000773638,-0.0794596,-0.00394923,0.00759321,-0.0338509,0,0,0,0,0,0,0,1,-0.000184429,-0.000203968,0,-0.000184434,-1,-2.77056e-05,0,-0.000203963,2.77432e-05,-1,0,0.399956,0.370477,0.499883,1
2.535,0.844554,-0.0487401,-0.0955022,-1.94763,-0.00473897,1.89899,0.750884,-0.0402127,-0.0717377,-0.000412308,-0.0735623,-0.00302467,0.00539182,-0.0332356,0,0,0,0,0,0,0,1,-0.000191561,-0.000199958,0,-0.000191568,-1,-3.23064e-05,0,-0.000199951,3.23447e-05,-1,0,0.399958,0.370444,0.499887,1
2.536,0.844515,-0.0488074,-0.0954943,-1.94771,-0.00474428,1.899,0.750833,-0.0363947,-0.0723995,0.00241635,-0.0762776,-0.00231033,0.0098255,-0.0390406,0,0,0,0,0,0,0,1,-0.000169804,-0.00019877,0,-0.000169811,-1,-3.48203e-05,0,-0.000198764,3.4854e-05,-1,0,0.399954,0.370416,0.499888,1
2.537,0.844474,-0.04887,-0.0955052,-1.94779,-0.00475244,1.89901,0.750799,-0.0375244,-0.0687094,-0.0020084,-0.0792426,-0.00176064,0.0112713,-0.0371864,0,0,0,0,0,0,0,1,-0.000184993,-0.000203257,0,-0.000184999,-1,-2.89848e-05,0,-0.000203252,2.90224e-05,-1,0,0.399959,0.37038,0.499884,1
2.538,0.844436,-0.048929,-0.0955074,-1.94787,-0.00475734,1.89902,0.750758,-0.0366341,-0.0623466,-0.00133896,-0.0784351,-0.000999987,0.00960696,-0.0440014,0,0,0,0,0,0,0,1,-0.000182342,-0.000209353,0,-0.000182347,-1,-2.48371e-05,0,-0.000209348,2.48753e-05,-1,0,0.399959,0.370349,0.499879,1
2.539,0.844394,-0.0489951,-0.0955004,-1.94795,-0.00476865,1.89904,0.750722,-0.037767,-0.0625376,0.000963388,-0.0754889,-0.00177399,0.0125422,-0.041877,0,0,0,0,0,0,0,1,-0.000176746,-0.000207165,0,-0.00017675,-1,-2.04288e-05,0,-0.000207161,2.04654e-05,-1,0,0.399957,0.370319,0.499877,1
2.54,0.844356,-0.049049,-0.0954999,-1.94803,-0.00477565,1.89905,0.750697,-0.036808,-0.0591231,0.000642248,-0.0724912,-0.0063402,0.00967348,-0.0369146,0,0,0,0,0,0,0,1,-0.000186303,-0.000215125,0,-0.000186306,-1,-1.09731e-05,0,-0.000215123,1.10132e-05,-1,0,0.399958,0.37029,0.49987,1
2.541,0.844317,-0.049118,-0.0955026,-1.94811,-0.00478302,1.89907,0.750653,-0.0370913,-0.0613192,-0.000499863,-0.0709053,-0.0138134,0.0118465,-0.0394585,0,0,0,0,0,0,0,1,-0.000181499,-0.000213218,0,-0.000181501,-1,-1.24175e-05,0,-0.000213216,1.24562e-05,-1,0,0.399958,0.370257,0.499871,1
2.542,0.844276,-0.049193,-0.0955025,-1.94819,-0.00479414,1.89907,0.750617,-0.0371998,-0.0676864,-0.000333248,-0.0729519,-0.0157023,0.0131244,-0.0335375,0,0,0,0,0,0,0,1,-0.000182177,-0.000207368,0,-0.00018218,-1,-1.32523e-05,0,-0.000207365,1.32901e-05,-1,0,0.399957,0.370223,0.499874,1
2.543,0.844237,-0.0492557,-0.0954997,-1.94827,-0.00480359,1.89908,0.750571,-0.0364183,-0.0663867,0.00070585,-0.0744416,-0.0164652,0.00945611,-0.0369485,0,0,0,0,0,0,0,1,-0.000168315,-0.00020968,0,-0.000168316,-1,-6.88559e-06,0,-0.000209679,6.92088e-06,-1,0,0.399955,0.370193,0.499872,1
2.544,0.844197,-0.0493239,-0.0954972,-1.94834,-0.00480699,1.89909,0.750532,-0.0377788,-0.0661732,0.00130578,-0.0744481,-0.0113231,0.00602864,-0.0381683,0,0,0,0,0,0,0,1,-0.0001657,-0.000213056,0,-0.000165702,-1,-8.07393e-06,0,-0.000213055,8.10924e-06,-1,0,0.399954,0.370162,0.499873,1
2.545,0.844162,-0.0493912,-0.0955025,-1.94842,-0.0048155,1.8991,0.750507,-0.0367662,-0.0692669,-0.00089272,-0.0737423,-0.00854599,0.00462632,-0.0337171,0,0,0,0,0,0,0,1,-0.000178192,-0.00020761,0,-0.000178194,-1,-1.12784e-05,0,-0.000207608,1.13154e-05,-1,0,0.399954,0.370131,0.499876,1
2.546,0.844121,-0.049462,-0.0954997,-1.9485,-0.00482381,1.89911,0.750467,-0.0379943,-0.0683365,0.000332871,-0.0759803,-0.0108642,0.00783602,-0.0357073,0,0,0,0,0,0,0,1,-0.000173116,-0.000208057,0,-0.000173118,-1,-9.17924e-06,0,-0.000208055,9.21526e-06,-1,0,0.399953,0.370098,0.499876,1
2.547,0.844086,-0.0495324,-0.0955074,-1.94857,-0.00482906,1.89912,0.750437,-0.0360212,-0.070823,-0.00163413,-0.0771978,-0.00785831,0.0106554,-0.0343902,0,0,0,0,0,0,0,1,-0.00018419,-0.000204876,0,-0.000184193,-1,-1.50336e-05,0,-0.000204873,1.50713e-05,-1,0,0.399953,0.370065,0.49988,1
2.548,0.844045,-0.0495947,-0.0955032,-1.94865,-0.00483435,1.89913,0.750396,-0.0396925,-0.064591,-0.000161399,-0.0792862,-0.00595484,0.0123124,-0.0380672,0,0,0,0,0,0,0,1,-0.000177215,-0.000210069,0,-0.000177217,-1,-1.12248e-05,0,-0.000210067,1.1262e-05,-1,0,0.399952,0.370035,0.499877,1
2.549,0.844003,-0.0496586,-0.0954974,-1.94873,-0.00484545,1.89915,0.75035,-0.0433202,-0.0631391,0.00165564,-0.0814973,-0.0102194,0.0158114,-0.0398224,0,0,0,0,0,0,0,1,-0.000163736,-0.000209004,0,-0.000163738,-1,-5.83307e-06,0,-0.000209003,5.86729e-06,-1,0,0.399951,0.370005,0.499874,1
2.55,0.843963,-0.0497185,-0.0954945,-1.94881,-0.00485137,1.89916,0.750318,-0.0409112,-0.0618025,0.00203178,-0.0769581,-0.00760977,0.0175545,-0.0379109,0,0,0,0,0,0,0,1,-0.000166375,-0.000214879,0,-0.000166375,-1,-3.48281e-07,0,-0.000214879,3.84032e-07,-1,0,0.39995,0.369975,0.499869,1
2.551,0.843926,-0.0497841,-0.0954997,-1.94889,-0.00486075,1.89917,0.750282,-0.0413024,-0.0653025,-0.00040872,-0.0816037,-0.00600989,0.0162261,-0.0371138,0,0,0,0,0,0,0,1,-0.000169688,-0.000218784,0,-0.000169686,-1,6.4899e-06,0,-0.000218785,-6.45278e-06,-1,0,0.39995,0.369942,0.499867,1
2.552,0.843881,-0.0498373,-0.0954965,-1.94898,-0.00486958,1.89918,0.750249,-0.0423866,-0.0633915,0.00149076,-0.0808271,-0.00540425,0.0164971,-0.0310616,0,0,0,0,0,0,0,1,-0.000174595,-0.000231481,0,-0.00017459,-1,2.29622e-05,0,-0.000231485,-2.29218e-05,-1,0,0.399952,0.36991,0.499857,1
2.553,0.843844,-0.0499075,-0.0954973,-1.94906,-0.00487192,1.89919,0.750203,-0.0394001,-0.06548,0.000993838,-0.0803514,-0.00298956,0.0124112,-0.0352981,0,0,0,0,0,0,0,1,-0.000165777,-0.000231481,0,-0.000165773,-1,1.67871e-05,0,-0.000231484,-1.67488e-05,-1,0,0.39995,0.369879,0.499858,1
2.554,0.843799,-0.0499738,-0.0954947,-1.94913,-0.00488004,1.8992,0.750164,-0.0399907,-0.0648681,0.00159058,-0.0746132,-0.0069781,0.00896103,-0.0357583,0,0,0,0,0,0,0,1,-0.000166767,-0.000228968,0,-0.000166764,-1,1.64636e-05,0,-0.00022897,-1.64255e-05,-1,0,0.399951,0.369847,0.49986,1
2.555,0.84376,-0.0500407,-0.0954976,-1.94921,-0.00488493,1.89921,0.75012,-0.0415283,-0.0675805,0.000132366,-0.0752449,-0.00963503,0.01132,-0.0380493,0,0,0,0,0,0,0,1,-0.000162549,-0.000231497,0,-0.000162545,-1,1.62106e-05,0,-0.0002315,-1.6173e-05,-1,0,0.399952,0.369814,0.49986,1
2.556,0.843718,-0.0501111,-0.0954948,-1.94928,-0.00488907,1.89922,0.750092,-0.0438694,-0.0683193,0.00101626,-0.0720648,-0.00691678,0.0128532,-0.034402,0,0,0,0,0,0,0,1,-0.000171567,-0.000231332,0,-0.000171564,-1,1.24169e-05,0,-0.000231335,-1.23772e-05,-1,0,0.39995,0.369782,0.499863,1
2.557,0.843677,-0.0501775,-0.0954976,-1.94936,-0.00489399,1.89923,0.750054,-0.045469,-0.0667634,-0.000250511,-0.0759341,-0.00523557,0.00937403,-0.0354707,0,0,0,0,0,0,0,1,-0.000175553,-0.000234656,0,-0.00017555,-1,1.30036e-05,0,-0.000234659,-1.29624e-05,-1,0,0.399951,0.369749,0.499861,1
2.558,0.843635,-0.0502469,-0.0954976,-1.94944,-0.00490406,1.89924,0.750014,-0.0434238,-0.0665504,-0.000167007,-0.0749341,-0.00926378,0.0121106,-0.0366705,0,0,0,0,0,0,0,1,-0.000174021,-0.000230225,0,-0.000174018,-1,1.28379e-05,0,-0.000230227,-1.27979e-05,-1,0,0.399952,0.369716,0.499863,1
2.559,0.843586,-0.0503139,-0.0954997,-1.94952,-0.00490698,1.89925,0.749982,-0.0437867,-0.0654905,-0.000111338,-0.0719635,-0.0059293,0.0134565,-0.0351186,0,0,0,0,0,0,0,1,-0.000191063,-0.000235963,0,-0.00019106,-1,1.3058e-05,0,-0.000235965,-1.30129e-05,-1,0,0.399955,0.369679,0.499862,1
