time,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq_d1,ddq_d2,ddq_d3,ddq_d4,ddq_d5,ddq_d6,ddq_d7,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15,O_T_EE_16
6.268,-0.528179,0.163441,-0.523197,-1.99162,0.09526,2.13106,-1.09607,-6.81373e-05,-0.167623,0.00196649,0.181144,-0.120089,-0.306941,0.0809774,0,0,0,0,0,0,0,1,-0.000285879,-0.0008308,0,-0.000285863,-1,1.98445e-05,0,-0.000830806,-1.9607e-05,-1,0,0.300066,-0.499937,0.391499,1
6.269,-0.528175,0.163282,-0.523198,-1.99144,0.0951487,2.13075,-1.096,0.000882595,-0.162339,0.000531253,0.180631,-0.118797,-0.305784,0.0819613,0,0,0,0,0,0,0,1,-0.000278858,-0.000830285,0,-0.000278841,-1,2.10133e-05,0,-0.00083029,-2.07818e-05,-1,0,0.300068,-0.499937,0.391633,1
6.27,-0.528174,0.163118,-0.523199,-1.99126,0.0950414,2.13044,-1.09592,0.000588397,-0.165148,-0.000369839,0.174962,-0.116457,-0.307895,0.0824198,0,0,0,0,0,0,0,1,-0.000288363,-0.000824467,0,-0.000288347,-1,1.93548e-05,0,-0.000824472,-1.9117e-05,-1,0,0.300067,-0.499939,0.391769,1
6.271,-0.528171,0.162968,-0.523197,-1.99108,0.0949319,2.13014,-1.09583,0.00122748,-0.160501,0.00383381,0.176286,-0.114394,-0.302219,0.0822857,0,0,0,0,0,0,0,1,-0.000294857,-0.000824129,0,-0.000294836,-1,2.56262e-05,0,-0.000824137,-2.53832e-05,-1,0,0.30007,-0.499941,0.391902,1
6.272,-0.528176,0.162803,-0.523194,-1.99092,0.0948196,2.12984,-1.09576,-0.000944916,-0.159921,0.0028819,0.16977,-0.109948,-0.300723,0.0777369,0,0,0,0,0,0,0,1,-0.000294892,-0.000821465,0,-0.000294871,-1,2.61609e-05,0,-0.000821473,-2.59186e-05,-1,0,0.300066,-0.499941,0.392033,1
6.273,-0.528176,0.162639,-0.523194,-1.99075,0.0947068,2.12954,-1.09568,-0.000629944,-0.160652,0.0021658,0.172984,-0.115014,-0.294514,0.0787512,0,0,0,0,0,0,0,1,-0.000301709,-0.000815186,0,-0.000301681,-1,3.48283e-05,0,-0.000815196,-3.45823e-05,-1,0,0.300066,-0.499943,0.392171,1
6.274,-0.528174,0.16247,-0.523193,-1.99057,0.0945924,2.12923,-1.0956,0.000508057,-0.16281,0.00162726,0.173464,-0.120518,-0.296096,0.0795544,0,0,0,0,0,0,0,1,-0.000306487,-0.00080725,0,-0.000306451,-1,4.48889e-05,0,-0.000807264,-4.46415e-05,-1,0,0.300066,-0.499944,0.39231,1
6.275,-0.528174,0.162313,-0.523191,-1.9904,0.0944788,2.12893,-1.09554,-0.000589315,-0.162756,0.0021504,0.170878,-0.114998,-0.297071,0.0741532,0,0,0,0,0,0,0,1,-0.000291436,-0.000810286,0,-0.000291399,-1,4.55237e-05,0,-0.000810299,-4.52875e-05,-1,0,0.300066,-0.499945,0.392442,1
6.276,-0.528179,0.162152,-0.523194,-1.99023,0.0943601,2.12862,-1.09547,-0.00215611,-0.162283,-0.000226476,0.169194,-0.115081,-0.31098,0.0744459,0,0,0,0,0,0,0,1,-0.000295049,-0.000816197,0,-0.00029501,-1,4.73165e-05,0,-0.00081621,-4.70757e-05,-1,0,0.300061,-0.499948,0.392575,1
6.277,-0.528176,0.161991,-0.52319,-1.99006,0.0942464,2.1283,-1.09539,-0.00050939,-0.162432,0.000761603,0.166958,-0.113925,-0.310856,0.076336,0,0,0,0,0,0,0,1,-0.000292976,-0.000822953,0,-0.000292946,-1,3.66868e-05,0,-0.000822963,-3.64457e-05,-1,0,0.300061,-0.499946,0.392707,1
6.278,-0.528176,0.161831,-0.523193,-1.98988,0.0941267,2.12799,-1.09532,-0.000339593,-0.161496,-0.00119748,0.170297,-0.113033,-0.308786,0.0701765,0,0,0,0,0,0,0,1,-0.000286558,-0.000828803,0,-0.000286525,-1,3.9711e-05,0,-0.000828814,-3.94735e-05,-1,0,0.300059,-0.499948,0.392844,1
6.279,-0.52817,0.16167,-0.523197,-1.9897,0.0940105,2.12769,-1.09526,0.00153684,-0.160835,-0.00159001,0.174069,-0.108108,-0.305687,0.0694763,0,0,0,0,0,0,0,1,-0.00027307,-0.000829403,0,-0.00027303,-1,4.82551e-05,0,-0.000829416,-4.80286e-05,-1,0,0.300059,-0.49995,0.392978,1
6.28,-0.528176,0.161513,-0.523193,-1.98953,0.0938969,2.12739,-1.09517,-0.000738676,-0.159273,-0.000192151,0.173559,-0.105098,-0.298778,0.0709717,0,0,0,0,0,0,0,1,-0.000284781,-0.000828387,0,-0.000284734,-1,5.60867e-05,0,-0.000828403,-5.58508e-05,-1,0,0.300057,-0.499952,0.393112,1
6.281,-0.528176,0.161358,-0.52319,-1.98935,0.0937829,2.12708,-1.09511,-0.000492451,-0.155031,0.000824399,0.175928,-0.112635,-0.298947,0.0629187,0,0,0,0,0,0,0,1,-0.000266524,-0.00083281,0,-0.000266477,-1,5.71612e-05,0,-0.000832826,-5.69393e-05,-1,0,0.300058,-0.499953,0.393244,1
6.282,-0.528171,0.161194,-0.523197,-1.98919,0.0936724,2.12678,-1.09504,0.000506917,-0.159396,-0.00119528,0.170984,-0.108018,-0.304358,0.066266,0,0,0,0,0,0,0,1,-0.000272552,-0.00083297,0,-0.000272507,-1,5.34579e-05,0,-0.000832985,-5.32309e-05,-1,0,0.300054,-0.499953,0.393376,1
6.283,-0.528176,0.161028,-0.52319,-1.98902,0.0935598,2.12647,-1.09496,-0.00142529,-0.164304,0.000980156,0.169798,-0.109007,-0.302308,0.0647119,0,0,0,0,0,0,0,1,-0.000272945,-0.000830851,0,-0.000272902,-1,5.15462e-05,0,-0.000830865,-5.13195e-05,-1,0,0.300053,-0.499953,0.393511,1
6.284,-0.52817,0.160868,-0.52319,-1.98885,0.0934455,2.12616,-1.09489,0.000813043,-0.159734,0.000663765,0.169941,-0.111083,-0.303267,0.0686168,0,0,0,0,0,0,0,1,-0.000266645,-0.000831233,0,-0.000266599,-1,5.57551e-05,0,-0.000831247,-5.55335e-05,-1,0,0.300054,-0.499952,0.393645,1
6.285,-0.528172,0.160711,-0.52319,-1.98867,0.0933339,2.12585,-1.09482,-0.00029319,-0.160686,0.000450256,0.171494,-0.111894,-0.308772,0.0694205,0,0,0,0,0,0,0,1,-0.000267836,-0.000836589,0,-0.000267795,-1,4.95982e-05,0,-0.000836603,-4.93741e-05,-1,0,0.300052,-0.499954,0.393778,1
6.286,-0.528178,0.160549,-0.523195,-1.9885,0.0932245,2.12552,-1.09475,-0.0020515,-0.159775,-0.00145726,0.173184,-0.111625,-0.314185,0.0690565,0,0,0,0,0,0,0,1,-0.00027165,-0.000844894,0,-0.000271624,-1,3.02369e-05,0,-0.000844902,-3.00074e-05,-1,0,0.300043,-0.499955,0.393909,1
6.287,-0.52817,0.160391,-0.523195,-1.98832,0.0931172,2.12521,-1.09467,0.00132359,-0.159673,-0.000967149,0.176553,-0.111121,-0.311498,0.0798949,0,0,0,0,0,0,0,1,-0.000277446,-0.000842331,0,-0.000277421,-1,2.98666e-05,0,-0.000842339,-2.96329e-05,-1,0,0.300047,-0.499955,0.394045,1
6.288,-0.528172,0.160235,-0.523192,-1.98815,0.093016,2.12491,-1.0946,4.71763e-05,-0.159759,0.00019372,0.175293,-0.10981,-0.306636,0.0773779,0,0,0,0,0,0,0,1,-0.000278771,-0.000836136,0,-0.000278747,-1,2.8067e-05,0,-0.000836144,-2.78339e-05,-1,0,0.300046,-0.499956,0.394177,1
6.289,-0.528175,0.160066,-0.523193,-1.98797,0.0929107,2.12461,-1.09453,-0.000896569,-0.159889,-0.000703621,0.174729,-0.109659,-0.303736,0.0745679,0,0,0,0,0,0,0,1,-0.000282336,-0.000821226,0,-0.000282307,-1,3.58671e-05,0,-0.000821236,-3.56352e-05,-1,0,0.300043,-0.499958,0.394315,1
6.29,-0.528175,0.159904,-0.523194,-1.9878,0.0928014,2.1243,-1.09445,-0.000597713,-0.156826,-0.000467242,0.169808,-0.112784,-0.302013,0.0779239,0,0,0,0,0,0,0,1,-0.000294692,-0.000816135,0,-0.000294659,-1,4.11618e-05,0,-0.000816147,-4.09213e-05,-1,0,0.300041,-0.49996,0.39445,1
6.291,-0.528175,0.159759,-0.523192,-1.98763,0.0926926,2.12399,-1.09438,-0.000398475,-0.154519,-0.000310116,0.172137,-0.109392,-0.302616,0.0705549,0,0,0,0,0,0,0,1,-0.000292194,-0.000829233,0,-0.00029217,-1,2.89522e-05,0,-0.000829241,-2.87099e-05,-1,0,0.30004,-0.49996,0.394576,1
6.292,-0.528173,0.159601,-0.523189,-1.98746,0.0925866,2.12369,-1.09431,0.0028209,-0.152591,0.000629508,0.170294,-0.111654,-0.307813,0.0705443,0,0,0,0,0,0,0,1,-0.000288109,-0.00083161,0,-0.000288094,-1,1.81851e-05,0,-0.000831616,-1.79455e-05,-1,0,0.30004,-0.499957,0.394704,1
6.293,-0.528172,0.159443,-0.523192,-1.98729,0.0924823,2.12337,-1.09423,0.00213781,-0.156337,-0.000414771,0.171325,-0.111893,-0.310863,0.0730757,0,0,0,0,0,0,0,1,-0.000300255,-0.000830838,0,-0.000300247,-1,9.98874e-06,0,-0.000830841,-9.73928e-06,-1,0,0.300037,-0.499958,0.394837,1
6.294,-0.528172,0.159282,-0.523197,-1.98711,0.0923769,2.12306,-1.09415,0.00161812,-0.154439,-0.00213197,0.169507,-0.111066,-0.309219,0.0753963,0,0,0,0,0,0,0,1,-0.000315008,-0.000825664,0,-0.000314999,-1,1.05216e-05,0,-0.000825667,-1.02615e-05,-1,0,0.300034,-0.499961,0.394973,1
6.295,-0.528175,0.159131,-0.523192,-1.98694,0.0922726,2.12276,-1.09409,0.000295406,-0.1526,0.000435161,0.169966,-0.110991,-0.30702,0.0703385,0,0,0,0,0,0,0,1,-0.000302361,-0.000825209,0,-0.000302355,-1,7.57319e-06,0,-0.000825211,-7.32368e-06,-1,0,0.300034,-0.499962,0.395104,1
6.296,-0.528172,0.15897,-0.523192,-1.98677,0.0921675,2.12245,-1.09401,0.00123347,-0.154717,0.000290435,0.166403,-0.110274,-0.305326,0.0742305,0,0,0,0,0,0,0,1,-0.000313339,-0.000821095,0,-0.000313335,-1,4.7644e-06,0,-0.000821097,-4.50712e-06,-1,0,0.300034,-0.499961,0.395237,1
6.297,-0.528175,0.158815,-0.523189,-1.98659,0.0920648,2.12214,-1.09394,-2.43241e-05,-0.152461,0.00102909,0.166487,-0.109935,-0.304333,0.0755434,0,0,0,0,0,0,0,1,-0.000322506,-0.00081744,0,-0.000322504,-1,2.42895e-06,0,-0.000817441,-2.16533e-06,-1,0,0.300033,-0.499962,0.395369,1
6.298,-0.528169,0.15866,-0.523189,-1.98641,0.091955,2.12183,-1.09387,0.00190086,-0.152836,0.000686242,0.165306,-0.112254,-0.308405,0.071645,0,0,0,0,0,0,0,1,-0.000309774,-0.000820421,0,-0.000309774,-1,3.41512e-07,0,-0.000820421,-8.73666e-08,-1,0,0.300034,-0.499962,0.395502,1
6.299,-0.528177,0.158497,-0.523192,-1.98624,0.0918475,2.12152,-1.09379,-0.00137824,-0.154397,-0.000377586,0.168343,-0.112977,-0.30655,0.0760765,0,0,0,0,0,0,0,1,-0.00033731,-0.00082089,0,-0.000337317,-1,-8.41129e-06,0,-0.000820887,8.68818e-06,-1,0,0.300026,-0.499964,0.395635,1
6.3,-0.528175,0.158345,-0.523187,-1.98607,0.091739,2.12121,-1.0937,-0.000884492,-0.149276,0.000583598,0.171155,-0.113976,-0.304824,0.0765157,0,0,0,0,0,0,0,1,-0.000342357,-0.00082551,0,-0.000342367,-1,-1.24537e-05,0,-0.000825506,1.27363e-05,-1,0,0.300028,-0.499963,0.395765,1
6.301,-0.528172,0.158196,-0.523194,-1.9859,0.0916284,2.1209,-1.09363,0.000271307,-0.152588,-0.0013741,0.172264,-0.114469,-0.303538,0.0730006,0,0,0,0,0,0,0,1,-0.00034304,-0.000836013,0,-0.000343055,-1,-1.80333e-05,0,-0.000836006,1.83201e-05,-1,0,0.300024,-0.499965,0.395894,1
6.302,-0.528174,0.158047,-0.523191,-1.98572,0.0915196,2.12061,-1.09355,-0.000635034,-0.153113,1.20148e-05,0.170095,-0.113826,-0.301251,0.0751253,0,0,0,0,0,0,0,1,-0.000354375,-0.000840407,0,-0.00035439,-1,-1.70057e-05,0,-0.000840401,1.73035e-05,-1,0,0.300023,-0.499967,0.396022,1
6.303,-0.528169,0.157893,-0.523194,-1.98555,0.0914147,2.1203,-1.09348,0.00135437,-0.152646,-0.000919966,0.170295,-0.112974,-0.301036,0.0747385,0,0,0,0,0,0,0,1,-0.000355845,-0.000837683,0,-0.000355857,-1,-1.38858e-05,0,-0.000837678,1.41839e-05,-1,0,0.300024,-0.499968,0.396155,1
6.304,-0.528172,0.157744,-0.523189,-1.98537,0.0913065,2.12,-1.0934,-1.42456e-05,-0.149368,0.000314742,0.168548,-0.112558,-0.300113,0.0775785,0,0,0,0,0,0,0,1,-0.000367065,-0.000837879,0,-0.000367072,-1,-7.94879e-06,0,-0.000837876,8.25635e-06,-1,0,0.300024,-0.49997,0.396287,1
6.305,-0.528169,0.157582,-0.523191,-1.98519,0.0911957,2.11971,-1.09332,0.00092667,-0.150807,-0.000718168,0.172075,-0.113146,-0.306411,0.0705143,0,0,0,0,0,0,0,1,-0.000366803,-0.000831761,0,-0.0003668,-1,3.19228e-06,0,-0.000831762,-2.88719e-06,-1,0,0.300023,-0.499971,0.396424,1
6.306,-0.528169,0.157426,-0.523194,-1.98502,0.0910846,2.1194,-1.09325,-0.000304129,-0.151716,-0.00140678,0.17257,-0.108873,-0.303856,0.0713667,0,0,0,0,0,0,0,1,-0.000370789,-0.000833571,0,-0.000370783,-1,7.28845e-06,0,-0.000833573,-6.97937e-06,-1,0,0.30002,-0.499974,0.396556,1
6.307,-0.528166,0.15727,-0.523191,-1.98485,0.0909714,2.1191,-1.09317,0.00072985,-0.152124,-9.8195e-06,0.176258,-0.106192,-0.30674,0.0727891,0,0,0,0,0,0,0,1,-0.000370539,-0.000841329,0,-0.000370537,-1,2.61294e-06,0,-0.00084133,-2.30119e-06,-1,0,0.30002,-0.499971,0.396684,1
6.308,-0.528171,0.157112,-0.523194,-1.98467,0.0908631,2.1188,-1.0931,-0.00127323,-0.155721,-0.000934556,0.17482,-0.107261,-0.310308,0.0686128,0,0,0,0,0,0,0,1,-0.000377598,-0.00083401,0,-0.000377586,-1,1.54449e-05,0,-0.000834016,-1.513e-05,-1,0,0.300015,-0.499977,0.396823,1
6.309,-0.528163,0.156956,-0.523194,-1.9845,0.0907529,2.11848,-1.09304,0.000916993,-0.15751,-0.000623029,0.166232,-0.108561,-0.308715,0.0687109,0,0,0,0,0,0,0,1,-0.000366682,-0.000844474,0,-0.000366681,-1,9.7222e-07,0,-0.000844475,-6.62567e-07,-1,0,0.300015,-0.499973,0.396951,1
6.31,-0.528163,0.156794,-0.523196,-1.98433,0.0906456,2.11817,-1.09296,0.000613262,-0.156538,-0.00125057,0.170665,-0.108888,-0.308326,0.0734586,0,0,0,0,0,0,0,1,-0.000379762,-0.000841071,0,-0.000379761,-1,1.51151e-06,0,-0.000841071,-1.19211e-06,-1,0,0.300012,-0.499974,0.397087,1
6.311,-0.528165,0.156649,-0.523194,-1.98416,0.0905344,2.11786,-1.0929,-0.000517728,-0.150013,1.51224e-06,0.169795,-0.115154,-0.306186,0.0702438,0,0,0,0,0,0,0,1,-0.000367235,-0.000856372,0,-0.000367243,-1,-9.34281e-06,0,-0.000856369,9.6573e-06,-1,0,0.30001,-0.499974,0.397212,1
6.312,-0.528165,0.156502,-0.523192,-1.98398,0.0904219,2.11757,-1.09283,-0.000344065,-0.148,1.01144e-06,0.1697,-0.109538,-0.303764,0.0700373,0,0,0,0,0,0,0,1,-0.000359654,-0.000865101,0,-0.00035966,-1,-6.91371e-06,0,-0.000865099,7.22485e-06,-1,0,0.30001,-0.499975,0.39734,1
6.313,-0.528168,0.156346,-0.523188,-1.9838,0.0903137,2.11727,-1.09275,-0.00106378,-0.151102,0.000928697,0.172399,-0.110558,-0.302041,0.0754015,0,0,0,0,0,0,0,1,-0.000369014,-0.000857173,0,-0.000369007,-1,8.56968e-06,0,-0.000857176,-8.25337e-06,-1,0,0.30001,-0.499978,0.397477,1
6.314,-0.52816,0.156198,-0.523188,-1.98362,0.0902106,2.11696,-1.09269,0.00105466,-0.149243,0.000619133,0.174122,-0.10653,-0.3071,0.0733645,0,0,0,0,0,0,0,1,-0.000352812,-0.000857845,0,-0.000352806,-1,7.85605e-06,0,-0.000857847,-7.55339e-06,-1,0,0.300013,-0.499978,0.397608,1
6.315,-0.528165,0.15604,-0.523188,-1.98345,0.0901029,2.11666,-1.09263,-0.00105967,-0.152947,0.000412757,0.180898,-0.109169,-0.304911,0.0715232,0,0,0,0,0,0,0,1,-0.000350668,-0.000854273,0,-0.000350657,-1,1.33575e-05,0,-0.000854278,-1.30579e-05,-1,0,0.300009,-0.49998,0.397742,1
6.316,-0.52816,0.155884,-0.523188,-1.98327,0.0899968,2.11636,-1.09256,0.000129115,-0.154447,0.000275172,0.175239,-0.110463,-0.308735,0.0750058,0,0,0,0,0,0,0,1,-0.000352038,-0.000853469,0,-0.000352027,-1,1.26238e-05,0,-0.000853473,-1.23234e-05,-1,0,0.300009,-0.49998,0.397875,1
6.317,-0.528159,0.15573,-0.523189,-1.98309,0.0898914,2.11605,-1.09249,8.63351e-05,-0.155035,0.00242464,0.179319,-0.110814,-0.311586,0.0756783,0,0,0,0,0,0,0,1,-0.000352947,-0.00085215,0,-0.000352935,-1,1.421e-05,0,-0.000852155,-1.39092e-05,-1,0,0.300008,-0.499981,0.398009,1
6.318,-0.528159,0.155574,-0.523188,-1.98291,0.0897899,2.11574,-1.09243,-0.000777468,-0.156908,0.00188053,0.17912,-0.11017,-0.314698,0.0667346,0,0,0,0,0,0,0,1,-0.000340997,-0.00084717,0,-0.000340986,-1,1.2748e-05,0,-0.000847174,-1.24591e-05,-1,0,0.300007,-0.499982,0.398143,1
6.319,-0.528156,0.15543,-0.523188,-1.98274,0.0896852,2.11543,-1.09235,0.000317051,-0.153332,0.00145176,0.176503,-0.109742,-0.307683,0.0746895,0,0,0,0,0,0,0,1,-0.000353712,-0.000857607,0,-0.000353711,-1,1.91426e-06,0,-0.000857607,-1.61091e-06,-1,0,0.300007,-0.499982,0.398269,1
6.32,-0.528151,0.155271,-0.523185,-1.98257,0.0895806,2.11514,-1.09228,0.0011395,-0.154036,0.00204442,0.173103,-0.110196,-0.304313,0.0690208,0,0,0,0,0,0,0,1,-0.000343557,-0.000848424,0,-0.000343548,-1,1.07347e-05,0,-0.000848428,-1.04432e-05,-1,0,0.300009,-0.49998,0.398403,1
6.321,-0.528147,0.155116,-0.523185,-1.98239,0.0894686,2.11483,-1.09222,0.00168777,-0.153984,0.000546343,0.175522,-0.112094,-0.303683,0.0674459,0,0,0,0,0,0,0,1,-0.000327218,-0.000852591,0,-0.000327207,-1,1.37823e-05,0,-0.000852595,-1.35033e-05,-1,0,0.300008,-0.499981,0.398536,1
6.322,-0.528148,0.154963,-0.52318,-1.98221,0.0893549,2.11453,-1.09215,0.000197219,-0.153746,0.00137581,0.17777,-0.113524,-0.300906,0.0723674,0,0,0,0,0,0,0,1,-0.000324486,-0.000854066,0,-0.000324465,-1,2.45986e-05,0,-0.000854074,-2.43214e-05,-1,0,0.30001,-0.499982,0.39867,1
6.323,-0.528147,0.154813,-0.523184,-1.98203,0.0892428,2.11423,-1.09208,-0.000796495,-0.149646,5.18607e-05,0.181408,-0.118178,-0.302377,0.0733637,0,0,0,0,0,0,0,1,-0.000328068,-0.000860131,0,-0.000328043,-1,2.99275e-05,0,-0.00086014,-2.96454e-05,-1,0,0.300007,-0.499985,0.398803,1
6.324,-0.528147,0.154676,-0.523179,-1.98185,0.0891338,2.11392,-1.09201,-0.00136618,-0.144487,0.0010096,0.182685,-0.117497,-0.301994,0.0749138,0,0,0,0,0,0,0,1,-0.000324703,-0.000876512,0,-0.000324682,-1,2.3266e-05,0,-0.000876519,-2.29814e-05,-1,0,0.300008,-0.499985,0.398927,1
6.325,-0.528141,0.154522,-0.523181,-1.98167,0.0890257,2.11361,-1.09195,0.00308371,-0.14508,-0.000219701,0.181102,-0.115992,-0.309625,0.0694445,0,0,0,0,0,0,0,1,-0.000306658,-0.000879047,0,-0.000306638,-1,2.2814e-05,0,-0.000879054,-2.25444e-05,-1,0,0.300008,-0.499985,0.39906,1
6.326,-0.52814,0.154365,-0.523179,-1.98149,0.0889212,2.11331,-1.09187,0.0023191,-0.146791,-0.000120028,0.184369,-0.110855,-0.306764,0.0750188,0,0,0,0,0,0,0,1,-0.00031915,-0.000870588,0,-0.000319122,-1,3.22227e-05,0,-0.000870599,-3.19449e-05,-1,0,0.300009,-0.499987,0.399199,1
6.327,-0.528138,0.154212,-0.523186,-1.9813,0.0888203,2.113,-1.0918,0.00174353,-0.147953,-0.00182343,0.184933,-0.105213,-0.305379,0.0741434,0,0,0,0,0,0,0,1,-0.000323286,-0.00086382,0,-0.000323253,-1,3.90764e-05,0,-0.000863832,-3.87971e-05,-1,0,0.300007,-0.499991,0.399336,1
6.328,-0.528137,0.154054,-0.523183,-1.98113,0.08872,2.1127,-1.09173,0.00047524,-0.150536,-0.000272725,0.179372,-0.105716,-0.299272,0.0743596,0,0,0,0,0,0,0,1,-0.000326658,-0.000854137,0,-0.000326622,-1,4.26784e-05,0,-0.000854151,-4.23995e-05,-1,0,0.300006,-0.49999,0.399469,1
6.329,-0.528129,0.1539,-0.523179,-1.98096,0.0886146,2.1124,-1.09166,0.00219114,-0.15131,0.000664556,0.176134,-0.107813,-0.299099,0.0754219,0,0,0,0,0,0,0,1,-0.000317249,-0.000856703,0,-0.000317217,-1,3.72795e-05,0,-0.000856714,-3.70077e-05,-1,0,0.300009,-0.499986,0.399598,1
6.33,-0.528129,0.153742,-0.523184,-1.98079,0.0885081,2.11209,-1.09159,-0.000219171,-0.152432,0.00184618,0.178231,-0.109503,-0.30063,0.0748209,0,0,0,0,0,0,0,1,-0.000326701,-0.000856023,0,-0.000326669,-1,3.75656e-05,0,-0.000856035,-3.72859e-05,-1,0,0.300004,-0.499988,0.399732,1
6.331,-0.528125,0.153594,-0.523178,-1.9806,0.0884039,2.11179,-1.09152,0.00308808,-0.152241,0.00326347,0.175645,-0.111214,-0.300206,0.0723102,0,0,0,0,0,0,0,1,-0.000312299,-0.000853724,0,-0.000312261,-1,4.45135e-05,0,-0.000853738,-4.42469e-05,-1,0,0.300008,-0.499988,0.399865,1
6.332,-0.528121,0.153444,-0.523181,-1.98042,0.0882956,2.11149,-1.09145,0.00544888,-0.150905,0.00154251,0.176471,-0.112987,-0.300278,0.0732052,0,0,0,0,0,0,0,1,-0.000312818,-0.000854629,0,-0.000312773,-1,5.21844e-05,0,-0.000854645,-5.19171e-05,-1,0,0.300008,-0.49999,0.399999,1
6.333,-0.528118,0.153293,-0.523176,-1.98024,0.0881915,2.11118,-1.09137,0.00412255,-0.14988,0.00201512,0.177194,-0.107943,-0.302007,0.0716265,0,0,0,0,0,0,0,1,-0.000320698,-0.000855887,0,-0.000320655,-1,5.00697e-05,0,-0.000855903,-4.97953e-05,-1,0,0.30001,-0.499989,0.400131,1
6.334,-0.528113,0.153152,-0.52318,-1.98006,0.0880861,2.11088,-1.09131,0.00627633,-0.146685,-0.000306154,0.177099,-0.104551,-0.305222,0.0687481,0,0,0,0,0,0,0,1,-0.000313628,-0.00086303,0,-0.000313583,-1,5.26418e-05,0,-0.000863047,-5.23712e-05,-1,0,0.30001,-0.499991,0.40026,1
6.335,-0.528114,0.152997,-0.523177,-1.97988,0.0879785,2.11058,-1.09123,0.0060946,-0.147803,0.00080917,0.181004,-0.106222,-0.303132,0.0689289,0,0,0,0,0,0,0,1,-0.000324558,-0.000861305,0,-0.000324508,-1,5.84101e-05,0,-0.000861324,-5.81306e-05,-1,0,0.300008,-0.499992,0.400394,1
6.336,-0.528105,0.15284,-0.523175,-1.9797,0.0878782,2.11028,-1.09116,0.00649176,-0.147868,0.0014386,0.1778,-0.102344,-0.302511,0.0664229,0,0,0,0,0,0,0,1,-0.000319631,-0.000849326,0,-0.000319573,-1,6.79857e-05,0,-0.000849348,-6.77142e-05,-1,0,0.300012,-0.49999,0.400528,1
6.337,-0.528103,0.152686,-0.523175,-1.97952,0.0877756,2.10999,-1.0911,0.00705817,-0.145594,0.00100702,0.173646,-0.100829,-0.305052,0.0650894,0,0,0,0,0,0,0,1,-0.000311423,-0.000842064,0,-0.000311358,-1,7.7321e-05,0,-0.000842088,-7.70587e-05,-1,0,0.300012,-0.499992,0.400663,1
6.338,-0.528101,0.152527,-0.523177,-1.97936,0.0876759,2.10968,-1.09102,0.00760857,-0.150196,-0.000127902,0.168482,-0.100006,-0.305894,0.0688222,0,0,0,0,0,0,0,1,-0.000323959,-0.000836796,0,-0.000323899,-1,7.26425e-05,0,-0.000836819,-7.23714e-05,-1,0,0.300007,-0.49999,0.400794,1
6.339,-0.528098,0.152379,-0.523175,-1.97918,0.0875762,2.10938,-1.09094,0.00580897,-0.150036,-5.82932e-05,0.170911,-0.0985983,-0.300859,0.0742627,0,0,0,0,0,0,0,1,-0.000333584,-0.000835185,0,-0.000333524,-1,7.20206e-05,0,-0.000835209,-7.1742e-05,-1,0,0.300009,-0.49999,0.400926,1
6.34,-0.528093,0.15223,-0.523179,-1.97899,0.0874716,2.10907,-1.09088,0.00442508,-0.149128,-0.000946651,0.175144,-0.0977447,-0.301343,0.0661861,0,0,0,0,0,0,0,1,-0.000328848,-0.000835477,0,-0.000328784,-1,7.69696e-05,0,-0.000835502,-7.66949e-05,-1,0,0.300009,-0.499992,0.401059,1
6.341,-0.528083,0.152077,-0.523175,-1.97882,0.0873762,2.10877,-1.09081,0.00828564,-0.152563,0.000312092,0.170292,-0.0954171,-0.300757,0.0690191,0,0,0,0,0,0,0,1,-0.000324002,-0.000828398,0,-0.000323941,-1,7.352e-05,0,-0.000828422,-7.32516e-05,-1,0,0.300013,-0.499988,0.40119,1
6.342,-0.52808,0.151926,-0.52317,-1.97865,0.0872811,2.10846,-1.09073,0.00920331,-0.149944,0.00105466,0.171358,-0.0982943,-0.296873,0.0726224,0,0,0,0,0,0,0,1,-0.000330439,-0.00082497,0,-0.000330387,-1,6.35257e-05,0,-0.00082499,-6.32531e-05,-1,0,0.300015,-0.499986,0.40132,1
6.343,-0.528079,0.151785,-0.523171,-1.97847,0.0871829,2.10816,-1.09066,0.00589676,-0.144801,-0.000123577,0.173736,-0.0978237,-0.306295,0.0711992,0,0,0,0,0,0,0,1,-0.000337247,-0.000830749,0,-0.0003372,-1,5.6358e-05,0,-0.000830767,-5.60779e-05,-1,0,0.300013,-0.499987,0.401447,1
6.344,-0.528071,0.15164,-0.523177,-1.97829,0.0870837,2.10787,-1.09058,0.00621134,-0.144101,-0.00193202,0.178092,-0.0979773,-0.302839,0.0786783,0,0,0,0,0,0,0,1,-0.000349241,-0.000825896,0,-0.000349186,-1,6.64713e-05,0,-0.000825919,-6.61829e-05,-1,0,0.300014,-0.499989,0.401579,1
