time,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq_d1,ddq_d2,ddq_d3,ddq_d4,ddq_d5,ddq_d6,ddq_d7,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15,O_T_EE_16
4.959,0.845004,-0.41417,-0.0978726,-2.3074,-0.0412437,1.8948,0.768706,-0.0976055,-0.176854,-0.00202817,-0.0482921,-0.0183965,-0.125826,-0.0976709,0,0,0,0,0,0,0,1,-0.000210768,-0.000111829,0,-0.000210792,-1,-0.000221107,0,-0.000111782,0.00022113,-1,0,0.317711,0.285757,0.504246,1
4.96,0.844913,-0.414344,-0.097879,-2.30745,-0.0412638,1.89468,0.768614,-0.0965844,-0.174623,-0.00166236,-0.0490246,-0.0191611,-0.121732,-0.0923401,0,0,0,0,0,0,0,1,-0.000208565,-0.000107376,0,-0.000208589,-1,-0.000222005,0,-0.00010733,0.000222027,-1,0,0.317705,0.285689,0.504285,1
4.961,0.844819,-0.414525,-0.097884,-2.3075,-0.0412814,1.89457,0.768512,-0.0957501,-0.173774,-0.00542112,-0.0524795,-0.0197108,-0.118203,-0.0981812,0,0,0,0,0,0,0,1,-0.000195675,-9.81051e-05,0,-0.000195698,-1,-0.000230506,0,-9.806e-05,0.000230526,-1,0,0.317698,0.285621,0.504327,1
4.962,0.844721,-0.414696,-0.097884,-2.30755,-0.0413013,1.89445,0.768416,-0.0988263,-0.173869,-0.00627791,-0.0532145,-0.020073,-0.12083,-0.0999363,0,0,0,0,0,0,0,1,-0.000190347,-9.05363e-05,0,-0.000190368,-1,-0.000230715,0,-9.04924e-05,0.000230733,-1,0,0.317693,0.285553,0.504365,1
4.963,0.844611,-0.414875,-0.0978952,-2.3076,-0.0413191,1.89433,0.768302,-0.101701,-0.176204,-0.00746732,-0.0555729,-0.0193257,-0.120215,-0.101561,0,0,0,0,0,0,0,1,-0.000188384,-8.60545e-05,0,-0.000188405,-1,-0.000237839,0,-8.60097e-05,0.000237856,-1,0,0.317693,0.285477,0.504407,1
4.964,0.844504,-0.415054,-0.097893,-2.30764,-0.0413372,1.89422,0.768202,-0.102007,-0.177755,-0.00365806,-0.0525904,-0.0188323,-0.122778,-0.0996595,0,0,0,0,0,0,0,1,-0.000186285,-7.02556e-05,0,-0.000186302,-1,-0.00024775,0,-7.02095e-05,0.000247763,-1,0,0.317689,0.285408,0.504451,1
4.965,0.844405,-0.415231,-0.0978966,-2.30769,-0.0413514,1.8941,0.768089,-0.102947,-0.177552,-0.00360624,-0.0498894,-0.0171596,-0.12545,-0.0999082,0,0,0,0,0,0,0,1,-0.000169683,-6.69655e-05,0,-0.0001697,-1,-0.000254056,0,-6.69224e-05,0.000254068,-1,0,0.317683,0.285338,0.504492,1
4.966,0.844297,-0.415406,-0.0978944,-2.30774,-0.0413696,1.89397,0.767981,-0.102826,-0.175469,-0.00181818,-0.0484478,-0.0174066,-0.127624,-0.102339,0,0,0,0,0,0,0,1,-0.000160083,-6.08234e-05,0,-0.000160098,-1,-0.000254053,0,-6.07827e-05,0.000254063,-1,0,0.317679,0.285268,0.504533,1
4.967,0.84419,-0.415577,-0.0978971,-2.30779,-0.0413856,1.89385,0.767881,-0.107141,-0.17511,-0.00223427,-0.0456546,-0.0131687,-0.123952,-0.107392,0,0,0,0,0,0,0,1,-0.000161914,-6.10425e-05,0,-0.00016193,-1,-0.000253362,0,-6.10015e-05,0.000253372,-1,0,0.317676,0.285197,0.504571,1
4.968,0.844098,-0.415751,-0.0979027,-2.30783,-0.0414046,1.89373,0.767772,-0.102798,-0.174013,-0.00348575,-0.0461792,-0.0149895,-0.125447,-0.104074,0,0,0,0,0,0,0,1,-0.000142101,-5.4259e-05,0,-0.000142115,-1,-0.000257239,0,-5.42224e-05,0.000257247,-1,0,0.317671,0.285129,0.504612,1
4.969,0.843998,-0.415924,-0.0978946,-2.30789,-0.0414232,1.89361,0.767672,-0.101257,-0.173589,0.00026228,-0.0472334,-0.016951,-0.121939,-0.10539,0,0,0,0,0,0,0,1,-0.000127491,-4.88018e-05,0,-0.000127504,-1,-0.000252832,0,-4.87695e-05,0.000252838,-1,0,0.317662,0.285063,0.504651,1
4.97,0.843888,-0.416094,-0.097902,-2.30793,-0.041439,1.89349,0.767566,-0.107216,-0.171146,-0.00166724,-0.0451568,-0.0176025,-0.119393,-0.102931,0,0,0,0,0,0,0,1,-0.000131243,-4.78527e-05,0,-0.000131256,-1,-0.00025593,0,-4.78191e-05,0.000255937,-1,0,0.317663,0.28499,0.50469,1
4.971,0.843785,-0.416272,-0.0979,-2.30798,-0.0414535,1.89337,0.767455,-0.107815,-0.17212,-0.000242622,-0.0465163,-0.0225606,-0.117703,-0.101941,0,0,0,0,0,0,0,1,-0.000114291,-3.87834e-05,0,-0.000114301,-1,-0.000264099,0,-3.87532e-05,0.000264104,-1,0,0.317657,0.284921,0.504733,1
4.972,0.843672,-0.416442,-0.0978977,-2.30803,-0.0414711,1.89325,0.767347,-0.107019,-0.166661,0.000629111,-0.0467175,-0.0215842,-0.117099,-0.105155,0,0,0,0,0,0,0,1,-0.000109652,-3.69035e-05,0,-0.000109661,-1,-0.000260354,0,-3.6875e-05,0.000260358,-1,0,0.317654,0.28485,0.50477,1
4.973,0.843561,-0.416616,-0.0979031,-2.30807,-0.0414847,1.89314,0.767233,-0.105484,-0.166373,-0.0013771,-0.0446875,-0.0202254,-0.115272,-0.109013,0,0,0,0,0,0,0,1,-0.0001064,-2.25106e-05,0,-0.000106406,-1,-0.000278535,0,-2.2481e-05,0.000278537,-1,0,0.317655,0.284778,0.504816,1
4.974,0.843451,-0.416784,-0.0979024,-2.30811,-0.0414997,1.89302,0.767132,-0.104141,-0.164673,-1.49983e-05,-0.0432082,-0.018926,-0.118786,-0.102619,0,0,0,0,0,0,0,1,-0.000107588,-1.89247e-05,0,-0.000107594,-1,-0.000280501,0,-1.88945e-05,0.000280503,-1,0,0.317653,0.284709,0.504854,1
4.975,0.843344,-0.416961,-0.0979006,-2.30816,-0.0415152,1.89291,0.767027,-0.104221,-0.16881,0.000806505,-0.0442401,-0.0190207,-0.122701,-0.101552,0,0,0,0,0,0,0,1,-0.000100804,-5.88089e-06,0,-0.000100805,-1,-0.000291086,0,-5.85155e-06,0.000291086,-1,0,0.317649,0.284639,0.504899,1
4.976,0.843244,-0.417127,-0.0979083,-2.3082,-0.0415319,1.89278,0.766936,-0.102502,-0.170533,-0.0012396,-0.04488,-0.0149789,-0.121163,-0.0946604,0,0,0,0,0,0,0,1,-0.000110516,-7.41928e-06,0,-0.000110518,-1,-0.000290295,0,-7.3872e-06,0.000290295,-1,0,0.317647,0.284569,0.504938,1
4.977,0.843137,-0.417287,-0.0979186,-2.30824,-0.0415465,1.89266,0.766835,-0.102113,-0.16896,-0.00571183,-0.0471196,-0.0112265,-0.119452,-0.0980604,0,0,0,0,0,0,0,1,-0.000119745,-1.54943e-05,0,-0.00011975,-1,-0.000286899,0,-1.54599e-05,0.000286901,-1,0,0.317648,0.284497,0.504973,1
4.978,0.843029,-0.417458,-0.0979172,-2.30829,-0.041567,1.89254,0.766725,-0.104956,-0.1674,-0.00545905,-0.0449899,-0.00939811,-0.117544,-0.0998841,0,0,0,0,0,0,0,1,-0.000108128,-4.0057e-06,0,-0.000108129,-1,-0.000288889,0,-3.97447e-06,0.00028889,-1,0,0.317646,0.284428,0.505015,1
4.979,0.84292,-0.41763,-0.0979121,-2.30832,-0.0415825,1.89242,0.766625,-0.106807,-0.170504,-0.00372276,-0.0424726,-0.0116878,-0.11509,-0.101014,0,0,0,0,0,0,0,1,-0.000105847,1.14876e-05,0,-0.000105844,-1,-0.000299532,0,1.15193e-05,0.000299531,-1,0,0.317643,0.28436,0.50506,1
4.98,0.84281,-0.417805,-0.0979186,-2.30837,-0.0415962,1.89231,0.766504,-0.11088,-0.170315,-0.00392633,-0.0431127,-0.0130981,-0.118668,-0.104663,0,0,0,0,0,0,0,1,-9.53164e-05,1.73063e-05,0,-9.5311e-05,-1,-0.000310095,0,1.73359e-05,0.000310094,-1,0,0.317642,0.284287,0.505101,1
4.981,0.842698,-0.41798,-0.0979217,-2.30841,-0.0416139,1.89219,0.766409,-0.107999,-0.170912,-0.00223928,-0.0447141,-0.00981392,-0.123452,-0.0945942,0,0,0,0,0,0,0,1,-0.000106906,2.53118e-05,0,-0.000106898,-1,-0.000315506,0,2.53455e-05,0.000315503,-1,0,0.317641,0.284214,0.505144,1
4.982,0.842591,-0.418142,-0.0979278,-2.30845,-0.0416307,1.89207,0.766305,-0.108354,-0.170927,-0.00495333,-0.0431221,-0.0113955,-0.120026,-0.0987761,0,0,0,0,0,0,0,1,-0.00010809,3.03422e-05,0,-0.00010808,-1,-0.000319571,0,3.03768e-05,0.000319567,-1,0,0.317642,0.284145,0.505183,1
4.983,0.842487,-0.418312,-0.0979415,-2.30849,-0.0416455,1.89195,0.766197,-0.108809,-0.166177,-0.00873323,-0.0438344,-0.0129889,-0.119682,-0.101644,0,0,0,0,0,0,0,1,-0.000111489,3.36129e-05,0,-0.000111478,-1,-0.000329671,0,3.36496e-05,0.000329667,-1,0,0.317643,0.284072,0.505225,1
4.984,0.842374,-0.418477,-0.0979486,-2.30853,-0.0416594,1.89184,0.766089,-0.110167,-0.164518,-0.00647237,-0.0444307,-0.0142166,-0.121629,-0.10504,0,0,0,0,0,0,0,1,-0.000116664,4.04892e-05,0,-0.000116651,-1,-0.000339971,0,4.05289e-05,0.000339966,-1,0,0.317646,0.284,0.505266,1
4.985,0.842265,-0.418643,-0.0979524,-2.30857,-0.0416749,1.89173,0.765974,-0.110149,-0.164911,-0.0070168,-0.0368457,-0.0157566,-0.117806,-0.109533,0,0,0,0,0,0,0,1,-0.000106914,5.46372e-05,0,-0.000106895,-1,-0.000353617,0,5.4675e-05,0.000353611,-1,0,0.317646,0.28393,0.50531,1
4.986,0.842157,-0.418805,-0.097953,-2.30861,-0.0416922,1.89161,0.765861,-0.110119,-0.164266,-0.00261421,-0.0413218,-0.0222873,-0.116006,-0.110181,0,0,0,0,0,0,0,1,-9.59586e-05,5.43021e-05,0,-9.59396e-05,-1,-0.000348537,0,5.43356e-05,0.000348532,-1,0,0.317645,0.283861,0.505347,1
4.987,0.842045,-0.418967,-0.0979678,-2.30865,-0.0417066,1.89148,0.765747,-0.110874,-0.164024,-0.00406955,-0.0382805,-0.0213153,-0.116518,-0.11273,0,0,0,0,0,0,0,1,-0.000101386,4.58702e-05,0,-0.00010137,-1,-0.000347768,0,4.59055e-05,0.000347764,-1,0,0.317649,0.283786,0.505383,1
4.988,0.841928,-0.419124,-0.0979773,-2.30869,-0.0417242,1.89136,0.765641,-0.114308,-0.163937,-0.00623196,-0.0411811,-0.0206759,-0.117994,-0.11032,0,0,0,0,0,0,0,1,-0.000113673,4.13796e-05,0,-0.000113659,-1,-0.00034295,0,4.14185e-05,0.000342945,-1,0,0.317653,0.283712,0.50542,1
4.989,0.841818,-0.419295,-0.0979819,-2.30874,-0.0417439,1.89124,0.765535,-0.110859,-0.164914,-0.00375522,-0.0431553,-0.0205323,-0.121167,-0.107845,0,0,0,0,0,0,0,1,-0.000113934,4.43012e-05,0,-0.000113918,-1,-0.000341338,0,4.43401e-05,0.000341333,-1,0,0.317652,0.283639,0.505459,1
4.99,0.841705,-0.419463,-0.0979914,-2.30878,-0.0417577,1.89112,0.765408,-0.1133,-0.164534,-0.00382794,-0.0418055,-0.0194214,-0.121801,-0.113705,0,0,0,0,0,0,0,1,-0.000102887,5.44371e-05,0,-0.000102868,-1,-0.000356704,0,5.44738e-05,0.000356698,-1,0,0.317655,0.283566,0.505502,1
4.991,0.841602,-0.419632,-0.0979924,-2.30882,-0.0417716,1.89101,0.765312,-0.111481,-0.165899,-0.000993256,-0.0438891,-0.0189726,-0.119813,-0.108115,0,0,0,0,0,0,0,1,-0.000104634,6.13386e-05,0,-0.000104612,-1,-0.000364102,0,6.13767e-05,0.000364096,-1,0,0.317652,0.283498,0.505544,1
4.992,0.841492,-0.419792,-0.098009,-2.30886,-0.0417842,1.89088,0.765202,-0.111801,-0.164308,-0.00672239,-0.0382169,-0.0136276,-0.117957,-0.110729,0,0,0,0,0,0,0,1,-0.000114379,5.61889e-05,0,-0.000114358,-1,-0.000369552,0,5.62311e-05,0.000369546,-1,0,0.317657,0.283424,0.505583,1
4.993,0.841378,-0.419952,-0.0980161,-2.3089,-0.0418038,1.89076,0.76509,-0.113115,-0.161824,-0.00805821,-0.0357137,-0.0109469,-0.118695,-0.107157,0,0,0,0,0,0,0,1,-0.000115398,5.41375e-05,0,-0.000115378,-1,-0.000363473,0,5.41794e-05,0.000363466,-1,0,0.317659,0.283351,0.50562,1
4.994,0.841266,-0.42012,-0.0980234,-2.30893,-0.0418211,1.89064,0.764973,-0.115516,-0.168564,-0.0100243,-0.0351267,-0.00885532,-0.117333,-0.1155,0,0,0,0,0,0,0,1,-0.000108745,6.49206e-05,0,-0.00010872,-1,-0.000373453,0,6.49612e-05,0.000373446,-1,0,0.317661,0.283279,0.505663,1
4.995,0.841144,-0.420285,-0.0980285,-2.30897,-0.0418359,1.89053,0.76486,-0.116803,-0.165125,-0.00955913,-0.0347218,-0.0112559,-0.116368,-0.114338,0,0,0,0,0,0,0,1,-0.000117191,7.11353e-05,0,-0.000117164,-1,-0.000380909,0,7.11799e-05,0.0003809,-1,0,0.317666,0.283204,0.505705,1
4.996,0.841031,-0.420448,-0.098036,-2.30901,-0.0418517,1.8904,0.764749,-0.115885,-0.162088,-0.00808439,-0.0333053,-0.0172338,-0.115155,-0.113237,0,0,0,0,0,0,0,1,-0.000119662,7.04901e-05,0,-0.000119635,-1,-0.00038174,0,7.05358e-05,0.000381732,-1,0,0.317668,0.283131,0.505744,1
4.997,0.840913,-0.420602,-0.0980444,-2.30905,-0.0418682,1.89028,0.764633,-0.116695,-0.159715,-0.00681253,-0.0342938,-0.0180173,-0.113264,-0.117626,0,0,0,0,0,0,0,1,-0.000122274,6.90632e-05,0,-0.000122248,-1,-0.000380303,0,6.91097e-05,0.000380295,-1,0,0.317673,0.283058,0.505781,1
4.998,0.840808,-0.420761,-0.0980485,-2.30909,-0.04188,1.89016,0.764529,-0.114144,-0.158771,-0.00498247,-0.036077,-0.0172478,-0.119001,-0.109953,0,0,0,0,0,0,0,1,-0.000121873,6.3194e-05,0,-0.000121849,-1,-0.000378985,0,6.32402e-05,0.000378977,-1,0,0.317672,0.28299,0.505818,1
4.999,0.840696,-0.420924,-0.0980516,-2.30911,-0.0418986,1.89004,0.76442,-0.115589,-0.159353,-0.00596298,-0.0361316,-0.0180365,-0.118367,-0.104961,0,0,0,0,0,0,0,1,-0.000120585,7.63611e-05,0,-0.000120556,-1,-0.000386592,0,7.64077e-05,0.000386583,-1,0,0.317674,0.28292,0.505863,1
5,0.840579,-0.421084,-0.0980524,-2.30916,-0.0419141,1.88992,0.764308,-0.116919,-0.157488,-0.00584114,-0.0362851,-0.0182368,-0.12063,-0.106469,0,0,0,0,0,0,0,1,-0.000118992,7.39013e-05,0,-0.000118964,-1,-0.000382009,0,7.39468e-05,0.000382,-1,0,0.317675,0.282848,0.505898,1
5.001,0.840461,-0.421242,-0.0980612,-2.3092,-0.0419318,1.88981,0.76419,-0.116124,-0.159508,-0.0053718,-0.0367934,-0.014678,-0.122429,-0.107901,0,0,0,0,0,0,0,1,-0.000120529,7.63229e-05,0,-0.000120499,-1,-0.000383367,0,7.63691e-05,0.000383358,-1,0,0.31768,0.282774,0.505936,1
5.002,0.840333,-0.421406,-0.0980704,-2.30923,-0.0419473,1.88969,0.764066,-0.118735,-0.160065,-0.0081445,-0.0401497,-0.0159997,-0.120142,-0.110432,0,0,0,0,0,0,0,1,-0.000126384,8.22118e-05,0,-0.000126352,-1,-0.000391692,0,8.22613e-05,0.000391681,-1,0,0.317688,0.282697,0.505979,1
5.003,0.840217,-0.421559,-0.0980715,-2.30927,-0.041962,1.88957,0.763944,-0.114614,-0.158015,-0.00743906,-0.0392569,-0.015675,-0.118724,-0.107048,0,0,0,0,0,0,0,1,-0.000116136,8.31129e-05,0,-0.000116103,-1,-0.000390594,0,8.31582e-05,0.000390584,-1,0,0.317691,0.282627,0.506016,1
5.004,0.840098,-0.421729,-0.0980779,-2.3093,-0.0419793,1.88946,0.763824,-0.112268,-0.158985,-0.00568988,-0.0418631,-0.0171605,-0.117691,-0.108044,0,0,0,0,0,0,0,1,-0.000114154,9.70744e-05,0,-0.000114115,-1,-0.00040332,0,9.71205e-05,0.000403309,-1,0,0.317694,0.282553,0.50606,1
5.005,0.83998,-0.421888,-0.0980889,-2.30934,-0.0419943,1.88934,0.763706,-0.11234,-0.16003,-0.0114143,-0.0440829,-0.0165366,-0.116494,-0.115741,0,0,0,0,0,0,0,1,-0.000117039,0.000100699,0,-0.000116997,-1,-0.000410659,0,0.000100747,0.000410647,-1,0,0.3177,0.282479,0.5061,1
5.006,0.839858,-0.422037,-0.0980956,-2.30938,-0.0420151,1.88923,0.76359,-0.117451,-0.154663,-0.0108622,-0.0426949,-0.0178748,-0.119575,-0.113295,0,0,0,0,0,0,0,1,-0.000121102,0.000101014,0,-0.000121062,-1,-0.000403793,0,0.000101063,0.000403781,-1,0,0.317707,0.282406,0.506134,1
5.007,0.839734,-0.422194,-0.0981002,-2.30941,-0.04203,1.88911,0.763465,-0.119438,-0.154843,-0.00727458,-0.0415734,-0.017777,-0.121038,-0.114954,0,0,0,0,0,0,0,1,-0.000118248,0.000102866,0,-0.000118206,-1,-0.000405879,0,0.000102914,0.000405867,-1,0,0.317713,0.282332,0.506173,1
5.008,0.839613,-0.422341,-0.0981062,-2.30945,-0.0420499,1.88899,0.763346,-0.119197,-0.149305,-0.00777619,-0.0447966,-0.0186875,-0.119616,-0.112591,0,0,0,0,0,0,0,1,-0.000117938,9.70701e-05,0,-0.0001179,-1,-0.00039365,0,9.71165e-05,0.000393638,-1,0,0.317719,0.282259,0.506205,1
5.009,0.839488,-0.422501,-0.0981134,-2.30949,-0.0420646,1.88887,0.763218,-0.124217,-0.152229,-0.00598591,-0.0437323,-0.0183929,-0.117699,-0.119685,0,0,0,0,0,0,0,1,-0.000115996,0.000101654,0,-0.000115955,-1,-0.000400248,0,0.000101701,0.000400236,-1,0,0.317725,0.282184,0.506245,1
5.01,0.839364,-0.422659,-0.0981244,-2.30953,-0.0420814,1.88875,0.763097,-0.12358,-0.154477,-0.00459194,-0.0387683,-0.019133,-0.122174,-0.126189,0,0,0,0,0,0,0,1,-0.000122817,0.000102142,0,-0.000122776,-1,-0.000402146,0,0.000102191,0.000402133,-1,0,0.317733,0.282108,0.506284,1
5.011,0.839242,-0.422822,-0.0981323,-2.30956,-0.0421001,1.88863,0.762975,-0.124319,-0.156141,-0.0066682,-0.0394698,-0.0193747,-0.120832,-0.122329,0,0,0,0,0,0,0,1,-0.000121923,0.000106914,0,-0.00012188,-1,-0.000404445,0,0.000106963,0.000404432,-1,0,0.317737,0.282032,0.506326,1
5.012,0.839121,-0.422984,-0.0981367,-2.3096,-0.0421178,1.88851,0.762852,-0.121771,-0.156668,-0.00421149,-0.0469023,-0.0188512,-0.123279,-0.117943,0,0,0,0,0,0,0,1,-0.000117299,0.000109635,0,-0.000117255,-1,-0.000404027,0,0.000109682,0.000404014,-1,0,0.317741,0.281958,0.506364,1
5.013,0.838998,-0.423141,-0.0981454,-2.30964,-0.0421316,1.88839,0.762727,-0.121925,-0.158063,-0.00325859,-0.0468155,-0.0134789,-0.121624,-0.122082,0,0,0,0,0,0,0,1,-0.000116374,0.000101116,0,-0.000116334,-1,-0.000399798,0,0.000101162,0.000399787,-1,0,0.317746,0.281882,0.506399,1
5.014,0.838868,-0.4233,-0.0981525,-2.30967,-0.0421474,1.88827,0.762605,-0.124868,-0.159859,-0.00566028,-0.0383764,-0.0152048,-0.119339,-0.119818,0,0,0,0,0,0,0,1,-0.000125341,0.000109221,0,-0.000125297,-1,-0.000408089,0,0.000109272,0.000408075,-1,0,0.317755,0.281806,0.506442,1
5.015,0.838738,-0.423459,-0.0981613,-2.3097,-0.04216,1.88815,0.762487,-0.125689,-0.158357,-0.00743808,-0.0374845,-0.0154875,-0.116932,-0.121385,0,0,0,0,0,0,0,1,-0.000139853,0.000112349,0,-0.000139806,-1,-0.000416839,0,0.000112408,0.000416823,-1,0,0.317763,0.281729,0.506483,1
5.016,0.838613,-0.423613,-0.0981685,-2.30973,-0.0421734,1.88803,0.762375,-0.12809,-0.155153,-0.00876047,-0.0335852,-0.0207483,-0.117284,-0.115375,0,0,0,0,0,0,0,1,-0.000154525,0.000110688,0,-0.000154479,-1,-0.000418415,0,0.000110753,0.000418398,-1,0,0.317771,0.281654,0.506523,1
5.017,0.838485,-0.423764,-0.0981798,-2.30977,-0.0421869,1.8879,0.762249,-0.125982,-0.155503,-0.0105663,-0.0356447,-0.0153217,-0.120232,-0.116705,0,0,0,0,0,0,0,1,-0.00016047,9.95049e-05,0,-0.000160429,-1,-0.000413007,0,9.95712e-05,0.000412991,-1,0,0.317779,0.281577,0.506558,1
5.018,0.838365,-0.42391,-0.0981925,-2.3098,-0.0422033,1.88778,0.762135,-0.12216,-0.15419,-0.0128397,-0.0352188,-0.0169051,-0.125968,-0.118226,0,0,0,0,0,0,0,1,-0.000171975,9.39256e-05,0,-0.000171936,-1,-0.000409367,0,9.3996e-05,0.00040935,-1,0,0.317788,0.281504,0.506594,1
5.019,0.838241,-0.424064,-0.0982038,-2.30983,-0.0422228,1.88766,0.762009,-0.121585,-0.154576,-0.0134211,-0.0319927,-0.0180475,-0.12764,-0.123823,0,0,0,0,0,0,0,1,-0.000173283,9.62083e-05,0,-0.000173243,-1,-0.000408987,0,9.62792e-05,0.00040897,-1,0,0.317796,0.281428,0.506634,1
5.02,0.838116,-0.424216,-0.0982138,-2.30987,-0.0422382,1.88754,0.761881,-0.119052,-0.152095,-0.0139482,-0.036037,-0.0182052,-0.123553,-0.126843,0,0,0,0,0,0,0,1,-0.000172429,8.94893e-05,0,-0.000172393,-1,-0.000404645,0,8.95591e-05,0.00040463,-1,0,0.317803,0.281352,0.506668,1
5.021,0.837989,-0.424373,-0.0982219,-2.3099,-0.042252,1.88742,0.761757,-0.121063,-0.153015,-0.00932396,-0.0354609,-0.0133096,-0.119855,-0.127895,0,0,0,0,0,0,0,1,-0.00017781,9.53704e-05,0,-0.000177771,-1,-0.000413806,0,9.54439e-05,0.000413789,-1,0,0.317812,0.281277,0.50671,1
5.022,0.837862,-0.424529,-0.0982351,-2.30993,-0.0422706,1.8873,0.761632,-0.122907,-0.153368,-0.00869407,-0.0400713,-0.0150281,-0.119215,-0.132281,0,0,0,0,0,0,0,1,-0.000184416,9.38216e-05,0,-0.000184377,-1,-0.000412425,0,9.38977e-05,0.000412407,-1,0,0.317821,0.281198,0.506748,1
5.023,0.837734,-0.424686,-0.0982416,-2.30997,-0.0422861,1.88718,0.761514,-0.124193,-0.153767,-0.00861837,-0.0363105,-0.0159109,-0.118172,-0.129547,0,0,0,0,0,0,0,1,-0.000193823,9.56142e-05,0,-0.000193783,-1,-0.000414512,0,9.56945e-05,0.000414494,-1,0,0.317828,0.281123,0.506788,1
5.024,0.837615,-0.424839,-0.0982563,-2.31,-0.0423051,1.88706,0.761381,-0.122259,-0.152586,-0.0113294,-0.0359705,-0.012255,-0.117971,-0.1306,0,0,0,0,0,0,0,1,-0.000186557,9.78482e-05,0,-0.000186516,-1,-0.000416731,0,9.79259e-05,0.000416713,-1,0,0.317836,0.281048,0.506828,1
5.025,0.837493,-0.42499,-0.0982739,-2.31002,-0.0423177,1.88694,0.761251,-0.123178,-0.1565,-0.0141501,-0.0345456,-0.0128815,-0.117654,-0.133727,0,0,0,0,0,0,0,1,-0.0001888,9.37159e-05,0,-0.00018876,-1,-0.000422521,0,9.37957e-05,0.000422503,-1,0,0.317846,0.280972,0.506867,1
5.026,0.837371,-0.425144,-0.0982888,-2.31005,-0.0423315,1.88682,0.761117,-0.122818,-0.155997,-0.0151623,-0.0365607,-0.0140798,-0.120489,-0.13276,0,0,0,0,0,0,0,1,-0.00018539,9.26181e-05,0,-0.00018535,-1,-0.000428617,0,9.26976e-05,0.0004286,-1,0,0.317855,0.280896,0.506906,1
5.027,0.837243,-0.425295,-0.0982956,-2.31009,-0.0423438,1.8867,0.760972,-0.124418,-0.153161,-0.013204,-0.0344973,-0.0156962,-0.121407,-0.13578,0,0,0,0,0,0,0,1,-0.000169465,9.19089e-05,0,-0.000169425,-1,-0.000432099,0,9.19821e-05,0.000432083,-1,0,0.317863,0.280821,0.506944,1
5.028,0.837111,-0.425439,-0.0983058,-2.31012,-0.0423593,1.88658,0.76084,-0.125409,-0.151479,-0.0138194,-0.0354378,-0.0114483,-0.119265,-0.13496,0,0,0,0,0,0,0,1,-0.000172238,8.21254e-05,0,-0.000172203,-1,-0.000423922,0,8.21984e-05,0.000423908,-1,0,0.317873,0.280745,0.506978,1
5.029,0.83698,-0.425583,-0.0983147,-2.31014,-0.0423787,1.88646,0.760709,-0.127242,-0.148416,-0.0133266,-0.030891,-0.0136883,-0.117846,-0.137517,0,0,0,0,0,0,0,1,-0.000173737,8.1877e-05,0,-0.000173703,-1,-0.000418885,0,8.19497e-05,0.000418871,-1,0,0.317885,0.280669,0.507016,1
5.03,0.836848,-0.425732,-0.0983293,-2.31017,-0.0423983,1.88634,0.76057,-0.128439,-0.14734,-0.0116289,-0.0280957,-0.0163031,-0.120475,-0.141078,0,0,0,0,0,0,0,1,-0.000173236,8.70812e-05,0,-0.000173199,-1,-0.000422462,0,8.71544e-05,0.000422447,-1,0,0.317898,0.280591,0.507056,1
5.031,0.836724,-0.425879,-0.0983416,-2.3102,-0.0424102,1.88621,0.760448,-0.127556,-0.144443,-0.00941659,-0.0285811,-0.0158141,-0.128761,-0.13538,0,0,0,0,0,0,0,1,-0.000180799,7.32662e-05,0,-0.000180768,-1,-0.000416798,0,7.33415e-05,0.000416785,-1,0,0.317906,0.280516,0.507091,1
5.032,0.836605,-0.426024,-0.0983484,-2.31023,-0.0424237,1.88609,0.760311,-0.122097,-0.141103,-0.00905882,-0.029511,-0.0162701,-0.129512,-0.13394,0,0,0,0,0,0,0,1,-0.000163784,6.49524e-05,0,-0.000163758,-1,-0.000410758,0,6.50197e-05,0.000410747,-1,0,0.317912,0.280445,0.507126,1
5.033,0.836474,-0.426175,-0.098358,-2.31026,-0.0424381,1.88597,0.760176,-0.126918,-0.146407,-0.00987218,-0.0303221,-0.0169696,-0.129407,-0.137111,0,0,0,0,0,0,0,1,-0.000163477,6.61076e-05,0,-0.00016345,-1,-0.000414731,0,6.61754e-05,0.00041472,-1,0,0.317922,0.280368,0.507167,1
5.034,0.836352,-0.426323,-0.0983623,-2.31029,-0.0424555,1.88585,0.760036,-0.129319,-0.147317,-0.00873621,-0.0299359,-0.0137326,-0.126068,-0.132849,0,0,0,0,0,0,0,1,-0.000142946,6.69617e-05,0,-0.000142918,-1,-0.000411289,0,6.70204e-05,0.00041128,-1,0,0.317929,0.280296,0.507205,1
5.035,0.836219,-0.426469,-0.0983719,-2.31032,-0.0424718,1.88573,0.7599,-0.128561,-0.144987,-0.0066645,-0.027213,-0.0156048,-0.122342,-0.133164,0,0,0,0,0,0,0,1,-0.000141689,6.36164e-05,0,-0.000141663,-1,-0.00040796,0,6.36742e-05,0.000407951,-1,0,0.31794,0.28022,0.507241,1
