0.000000,-45.451772,-1.856993,18.422639,0.618700,1.715265,0.008658
0.079059,-45.556808,-1.817350,18.470237,0.618499,1.720010,0.008978
0.155449,-45.659126,-1.779709,18.515542,0.618045,1.724039,0.010212
0.229183,-45.758521,-1.744116,18.558653,0.617355,1.727379,0.012322
0.300264,-45.854777,-1.710573,18.599666,0.616442,1.730059,0.015274
0.368693,-45.947691,-1.679093,18.638672,0.615320,1.732112,0.019023
0.434459,-46.037081,-1.649720,18.675763,0.614006,1.733571,0.023534
0.497561,-46.122762,-1.622457,18.711012,0.612511,1.734468,0.028765
0.557980,-46.204538,-1.597310,18.744505,0.610852,1.734842,0.034668
0.615699,-46.282224,-1.574327,18.776307,0.609039,1.734728,0.041199
0.670708,-46.355626,-1.553496,18.806481,0.607085,1.734167,0.048304
0.722981,-46.424528,-1.534845,18.835113,0.605005,1.733203,0.055928
0.772504,-46.488728,-1.518347,18.862251,0.602810,1.731876,0.064013
0.819247,-46.547996,-1.504052,18.887960,0.600513,1.730233,0.072498
0.863197,-46.602100,-1.491932,18.912297,0.598123,1.728318,0.081313
0.904321,-46.650810,-1.482017,18.935305,0.595652,1.726175,0.090394
0.942604,-46.693876,-1.474266,18.957040,0.593112,1.723846,0.099667
0.978020,-46.731034,-1.468702,18.977556,0.590513,1.721376,0.109064
1.010550,-46.762053,-1.465303,18.996883,0.587862,1.718801,0.118513
1.040169,-46.786659,-1.464058,19.015079,0.585173,1.716162,0.127944
1.066860,-46.804639,-1.464976,19.032171,0.582452,1.713488,0.137294
1.090604,-46.815744,-1.467995,19.048196,0.579708,1.710808,0.146500
1.111390,-46.819748,-1.473117,19.063193,0.576948,1.708148,0.155505
1.129199,-46.816483,-1.480316,19.077189,0.574181,1.705528,0.164260
1.144023,-46.805738,-1.489576,19.090216,0.571415,1.702963,0.172721
1.155855,-46.787377,-1.500833,19.102294,0.568653,1.700462,0.180851
1.164693,-46.761240,-1.514066,19.113456,0.565902,1.698036,0.188622
1.170533,-46.727222,-1.529243,19.123714,0.563170,1.695686,0.196013
1.173380,-46.685196,-1.546309,19.133092,0.560459,1.693412,0.203009
1.173249,-46.635088,-1.565222,19.141607,0.557775,1.691213,0.209601
1.170150,-46.576809,-1.585925,19.149275,0.555120,1.689084,0.215788
1.164105,-46.510308,-1.608358,19.156103,0.552499,1.687017,0.221573
1.155135,-46.435529,-1.632479,19.162096,0.549913,1.685005,0.226965
1.143277,-46.352404,-1.658196,19.167278,0.547366,1.683040,0.231973
1.128564,-46.260892,-1.685447,19.171649,0.544858,1.681112,0.236612
1.111043,-46.160942,-1.714174,19.175204,0.542390,1.679212,0.240901
1.090763,-46.052541,-1.744290,19.177959,0.539961,1.677332,0.244856
1.067781,-45.935613,-1.775696,19.179907,0.537574,1.675461,0.248497
1.042165,-45.810139,-1.808328,19.181051,0.535228,1.673592,0.251843
1.013986,-45.676073,-1.842050,19.181389,0.532922,1.671717,0.254916
0.983323,-45.533359,-1.876807,19.180920,0.530653,1.669828,0.257734
0.950261,-45.381960,-1.912456,19.179636,0.528420,1.667922,0.260317
0.914903,-45.221845,-1.948914,19.177538,0.526222,1.665990,0.262683
0.877349,-45.052974,-1.986049,19.174611,0.524055,1.664029,0.264849
0.837710,-44.875308,-2.023735,19.170862,0.521917,1.662037,0.266832
0.796100,-44.688798,-2.061836,19.166279,0.519805,1.660010,0.268647
0.752654,-44.493435,-2.100250,19.160851,0.517716,1.657946,0.270308
0.707503,-44.289167,-2.138807,19.154582,0.515646,1.655846,0.271828
0.660787,-44.075996,-2.177394,19.147452,0.513593,1.653706,0.273220
0.612657,-43.853892,-2.215829,19.139466,0.511553,1.651531,0.274494
0.563267,-43.622852,-2.253972,19.130617,0.509520,1.649320,0.275660
0.512782,-43.382881,-2.291670,19.120897,0.507492,1.647076,0.276727
0.461367,-43.133979,-2.328760,19.110302,0.505468,1.644801,0.277703
0.409195,-42.876185,-2.365087,19.098827,0.503442,1.642498,0.278595
0.356445,-42.609520,-2.400479,19.086474,0.501411,1.640173,0.279410
0.303296,-42.334040,-2.434752,19.073243,0.499375,1.637829,0.280152
0.249936,-42.049795,-2.467744,19.059129,0.497326,1.635469,0.280828
0.196549,-41.756852,-2.499297,19.044138,0.495267,1.633102,0.281441
0.143324,-41.455314,-2.529225,19.028270,0.493194,1.630731,0.281995
0.090450,-41.145273,-2.557355,19.011533,0.491105,1.628362,0.282494
0.038113,-40.826852,-2.583518,18.993932,0.488999,1.626003,0.282940
-0.013499,-40.500158,-2.607553,18.975476,0.486878,1.623659,0.283337
-0.064203,-40.165400,-2.629291,18.956179,0.484740,1.621337,0.283686
-0.113818,-39.822691,-2.648551,18.936049,0.482583,1.619044,0.283990
-0.162171,-39.472252,-2.665208,18.915102,0.480412,1.616787,0.284249
-0.209093,-39.114263,-2.679069,18.893358,0.478227,1.614573,0.284466
-0.254419,-38.748973,-2.690029,18.870832,0.476031,1.612409,0.284642
-0.297999,-38.376588,-2.697913,18.847545,0.473824,1.610301,0.284776
-0.339685,-37.997394,-2.702608,18.823521,0.471612,1.608257,0.284872
-0.379343,-37.611651,-2.703979,18.798786,0.469400,1.606283,0.284928
-0.416849,-37.219650,-2.701925,18.773366,0.467188,1.604386,0.284947
-0.452089,-36.821708,-2.696326,18.747290,0.464985,1.602572,0.284927
-0.484962,-36.418151,-2.687102,18.720590,0.462793,1.600847,0.284870
-0.515381,-36.009293,-2.674160,18.693297,0.460620,1.599218,0.284777
