time,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq_d1,ddq_d2,ddq_d3,ddq_d4,ddq_d5,ddq_d6,ddq_d7,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15,O_T_EE_16,tau_J1,tau_J2,tau_J3,tau_J4,tau_J5,tau_J6,tau_J7,tau_ext1,tau_ext2,tau_ext3,tau_ext4,tau_ext5,tau_ext6,tau_ext7,O_F_ext_x,O_F_ext_y,O_F_ext_z,O_T_ext_x,O_T_ext_y,O_T_ext_z
8.515,0.671484,0.571596,0.00350428,-1.86378,-0.00286287,2.43566,0.677382,-0.00325121,0.0928571,-0.000424311,0.00543132,-0.00567153,0.0827184,0.000200493,0,0,0,0,0,0,0,1,-0.000772379,0.000195968,0,-0.000772338,-1,-0.000206178,0,0.000196127,0.000206027,-1,0,0.499996,0.400036,0.208546,1,-0.0772123,-39.2316,1.06427,16.6942,0.142528,1.4118,-0.603989,-0.0538259,0.0166377,0.488127,0.109402,-0.338912,-0.319621,-0.581379,1.42831,0.0185769,0.516768,0.292007,0.733374,0.114585
8.516,0.671481,0.571693,0.00349958,-1.86378,-0.00286315,2.43575,0.677383,-0.00331019,0.0909558,-0.00120842,0.00296658,-0.0042687,0.0858869,0.000504792,0,0,0,0,0,0,0,1,-0.000780726,0.00019378,0,-0.000780687,-1,-0.000201558,0,0.000193937,0.000201407,-1,0,0.499997,0.400031,0.208493,1,-0.0375394,-39.2316,1.10394,16.7338,0.142528,1.40173,-0.61406,-0.0387613,0.0284124,0.500449,0.103967,-0.339431,-0.32031,-0.581494,1.41926,0.0407201,0.49638,0.278208,0.740293,0.129126
8.517,0.671481,0.571793,0.00350423,-1.86377,-0.00286349,2.43584,0.677379,-0.00461401,0.0943303,0.000959483,0.00311103,-0.00222821,0.088747,-0.00119075,0,0,0,0,0,0,0,1,-0.000771589,0.000189464,0,-0.000771551,-1,-0.000201669,0,0.000189619,0.000201523,-1,0,0.499995,0.400033,0.20844,1,-0.0772123,-39.307,1.02856,16.6942,0.115978,1.38159,-0.572861,-0.022162,0.0399337,0.513915,0.0984014,-0.33995,-0.320992,-0.581698,1.40789,0.0638316,0.476486,0.264344,0.746323,0.145091
8.518,0.671483,0.571893,0.00350402,-1.86377,-0.00286332,2.43592,0.677374,-0.00262608,0.0960147,0.000641049,0.00222798,-0.00240405,0.0845166,-0.00228685,0,0,0,0,0,0,0,1,-0.000765718,0.000180795,0,-0.000765683,-1,-0.000195333,0,0.000180944,0.000195194,-1,0,0.499993,0.400033,0.208385,1,-0.112918,-39.3823,1.02856,16.6942,0.133373,1.40173,-0.532578,-0.00724144,0.0419774,0.525995,0.09717,-0.340312,-0.321132,-0.581971,1.39394,0.0813837,0.47293,0.258255,0.7441,0.159383
8.519,0.671483,0.57199,0.00350395,-1.86377,-0.0028649,2.43601,0.677372,-0.00203968,0.0970165,0.00042841,0.00205767,-0.00150326,0.0827235,-0.00227134,0,0,0,0,0,0,0,1,-0.0007626,0.000172824,0,-0.000762568,-1,-0.000188195,0,0.000172967,0.000188063,-1,0,0.499991,0.400031,0.20833,1,-0.112918,-39.422,1.02856,16.8092,0.125133,1.39166,-0.512436,0.00223605,0.0288339,0.533837,0.103002,-0.340384,-0.32034,-0.582236,1.37863,0.0871534,0.495461,0.265464,0.729472,0.168436
8.52,0.671478,0.572079,0.00350355,-1.86376,-0.00286868,2.43609,0.677367,-0.00241173,0.0944175,-0.000548827,0.00581921,-0.00213982,0.0844398,-0.00188781,0,0,0,0,0,0,0,1,-0.000760479,0.000176027,0,-0.000760446,-1,-0.00018791,0,0.00017617,0.000187776,-1,0,0.499993,0.400029,0.208284,1,-0.0772123,-39.3466,1.06427,16.7695,0.151683,1.42095,-0.502366,0.00671507,0.00635344,0.537857,0.112625,-0.340271,-0.319006,-0.582396,1.3621,0.0823775,0.534174,0.281842,0.707004,0.17275
8.521,0.671482,0.572176,0.00350212,-1.86376,-0.00286896,2.43618,0.677372,-7.12453e-06,0.093284,-0.000365297,0.0056725,-0.00154228,0.0874744,0.000605983,0,0,0,0,0,0,0,1,-0.000761449,0.000167376,0,-0.000761419,-1,-0.000180363,0,0.000167513,0.000180236,-1,0,0.49999,0.400029,0.20823,1,-0.152591,-39.422,1.06427,16.8449,0.151683,1.4118,-0.55272,0.00734744,-0.0131441,0.538952,0.119354,-0.340143,-0.318018,-0.582374,1.34541,0.070375,0.568247,0.298503,0.686607,0.173471
8.522,0.671477,0.572268,0.00350165,-1.86375,-0.00286905,2.43626,0.677381,-0.00105468,0.0902145,-0.000243091,0.00442864,-0.00111498,0.089499,0.00342151,0,0,0,0,0,0,0,1,-0.000775633,0.000169898,0,-0.000775602,-1,-0.000182566,0,0.00017004,0.000182434,-1,0,0.499993,0.400026,0.208182,1,-0.112918,-39.3823,1.06427,16.8449,0.151683,1.40173,-0.634202,0.00315603,-0.0223981,0.536369,0.120188,-0.339999,-0.317814,-0.582148,1.33385,0.0535005,0.585171,0.310076,0.675663,0.169691
8.523,0.671479,0.572366,0.00350149,-1.86375,-0.00286807,2.43634,0.677382,0.000133472,0.0921529,-0.00016173,0.00567759,-0.000469332,0.0899088,0.00153477,0,0,0,0,0,0,0,1,-0.000775385,0.000157178,0,-0.000775358,-1,-0.000173685,0,0.000157312,0.000173563,-1,0,0.49999,0.400026,0.208127,1,-0.152591,-39.422,1.06427,16.8846,0.142528,1.42095,-0.61406,-0.00512476,-0.0221842,0.530683,0.116337,-0.33981,-0.318268,-0.581795,1.32926,0.0345361,0.586003,0.316208,0.674263,0.16209
8.524,0.671474,0.572461,0.00350356,-1.86375,-0.00287229,2.43643,0.677385,-0.00174283,0.0901614,-0.000107572,0.00671118,-0.000700795,0.0915672,0.00288796,0,0,0,0,0,0,0,1,-0.000779393,0.00015564,0,-0.000779367,-1,-0.000171,0,0.000155773,0.000170878,-1,0,0.49999,0.400023,0.208075,1,-0.0772123,-39.422,1.06427,16.9203,0.151683,1.4118,-0.664414,-0.0149909,-0.0161416,0.523835,0.109427,-0.339616,-0.319168,-0.581446,1.32763,0.0148228,0.577038,0.318917,0.678368,0.153006
8.525,0.671481,0.572566,0.00350676,-1.86374,-0.00286813,2.43652,0.677381,0.00138514,0.0945707,0.000763689,0.00427816,0.000174355,0.0923807,0.000806187,0,0,0,0,0,0,0,1,-0.000768089,0.000139195,0,-0.000768066,-1,-0.000164134,0,0.000139321,0.000164027,-1,0,0.499984,0.400027,0.208017,1,-0.188296,-39.5728,1.02856,16.96,0.133373,1.4118,-0.634202,-0.0262578,-0.0105678,0.51597,0.102596,-0.339354,-0.320113,-0.58121,1.32687,-0.00713143,0.569013,0.322712,0.682445,0.14259
8.526,0.671476,0.572656,0.00350449,-1.86374,-0.0028697,2.4366,0.677372,-0.00398768,0.0961336,-0.000325952,0.00340115,0.00039395,0.0873864,-0.0024805,0,0,0,0,0,0,0,1,-0.000764841,0.000137371,0,-0.000764819,-1,-0.000160352,0,0.000137494,0.000160247,-1,0,0.499986,0.400023,0.207969,1,-0.112918,-39.5331,1.06427,16.96,0.125133,1.43103,-0.55272,-0.0371904,-0.0172179,0.508442,0.102272,-0.338952,-0.320267,-0.581157,1.32348,-0.030964,0.581823,0.335011,0.676286,0.132444
8.527,0.671472,0.572749,0.00350243,-1.86374,-0.00286927,2.43668,0.67737,-0.00378171,0.0971426,-0.000217197,0.00184399,-0.000402224,0.084615,-0.00202674,0,0,0,0,0,0,0,1,-0.000770321,0.000131577,0,-0.000770301,-1,-0.00015524,0,0.000131696,0.000155139,-1,0,0.499987,0.400018,0.207917,1,-0.0772123,-39.5728,1.06427,16.9957,0.142528,1.42095,-0.542649,-0.0405255,-0.0429624,0.506857,0.112361,-0.338591,-0.319054,-0.581284,1.30979,-0.048582,0.626864,0.357672,0.652191,0.129457
8.528,0.671471,0.572833,0.00350175,-1.86372,-0.00287269,2.43676,0.677366,-0.00273717,0.0935027,-0.00014472,0.00719206,-0.000622681,0.0858346,-0.00284319,0,0,0,0,0,0,0,1,-0.000764519,0.00014011,0,-0.000764497,-1,-0.000159295,0,0.000140232,0.000159188,-1,0,0.499989,0.400019,0.207875,1,-0.0772123,-39.4577,1.06427,16.8846,0.151683,1.4411,-0.502366,-0.0359561,-0.0791154,0.511399,0.128225,-0.338397,-0.317019,-0.581486,1.28711,-0.0580743,0.689357,0.384476,0.617248,0.133972
8.529,0.671471,0.572921,0.00350403,-1.86373,-0.0028703,2.43684,0.677367,-0.0052546,0.0904233,0.000738797,0.00184728,-0.000426707,0.0882655,-0.00152251,0,0,0,0,0,0,0,1,-0.000765759,0.000127509,0,-0.00076574,-1,-0.000153337,0,0.000127626,0.00015324,-1,0,0.499984,0.400016,0.207823,1,-0.0772123,-39.422,1.02856,17.0314,0.151683,1.43103,-0.512436,-0.0280805,-0.109773,0.518382,0.141751,-0.338371,-0.315222,-0.581634,1.26422,-0.0611718,0.742184,0.405698,0.586513,0.141623
8.53,0.671466,0.573016,0.00350145,-1.86373,-0.00287361,2.43693,0.677373,-0.00482492,0.0898891,-0.000342642,0.00326664,-0.000598336,0.0848038,0.0019689,0,0,0,0,0,0,0,1,-0.00077624,0.000127177,0,-0.000776221,-1,-0.000149121,0,0.000127293,0.000149022,-1,0,0.499987,0.400013,0.207773,1,-0.0375394,-39.4577,1.06427,16.96,0.159923,1.4411,-0.593003,-0.0167411,-0.128734,0.527821,0.150795,-0.338537,-0.313968,-0.581643,1.24594,-0.0535433,0.774488,0.415925,0.566346,0.152546
8.531,0.671462,0.573103,0.00350606,-1.86372,-0.00287441,2.43702,0.677367,-0.00444001,0.0922367,0.000606823,0.00654228,-0.000405408,0.0827972,-0.000179394,0,0,0,0,0,0,0,1,-0.00076977,0.000128286,0,-0.00076975,-1,-0.000153118,0,0.000128404,0.00015302,-1,0,0.499987,0.400013,0.207726,1,0.00213343,-39.3823,1.02856,16.9203,0.159923,1.43103,-0.55272,-0.00316505,-0.139784,0.538783,0.156841,-0.338823,-0.313029,-0.581491,1.23086,-0.0386481,0.792807,0.418634,0.553307,0.165593
8.532,0.671465,0.57319,0.00350463,-1.86371,-0.00287594,2.4371,0.677376,-0.00132549,0.091829,0.000404573,0.00963214,0.0003691,0.0814764,0.00289823,0,0,0,0,0,0,0,1,-0.000775313,0.0001359,0,-0.000775292,-1,-0.000157533,0,0.000136022,0.000157428,-1,0,0.499987,0.400015,0.207681,1,-0.0772123,-39.307,1.02856,16.8449,0.142528,1.4118,-0.634202,0.00686846,-0.146476,0.546826,0.159802,-0.33905,-0.312362,-0.581219,1.21732,-0.0292595,0.803808,0.420157,0.543936,0.175235
8.533,0.671464,0.573279,0.00350628,-1.86371,-0.00287608,2.43719,0.677377,-0.00104981,0.0909534,0.000269734,0.00609817,0.000581485,0.0801989,0.00230513,0,0,0,0,0,0,0,1,-0.00077561,0.000133548,0,-0.000775589,-1,-0.000157268,0,0.00013367,0.000157165,-1,0,0.499985,0.400014,0.207631,1,-0.0772123,-39.2316,1.02856,16.8846,0.133373,1.40173,-0.644272,0.00843606,-0.150051,0.548175,0.160123,-0.33905,-0.311923,-0.580891,1.20912,-0.0320874,0.809677,0.423389,0.538457,0.176787
8.534,0.671462,0.573377,0.00350154,-1.8637,-0.00287646,2.43727,0.677371,-0.0039119,0.0918512,-0.0015834,0.010351,0.000384907,0.0790771,-0.000362125,0,0,0,0,0,0,0,1,-0.000775953,0.000132742,0,-0.000775933,-1,-0.00015361,0,0.000132861,0.000153507,-1,0,0.499988,0.400011,0.207581,1,-0.0772123,-39.3466,1.10394,16.7695,0.133373,1.40173,-0.593003,0.00592876,-0.151889,0.546285,0.159228,-0.338943,-0.311574,-0.580618,1.20419,-0.0404115,0.812597,0.427191,0.535282,0.174428
8.535,0.671464,0.573471,0.00350238,-1.8637,-0.00287466,2.43736,0.677378,-0.00212346,0.0910309,-0.00012757,0.00833781,0.000898803,0.0782445,0.00203044,0,0,0,0,0,0,0,1,-0.000781725,0.000129907,0,-0.000781705,-1,-0.000154017,0,0.000130028,0.000153915,-1,0,0.499987,0.400012,0.207531,1,-0.112918,-39.3823,1.06427,16.7338,0.115978,1.39166,-0.654343,0.00569322,-0.152993,0.546113,0.157536,-0.338941,-0.311296,-0.580484,1.19605,-0.047169,0.814363,0.430117,0.531694,0.174197
8.536,0.671464,0.573556,0.00350173,-1.86369,-0.00287765,2.43744,0.677374,-0.000750678,0.0900236,-8.5039e-05,0.00833898,-0.000385689,0.0773343,-0.00013835,0,0,0,0,0,0,0,1,-0.000775182,0.000131639,0,-0.000775162,-1,-0.000153021,0,0.000131758,0.000152919,-1,0,0.499986,0.400011,0.207485,1,-0.152591,-39.307,1.06427,16.7695,0.142528,1.39166,-0.61406,0.00416218,-0.153322,0.544954,0.155442,-0.338931,-0.311077,-0.580498,1.18949,-0.0554829,0.814834,0.433079,0.529248,0.172733
8.537,0.67146,0.573655,0.00350402,-1.86369,-0.00287766,2.43753,0.677369,-0.00162576,0.0914627,0.000778531,0.00919787,-0.000258286,0.0766459,-0.00161812,0,0,0,0,0,0,0,1,-0.000772284,0.000122862,0,-0.000772265,-1,-0.000148184,0,0.000122976,0.000148089,-1,0,0.499986,0.40001,0.20743,1,-0.112918,-39.422,1.02856,16.7695,0.142528,1.40173,-0.572861,-0.00270519,-0.153814,0.539736,0.153766,-0.338761,-0.310842,-0.580661,1.18925,-0.0695041,0.815512,0.437975,0.528724,0.166172
8.538,0.671456,0.573743,0.00350395,-1.86369,-0.00288086,2.43761,0.677376,-0.00518246,0.0910883,0.000519025,0.00823886,-0.00017306,0.0812715,0.00119312,0,0,0,0,0,0,0,1,-0.000781604,0.000120042,0,-0.000781587,-1,-0.000143788,0,0.000120154,0.000143694,-1,0,0.499986,0.400006,0.207381,1,-0.0772123,-39.3823,1.02856,16.8449,0.142528,1.39166,-0.634202,-0.00997126,-0.15665,0.534238,0.15319,-0.338561,-0.310545,-0.580953,1.18867,-0.0848691,0.820377,0.444861,0.526307,0.159212
8.539,0.671457,0.573833,0.00350606,-1.86368,-0.00288488,2.43769,0.677368,-0.00299035,0.0889364,0.00034602,0.00804814,-0.00109937,0.0850172,-0.00184945,0,0,0,0,0,0,0,1,-0.000767154,0.00012578,0,-0.000767136,-1,-0.000147087,0,0.000125893,0.00014699,-1,0,0.499986,0.400009,0.207336,1,-0.112918,-39.3823,1.02856,16.7695,0.169078,1.38159,-0.56279,-0.0125461,-0.160502,0.532325,0.153099,-0.338479,-0.310343,-0.581341,1.18358,-0.094853,0.827267,0.450776,0.521752,0.156693
8.54,0.671455,0.573922,0.00350212,-1.86367,-0.00288127,2.43778,0.677361,-0.00310673,0.0910362,-0.000604535,0.00503165,0.000589026,0.0872283,-0.00347092,0,0,0,0,0,0,0,1,-0.000769281,0.00012391,0,-0.000769263,-1,-0.000146414,0,0.000124022,0.000146319,-1,0,0.499988,0.400005,0.207289,1,-0.0772123,-39.3823,1.06427,16.8092,0.133373,1.38159,-0.502366,-0.0121907,-0.16467,0.532683,0.153706,-0.338419,-0.310279,-0.581789,1.17776,-0.0998405,0.834883,0.455409,0.516854,0.156932
8.541,0.671454,0.574011,0.00350628,-1.86366,-0.00288342,2.43785,0.677374,-0.00227962,0.0900028,0.000432196,0.00696684,-0.000285852,0.0832391,0.00182288,0,0,0,0,0,0,0,1,-0.000776666,0.000119924,0,-0.000776648,-1,-0.000144879,0,0.000120037,0.000144786,-1,0,0.499987,0.400007,0.207242,1,-0.0772123,-39.307,1.02856,16.8092,0.151683,1.4118,-0.61406,-0.0119992,-0.172511,0.532989,0.156942,-0.33824,-0.310082,-0.582208,1.17376,-0.103632,0.848843,0.462048,0.509777,0.157006
8.542,0.671452,0.5741,0.0035047,-1.86366,-0.00288244,2.43793,0.677361,-0.00167609,0.0916364,0.000288132,0.00589247,0.000148241,0.082034,-0.00292158,0,0,0,0,0,0,0,1,-0.000768464,0.000112182,0,-0.000768448,-1,-0.000138947,0,0.000112289,0.000138861,-1,0,0.499986,0.400004,0.207192,1,-0.0772123,-39.307,1.02856,16.9203,0.142528,1.39166,-0.502366,-0.0143465,-0.185048,0.531369,0.163021,-0.337895,-0.309613,-0.582514,1.17234,-0.110092,0.870796,0.472438,0.499846,0.154676
8.543,0.671449,0.574194,0.00350167,-1.86365,-0.00288144,2.43801,0.677364,-0.00441514,0.091574,-0.000643129,0.00548283,0.000437705,0.0788182,-0.000828741,0,0,0,0,0,0,0,1,-0.000778013,0.000106713,0,-0.000777999,-1,-0.000133861,0,0.000106817,0.000133778,-1,0,0.499988,0.400001,0.207143,1,-0.0772123,-39.3823,1.06427,16.8846,0.133373,1.43103,-0.532578,-0.0173169,-0.203233,0.529258,0.17234,-0.337456,-0.308725,-0.582692,1.17096,-0.117513,0.902237,0.486651,0.485486,0.151736
8.544,0.671451,0.574279,0.00350679,-1.86365,-0.00287951,2.43808,0.677362,-0.00246119,0.0913226,0.00133449,0.00558824,0.000935909,0.0819919,-0.000179502,0,0,0,0,0,0,0,1,-0.000771543,9.82728e-05,0,-0.00077153,-1,-0.000132792,0,9.83752e-05,0.000132716,-1,0,0.499984,0.400003,0.207096,1,-0.112918,-39.3466,0.988889,16.96,0.115978,1.45117,-0.542649,-0.0180853,-0.226528,0.528783,0.184734,-0.337037,-0.307414,-0.582716,1.16738,-0.122076,0.942163,0.503095,0.466401,0.150886
8.545,0.671453,0.574369,0.00350607,-1.86364,-0.00288145,2.43816,0.677361,-0.000977513,0.0915551,-3.83619e-05,0.00439316,-2.0437e-05,0.0812874,-0.000119668,0,0,0,0,0,0,0,1,-0.000767147,9.7796e-05,0,-0.000767134,-1,-0.000130873,0,9.78964e-05,0.000130798,-1,0,0.499984,0.400004,0.207049,1,-0.152591,-39.422,1.02856,16.96,0.133373,1.43103,-0.542649,-0.0208776,-0.252208,0.52667,0.198903,-0.336546,-0.305855,-0.582557,1.16663,-0.127949,0.985919,0.521269,0.446241,0.148117
8.546,0.671451,0.574448,0.00350426,-1.86364,-0.00288145,2.43824,0.677373,-0.000850229,0.0864959,-0.000860792,0.00175909,-1.37118e-05,0.0792551,0.00405705,0,0,0,0,0,0,0,1,-0.000782981,9.67099e-05,0,-0.000782969,-1,-0.000129256,0,9.6811e-05,0.00012918,-1,0,0.499984,0.400002,0.207006,1,-0.152591,-39.307,1.06427,17.0314,0.133373,1.4411,-0.654343,-0.027972,-0.276033,0.521263,0.213503,-0.335953,-0.304201,-0.582231,1.1747,-0.134847,1.02593,0.538403,0.430282,0.141294
8.547,0.67145,0.574533,0.00350699,-1.86363,-0.00288759,2.43832,0.677371,-0.000715735,0.0876592,0.000261357,0.00238351,-0.000992551,0.0839014,0.00195871,0,0,0,0,0,0,0,1,-0.000774408,0.000101779,0,-0.000774395,-1,-0.000130675,0,0.000101881,0.000130597,-1,0,0.499984,0.400003,0.206962,1,-0.152591,-39.2712,1.02856,16.9957,0.159923,1.42095,-0.634202,-0.0376347,-0.292581,0.513966,0.226492,-0.335357,-0.302716,-0.58182,1.19386,-0.137656,1.05268,0.549497,0.423596,0.132101
8.548,0.671447,0.574622,0.00350457,-1.86363,-0.00288866,2.4384,0.677371,-0.00151686,0.0857905,-0.00066098,0.00103546,-0.000661749,0.082938,0.00130581,0,0,0,0,0,0,0,1,-0.000778637,9.85526e-05,0,-0.000778625,-1,-0.000126085,0,9.86507e-05,0.000126008,-1,0,0.499985,0.399999,0.206913,1,-0.112918,-39.3466,1.06427,17.0314,0.159923,1.39166,-0.634202,-0.0482973,-0.301491,0.505988,0.237256,-0.334789,-0.301524,-0.58146,1.22154,-0.135674,1.0658,0.554227,0.425714,0.121995
8.549,0.671445,0.57471,0.00350246,-1.86362,-0.00288901,2.43848,0.677373,-0.00193022,0.0878032,-0.000440653,0.00560829,-0.000441203,0.0804794,0.00161652,0,0,0,0,0,0,0,1,-0.000784971,9.86735e-05,0,-0.000784959,-1,-0.000124966,0,9.87716e-05,0.000124889,-1,0,0.499987,0.399998,0.206868,1,-0.0772123,-39.3466,1.06427,16.96,0.159923,1.40173,-0.654343,-0.0570593,-0.304968,0.49957,0.245718,-0.334321,-0.300637,-0.581255,1.25062,-0.129159,1.06949,0.554216,0.432665,0.113716
8.55,0.671445,0.574794,0.00350639,-1.8636,-0.0028872,2.43855,0.67736,-0.000514422,0.0861433,0.000541449,0.00591356,0.000350097,0.0779467,-0.00343214,0,0,0,0,0,0,0,1,-0.000769212,9.72693e-05,0,-0.0007692,-1,-0.000128607,0,9.73682e-05,0.000128532,-1,0,0.499987,0.400001,0.206825,1,-0.112918,-39.307,1.02856,16.8846,0.142528,1.43103,-0.532578,-0.0642844,-0.303726,0.494385,0.250849,-0.33396,-0.300143,-0.581244,1.27671,-0.122388,1.06542,0.551295,0.442414,0.106908
8.551,0.671439,0.574885,0.00350687,-1.8636,-0.00288942,2.43863,0.677357,-0.0021533,0.0860607,0.000360966,0.00425097,0.000572462,0.0820352,-0.00303408,0,0,0,0,0,0,0,1,-0.00077091,9.12621e-05,0,-0.000770899,-1,-0.000122852,0,9.13568e-05,0.000122782,-1,0,0.499988,0.399997,0.206776,1,-0.0375394,-39.3466,1.02856,16.8846,0.133373,1.43103,-0.512436,-0.0720204,-0.298368,0.488767,0.252831,-0.333624,-0.300021,-0.581397,1.30119,-0.118274,1.05467,0.546706,0.454849,0.0995768
8.552,0.671439,0.57497,0.00350174,-1.86359,-0.00288856,2.4387,0.677361,-0.00147087,0.0871075,-0.00152259,0.0079682,0.00102589,0.0852505,-0.00090374,0,0,0,0,0,0,0,1,-0.000779487,9.40052e-05,0,-0.000779475,-1,-0.000122717,0,9.41008e-05,0.000122643,-1,0,0.499991,0.399995,0.206732,1,-0.0375394,-39.307,1.10394,16.8092,0.115978,1.43103,-0.542649,-0.0777281,-0.290668,0.484669,0.25259,-0.333378,-0.300197,-0.581595,1.32113,-0.113922,1.04034,0.540625,0.467636,0.0941651
8.553,0.671437,0.575057,0.00350179,-1.86358,-0.00288573,2.43878,0.677355,-0.00100709,0.0846032,-0.00101506,0.00892156,0.000683912,0.0835813,-0.00246746,0,0,0,0,0,0,0,1,-0.000778211,9.05631e-05,0,-0.0007782,-1,-0.000122896,0,9.06587e-05,0.000122826,-1,0,0.499991,0.399994,0.206686,1,-0.0375394,-39.3466,1.10394,16.8092,0.115978,1.4118,-0.492295,-0.0798391,-0.279575,0.483343,0.2488,-0.333332,-0.300828,-0.581716,1.33265,-0.109062,1.0209,0.532266,0.480286,0.0922212
8.554,0.671437,0.57514,0.00350459,-1.86358,-0.00288991,2.43886,0.677363,0.000236751,0.0838837,0.000251312,0.00394018,-0.000188327,0.0820109,0.000965978,0,0,0,0,0,0,0,1,-0.000780556,8.68866e-05,0,-0.000780546,-1,-0.000118976,0,8.69795e-05,0.000118908,-1,0,0.499988,0.399994,0.206639,1,-0.0772123,-39.3466,1.06427,16.9203,0.133373,1.40173,-0.56279,-0.0823853,-0.263884,0.481648,0.241756,-0.333378,-0.301828,-0.58168,1.34271,-0.105882,0.993869,0.521417,0.4959,0.0899007
8.555,0.671438,0.575231,0.0035046,-1.86357,-0.00289269,2.43894,0.677366,-0.00212261,0.0835601,0.000167541,0.00566844,-0.000803726,0.0851044,0.00254286,0,0,0,0,0,0,0,1,-0.000779414,8.81207e-05,0,-0.000779404,-1,-0.000118223,0,8.82128e-05,0.000118154,-1,0,0.499989,0.399996,0.206594,1,-0.112918,-39.4577,1.06427,16.8092,0.151683,1.40173,-0.61406,-0.0873862,-0.246971,0.47796,0.234774,-0.33338,-0.302797,-0.581458,1.35742,-0.103406,0.964463,0.509792,0.513811,0.0852552
8.556,0.671435,0.575304,0.00350182,-1.86356,-0.00289294,2.43901,0.677363,-0.00251987,0.0824275,-0.000816326,0.00234812,-0.000535823,0.0782201,0.000169359,0,0,0,0,0,0,0,1,-0.00078193,9.32211e-05,0,-0.000781919,-1,-0.000120644,0,9.33154e-05,0.000120571,-1,0,0.499991,0.399993,0.206555,1,-0.0772123,-39.307,1.10394,16.8846,0.151683,1.39166,-0.572861,-0.0903792,-0.231605,0.475738,0.229597,-0.33343,-0.303534,-0.581117,1.37294,-0.0961085,0.937314,0.497489,0.530762,0.0825246
8.557,0.671433,0.575389,0.0035046,-1.86356,-0.00289598,2.43909,0.677373,-0.00281011,0.0825014,0.000383803,0.00496284,-0.00134056,0.0776084,0.00313076,0,0,0,0,0,0,0,1,-0.000789944,9.13324e-05,0,-0.000789933,-1,-0.000119098,0,9.14264e-05,0.000119026,-1,0,0.499991,0.399993,0.20651,1,-0.0375394,-39.307,1.06427,16.8846,0.178234,1.39166,-0.654343,-0.0888033,-0.218652,0.47702,0.226529,-0.333588,-0.303954,-0.580757,1.38619,-0.0816649,0.913853,0.484483,0.545202,0.0841149
8.558,0.671433,0.575474,0.00350711,-1.86355,-0.00289625,2.43916,0.67736,-0.00109703,0.081196,0.00109109,0.00375788,8.96328e-05,0.077035,-0.00130367,0,0,0,0,0,0,0,1,-0.000773968,8.67223e-05,0,-0.000773958,-1,-0.000117451,0,8.68131e-05,0.000117384,-1,0,0.49999,0.399994,0.206465,1,-0.0772123,-39.3466,1.02856,16.8846,0.151683,1.39166,-0.56279,-0.0867365,-0.207096,0.478646,0.224602,-0.33371,-0.304181,-0.580444,1.39996,-0.0659541,0.892529,0.471971,0.558765,0.0861462
8.559,0.671435,0.575553,0.00350182,-1.86354,-0.00289437,2.43923,0.67736,-9.86133e-06,0.0805133,-0.00103585,0.00612108,0.0010431,0.0807153,-0.0016151,0,0,0,0,0,0,0,1,-0.000778051,8.91279e-05,0,-0.00077804,-1,-0.000117749,0,8.92195e-05,0.00011768,-1,0,0.499991,0.399993,0.206424,1,-0.112918,-39.307,1.10394,16.8846,0.125133,1.4118,-0.542649,-0.0881801,-0.194027,0.47754,0.221777,-0.333683,-0.304542,-0.580225,1.41721,-0.0545588,0.868706,0.459903,0.574631,0.0848006
8.56,0.671435,0.575631,0.00350711,-1.86353,-0.00289565,2.4393,0.677361,0.00083615,0.0796167,0.00107267,0.0086657,0.000390221,0.0789715,4.22446e-05,0,0,0,0,0,0,0,1,-0.000773143,9.10332e-05,0,-0.000773131,-1,-0.000122406,0,9.11278e-05,0.000122335,-1,0,0.49999,0.399996,0.206385,1,-0.152591,-39.2316,1.02856,16.8449,0.133373,1.42095,-0.572861,-0.0943157,-0.176088,0.472863,0.215541,-0.333533,-0.305395,-0.580068,1.43742,-0.050098,0.837029,0.44699,0.595191,0.0789984
8.561,0.671429,0.575719,0.0035046,-1.86352,-0.00289383,2.43938,0.677353,-0.00126978,0.081831,-0.000120102,0.0134717,0.000904406,0.0772995,-0.00220979,0,0,0,0,0,0,0,1,-0.000775193,8.64288e-05,0,-0.000775183,-1,-0.000119009,0,8.6521e-05,0.000118942,-1,0,0.499994,0.399992,0.206338,1,-0.0772123,-39.2712,1.06427,16.8092,0.115978,1.4411,-0.512436,-0.103626,-0.152645,0.465775,0.204272,-0.333397,-0.306886,-0.579911,1.45499,-0.053937,0.796783,0.433239,0.619039,0.0702219
