time,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq_d1,ddq_d2,ddq_d3,ddq_d4,ddq_d5,ddq_d6,ddq_d7,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15,O_T_EE_16,tau_J1,tau_J2,tau_J3,tau_J4,tau_J5,tau_J6,tau_J7,tau_ext1,tau_ext2,tau_ext3,tau_ext4,tau_ext5,tau_ext6,tau_ext7,O_F_ext_x,O_F_ext_y,O_F_ext_z,O_T_ext_x,O_T_ext_y,O_T_ext_z
0.01,-0.570744,0.455999,0.029816,-2.09706,-0.023436,2.55237,-0.52377,-0.000821376,-0.000367705,8.58876e-06,-0.00144795,6.53931e-05,0.000169178,-0.00153634,0,0,0,0,0,0,0,1,-0.000712674,-0.000278445,0,-0.000712755,-1,-0.000291159,0,-0.000278237,0.000291358,-1,0,0.499889,-0.299936,0.199841,1,-0.303348,-34.7604,1.10394,15.5714,0.00977655,1.51068,-0.55272,-0.372384,-0.268571,0.288753,0.413883,-0.440258,-0.159344,-0.604132,0.312168,-1.91782,0.83844,0.829294,-0.341565,-0.135124
0.011,-0.570741,0.456001,0.0298132,-2.09706,-0.023437,2.55237,-0.523768,0.000380326,-0.000245137,-0.000922295,-0.000109863,4.35954e-05,-0.000599292,-0.000651237,0,0,0,0,0,0,0,1,-0.000713548,-0.000280713,0,-0.000713629,-1,-0.000290493,0,-0.000280506,0.000290693,-1,0,0.499889,-0.299936,0.199841,1,-0.34302,-34.7604,1.14361,15.5357,0.00977655,1.5299,-0.56279,-0.367756,-0.271949,0.292472,0.415287,-0.440173,-0.159126,-0.604296,0.31404,-1.9104,0.844995,0.82564,-0.344191,-0.130906
0.012,-0.570744,0.456002,0.029816,-2.09706,-0.0234373,2.55237,-0.523758,-0.000674552,-0.000163425,0.000313157,0.000869943,2.90636e-05,-2.65352e-05,-0.00652213,0,0,0,0,0,0,0,1,-0.000724074,-0.000275432,0,-0.000724153,-1,-0.000288571,0,-0.000275223,0.00028877,-1,0,0.499891,-0.299937,0.199842,1,-0.303348,-34.7604,1.10394,15.496,0.00977655,1.51983,-0.654343,-0.363277,-0.274198,0.296064,0.416692,-0.440058,-0.158938,-0.604315,0.318081,-1.90427,0.849191,0.822915,-0.34508,-0.126811
0.013,-0.570741,0.456005,0.0298181,-2.09706,-0.0234384,2.55237,-0.523766,0.000478256,0.00081907,0.000208771,0.000591336,-0.000319709,-1.76901e-05,-0.00778284,0,0,0,0,0,0,0,1,-0.000710577,-0.000279031,0,-0.000710659,-1,-0.000291208,0,-0.000278824,0.000291406,-1,0,0.499892,-0.299934,0.19984,1,-0.34302,-34.8001,1.10394,15.496,0.0189318,1.51983,-0.582932,-0.360066,-0.27565,0.298566,0.417468,-0.439883,-0.158844,-0.604208,0.320699,-1.89946,0.851974,0.820873,-0.345642,-0.123892
0.014,-0.570744,0.456003,0.0298167,-2.09706,-0.0234342,2.55237,-0.523767,-0.000609229,0.000546047,-0.00629978,0.000402754,0.000125945,0.000327291,-0.00615398,0,0,0,0,0,0,0,1,-0.000717014,-0.000276021,0,-0.000717094,-1,-0.00029133,0,-0.000275812,0.000291528,-1,0,0.499891,-0.299937,0.199841,1,-0.303348,-34.8001,1.10394,15.496,0.00977655,1.51068,-0.572861,-0.354828,-0.278053,0.302881,0.418329,-0.439778,-0.158725,-0.604058,0.3236,-1.89077,0.856735,0.817236,-0.347049,-0.119013
0.015,-0.570747,0.456002,0.0298162,-2.09706,-0.0234364,2.55237,-0.523767,-0.00124141,-0.000563989,-0.00473643,0.0002749,8.39635e-05,0.000218194,-0.00339409,0,0,0,0,0,0,0,1,-0.000718412,-0.000275739,0,-0.000718491,-1,-0.000289485,0,-0.000275531,0.000289683,-1,0,0.49989,-0.299938,0.199842,1,-0.267642,-34.7604,1.10394,15.496,0.00977655,1.51068,-0.603989,-0.34137,-0.280879,0.314344,0.419096,-0.440028,-0.158579,-0.603909,0.332711,-1.86967,0.862425,0.809956,-0.347204,-0.106242
0.016,-0.570741,0.456002,0.0298154,-2.09706,-0.0234362,2.55237,-0.523764,0.000935608,-0.000375992,-0.00448808,0.00102328,0.000361151,-0.000566614,-0.00259596,0,0,0,0,0,0,0,1,-0.0007162,-0.000276033,0,-0.00071628,-1,-0.000289341,0,-0.000275826,0.000289539,-1,0,0.499892,-0.299936,0.199842,1,-0.34302,-34.7604,1.14361,15.4603,0.0015368,1.5299,-0.603989,-0.322466,-0.281984,0.330473,0.418836,-0.440545,-0.158537,-0.603743,0.346737,-1.84077,0.864872,0.801368,-0.344495,-0.0882363
0.017,-0.570744,0.456003,0.0298167,-2.09706,-0.0234383,2.55237,-0.523761,-0.000304301,0.000677358,-0.00236586,-0.00014943,-0.000403492,-0.000377743,-0.000115609,0,0,0,0,0,0,0,1,-0.00071909,-0.00027727,0,-0.00071917,-1,-0.000289378,0,-0.000277062,0.000289578,-1,0,0.499891,-0.299937,0.199842,1,-0.303348,-34.8001,1.10394,15.496,0.0189318,1.5299,-0.654343,-0.30582,-0.282295,0.344625,0.418153,-0.440986,-0.158543,-0.603562,0.358903,-1.81518,0.86577,0.79406,-0.34158,-0.0724004
0.018,-0.570741,0.456002,0.0298134,-2.09706,-0.0234365,2.55237,-0.523766,0.000725138,0.000451572,-0.00273163,-0.00102494,0.000375265,0.000460248,-0.0013835,0,0,0,0,0,0,0,1,-0.00071654,-0.000278789,0,-0.000716621,-1,-0.000289844,0,-0.000278581,0.000290043,-1,0,0.49989,-0.299937,0.199841,1,-0.34302,-34.8001,1.14361,15.5357,0.0015368,1.51068,-0.624131,-0.29438,-0.284643,0.354288,0.418815,-0.441176,-0.158378,-0.603404,0.366758,-1.79726,0.870402,0.787853,-0.341591,-0.0615656
0.019,-0.570741,0.455997,0.0298133,-2.09705,-0.0234365,2.55237,-0.523771,0.000483414,-0.00146219,-0.00199086,0.00108197,0.000250177,-3.2252e-05,-0.00370777,0,0,0,0,0,0,0,1,-0.000711765,-0.00026907,0,-0.000711841,-1,-0.00028368,0,-0.000268868,0.000283872,-1,0,0.499893,-0.299938,0.199846,1,-0.34302,-34.7247,1.14361,15.4603,0.0015368,1.51983,-0.55272,-0.288232,-0.287159,0.359386,0.419926,-0.441127,-0.158169,-0.603316,0.370925,-1.78765,0.8752,0.783951,-0.342732,-0.0558146
