time,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq_d1,ddq_d2,ddq_d3,ddq_d4,ddq_d5,ddq_d6,ddq_d7,O_T_EE_1,O_T_EE_2,O_T_EE_3,O_T_EE_4,O_T_EE_5,O_T_EE_6,O_T_EE_7,O_T_EE_8,O_T_EE_9,O_T_EE_10,O_T_EE_11,O_T_EE_12,O_T_EE_13,O_T_EE_14,O_T_EE_15,O_T_EE_16,tau_J1,tau_J2,tau_J3,tau_J4,tau_J5,tau_J6,tau_J7,tau_ext1,tau_ext2,tau_ext3,tau_ext4,tau_ext5,tau_ext6,tau_ext7,O_F_ext_x,O_F_ext_y,O_F_ext_z,O_T_ext_x,O_T_ext_y,O_T_ext_z
0.01,-0.544124,0.455772,0.00361164,-2.09704,-0.00260225,2.55252,-0.537976,0.000488779,0.00103987,0.000654287,-0.00104302,-0.000183281,0.000256982,-0.00172668,0,0,0,0,0,0,0,1,-0.000740942,-0.00017205,0,-0.000740989,-1,-0.00027096,0,-0.000171849,0.000271087,-1,0,0.499905,-0.299969,0.19988,1,-0.303348,-34.8001,0.72308,15.4207,-0.00761847,1.47039,-0.55272,-0.29382,-0.254286,0.235219,0.307988,-0.450816,-0.188453,-0.636844,0.0650944,-1.72367,0.848466,0.722923,-0.366062,-0.105365
0.011,-0.544126,0.455767,0.00361164,-2.09705,-0.00260115,2.55252,-0.537965,0.000325853,-0.00106999,0.000436192,-0.000695349,0.00021689,-0.000574664,0.00298568,0,0,0,0,0,0,0,1,-0.00075487,-0.000170771,0,-0.000754917,-1,-0.000270874,0,-0.000170567,0.000271003,-1,0,0.499905,-0.299969,0.199882,1,-0.303348,-34.7247,0.72308,15.4207,-0.0167737,1.49054,-0.664414,-0.296824,-0.259335,0.232551,0.309918,-0.450635,-0.188356,-0.636262,0.0597264,-1.72513,0.858666,0.720161,-0.371791,-0.108185
0.012,-0.544129,0.455769,0.00361693,-2.09704,-0.00260112,2.55252,-0.537966,-0.000617983,0.000121892,0.00205403,0.000371652,0.000144588,-1.01166e-05,0.00161744,0,0,0,0,0,0,0,1,-0.000751739,-0.000167368,0,-0.000751784,-1,-0.000271578,0,-0.000167163,0.000271703,-1,0,0.499906,-0.299969,0.199882,1,-0.267642,-34.7604,0.647702,15.385,-0.0167737,1.48046,-0.654343,-0.299738,-0.263569,0.229967,0.311739,-0.450462,-0.188277,-0.635587,0.0557666,-1.72704,0.867174,0.717912,-0.376311,-0.110893
0.013,-0.544129,0.455767,0.00361164,-2.09704,-0.00260213,2.55252,-0.537965,-0.000411989,-0.000753956,-0.000393883,0.000247768,-0.000242696,-6.74437e-06,0.00145127,0,0,0,0,0,0,0,1,-0.000756834,-0.000168077,0,-0.00075688,-1,-0.000268625,0,-0.000167874,0.000268752,-1,0,0.499904,-0.299971,0.199883,1,-0.267642,-34.7247,0.72308,15.385,-0.00761847,1.48046,-0.664414,-0.301455,-0.26574,0.228322,0.312335,-0.450378,-0.188342,-0.634909,0.052859,-1.72724,0.871815,0.716153,-0.378715,-0.112471
0.014,-0.544124,0.455772,0.00361098,-2.09704,-0.00260315,2.55252,-0.537962,0.00148858,0.0012606,-0.00119061,0.000165179,-0.000500885,0.000368496,0.0009675,0,0,0,0,0,0,0,1,-0.000754492,-0.000170764,0,-0.000754538,-1,-0.000269266,0,-0.000170561,0.000269395,-1,0,0.499906,-0.299969,0.199881,1,-0.34302,-34.8001,0.762753,15.385,0.0015368,1.47039,-0.664414,-0.301047,-0.267517,0.228448,0.312406,-0.450404,-0.188455,-0.63432,0.0508054,-1.724,0.875806,0.713625,-0.380599,-0.112047
0.015,-0.544129,0.455767,0.00361513,-2.09704,-0.00260314,2.55252,-0.537972,-0.000770852,-0.000922836,0.0010623,0.000945337,-0.000333925,-0.000127328,-0.00199987,0,0,0,0,0,0,0,1,-0.000746017,-0.000163662,0,-0.000746061,-1,-0.000267118,0,-0.000163463,0.00026724,-1,0,0.499907,-0.299971,0.199885,1,-0.267642,-34.7247,0.683408,15.3492,0.0015368,1.48046,-0.593003,-0.299681,-0.269547,0.229417,0.312308,-0.450467,-0.188579,-0.633867,0.0484212,-1.71897,0.880399,0.710562,-0.382923,-0.110722
0.016,-0.544126,0.455772,0.00360909,-2.09704,-0.00260213,2.55252,-0.53797,0.000321317,0.00114801,-0.00114784,-0.000204993,0.000116466,0.000288107,-0.000553358,0,0,0,0,0,0,0,1,-0.000751411,-0.00017209,0,-0.000751457,-1,-0.000269751,0,-0.000171887,0.000269881,-1,0,0.499904,-0.299971,0.19988,1,-0.303348,-34.8001,0.762753,15.385,-0.00761847,1.47039,-0.61406,-0.297694,-0.271236,0.230917,0.311845,-0.450539,-0.188746,-0.633541,0.045943,-1.71295,0.884418,0.707497,-0.385082,-0.108836
0.017,-0.544124,0.455777,0.0036145,-2.09705,-0.00260213,2.55252,-0.537975,0.00114223,0.00252858,0.00109081,-0.00097188,7.76424e-05,-0.000180921,-0.00189479,0,0,0,0,0,0,0,1,-0.00073895,-0.000179037,0,-0.000739,-1,-0.000276712,0,-0.000178832,0.000276845,-1,0,0.499905,-0.299966,0.199876,1,-0.34302,-34.8755,0.683408,15.4207,-0.00761847,1.48046,-0.572861,-0.295996,-0.276097,0.232216,0.313079,-0.450529,-0.188698,-0.633279,0.0425085,-1.70705,0.894443,0.702963,-0.390345,-0.107242
0.018,-0.544127,0.45577,0.00361166,-2.09704,-0.00260213,2.55252,-0.537974,-0.000166533,-7.75172e-05,-0.000200811,-0.00064792,5.17607e-05,-0.000493607,-0.000890204,0,0,0,0,0,0,0,1,-0.000745326,-0.000172687,0,-0.000745373,-1,-0.000271418,0,-0.000172485,0.000271547,-1,0,0.499904,-0.29997,0.199881,1,-0.303348,-34.8001,0.72308,15.4207,-0.00761847,1.49054,-0.582932,-0.296063,-0.285036,0.232087,0.316725,-0.450366,-0.18835,-0.633011,0.0373794,-1.7036,0.912128,0.697125,-0.399666,-0.107328
0.019,-0.544127,0.455771,0.00361694,-2.09704,-0.00260213,2.55252,-0.537966,-0.000111022,-5.1678e-05,0.00162936,-0.000431947,3.45064e-05,4.39214e-05,0.00205138,0,0,0,0,0,0,0,1,-0.000748501,-0.000171223,0,-0.000748548,-1,-0.000273251,0,-0.000171018,0.000273379,-1,0,0.499906,-0.299967,0.19988,1,-0.303348,-34.8001,0.647702,15.4207,-0.00761847,1.48046,-0.654343,-0.296826,-0.292608,0.231359,0.320069,-0.450165,-0.18805,-0.632679,0.0333634,-1.70204,0.927037,0.692534,-0.407391,-0.108077
0.02,-0.544124,0.455764,0.00361164,-2.09704,-0.00260213,2.55252,-0.537971,0.000854005,-0.00179769,-0.000676995,-0.000287964,2.30037e-05,-0.000343712,-0.000124383,0,0,0,0,0,0,0,1,-0.000745989,-0.000167254,0,-0.000746033,-1,-0.000268126,0,-0.000167054,0.000268251,-1,0,0.499906,-0.299969,0.199884,1,-0.34302,-34.7247,0.72308,15.4207,-0.00761847,1.49054,-0.61406,-0.297855,-0.295162,0.230352,0.321181,-0.449998,-0.188037,-0.632277,0.0316723,-1.70224,0.932245,0.690964,-0.409948,-0.10906
0.021,-0.544124,0.455766,0.00361442,-2.09705,-0.00260314,2.55252,-0.537964,0.000569337,-0.000363242,0.00047669,-0.00112,-0.000323749,-0.000229141,0.00215503,0,0,0,0,0,0,0,1,-0.000749351,-0.00017091,0,-0.000749397,-1,-0.000271093,0,-0.000170707,0.000271221,-1,0,0.499906,-0.299967,0.199882,1,-0.34302,-34.7604,0.683408,15.4603,0.0015368,1.49054,-0.674485,-0.299259,-0.293264,0.229016,0.320397,-0.449856,-0.188268,-0.631854,0.0321382,-1.70442,0.928788,0.692262,-0.407922,-0.110395
0.022,-0.544129,0.455769,0.00361442,-2.09705,-0.00260314,2.55252,-0.537966,-0.00138368,0.000685859,0.000317793,0.000181356,-0.000215833,0.000220232,0.000690701,0,0,0,0,0,0,0,1,-0.000752403,-0.000171538,0,-0.00075245,-1,-0.000271482,0,-0.000171333,0.000271611,-1,0,0.499904,-0.299969,0.199881,1,-0.267642,-34.8001,0.683408,15.4207,0.0015368,1.48046,-0.654343,-0.299694,-0.290846,0.228491,0.319458,-0.449758,-0.188503,-0.631467,0.0338842,-1.70554,0.924265,0.693558,-0.405074,-0.110811
0.023,-0.544124,0.455769,0.00361442,-2.09704,-0.00260213,2.55252,-0.537969,0.000840785,0.000457239,0.000211862,0.000120904,0.000195195,0.000146821,-0.0014045,0,0,0,0,0,0,0,1,-0.000745546,-0.000170007,0,-0.000745592,-1,-0.000271223,0,-0.000169804,0.00027135,-1,0,0.499906,-0.299967,0.199882,1,-0.34302,-34.8001,0.683408,15.4207,-0.00761847,1.48046,-0.603989,-0.298644,-0.290308,0.229179,0.319059,-0.449708,-0.188642,-0.631169,0.0349545,-1.70356,0.923461,0.693008,-0.40415,-0.109846
0.024,-0.544127,0.455766,0.00361164,-2.09704,-0.00260213,2.55252,-0.537971,-0.000367497,-0.000623194,-0.000786778,0.00091582,0.00013013,-0.000275112,-0.000936332,0,0,0,0,0,0,0,1,-0.000748715,-0.000166655,0,-0.00074876,-1,-0.000267772,0,-0.000166454,0.000267897,-1,0,0.499906,-0.299971,0.199884,1,-0.303348,-34.7604,0.72308,15.385,-0.00761847,1.49054,-0.603989,-0.296951,-0.289777,0.230388,0.31816,-0.449689,-0.188824,-0.630964,0.0348415,-1.69984,0.922868,0.69196,-0.403688,-0.108298
0.025,-0.544122,0.455766,0.00361164,-2.09705,-0.00260213,2.55252,-0.537977,0.000683022,-0.000415462,-0.000524519,-0.00115269,8.67533e-05,0.000562577,-0.00252309,0,0,0,0,0,0,0,1,-0.000737371,-0.000170902,0,-0.000737417,-1,-0.000270326,0,-0.000170703,0.000270452,-1,0,0.499905,-0.299967,0.199882,1,-0.34302,-34.7604,0.72308,15.4603,-0.00761847,1.47039,-0.55272,-0.294647,-0.287758,0.232129,0.316454,-0.44971,-0.189105,-0.630799,0.0355359,-1.69547,0.919441,0.691537,-0.401716,-0.10616
0.026,-0.544128,0.455768,0.00361442,-2.09704,-0.00260213,2.55252,-0.537967,-0.00130789,-0.000276975,0.000578341,0.000994777,5.78354e-05,-0.000370934,0.00170878,0,0,0,0,0,0,0,1,-0.000751535,-0.000170038,0,-0.000751581,-1,-0.000271236,0,-0.000169834,0.000271364,-1,0,0.499905,-0.299969,0.199882,1,-0.267642,-34.7604,0.683408,15.385,-0.00761847,1.49054,-0.644272,-0.291851,-0.285042,0.234303,0.314622,-0.449753,-0.189404,-0.630603,0.0375701,-1.69089,0.914587,0.691424,-0.398724,-0.103551
0.027,-0.544123,0.455767,0.00361164,-2.09704,-0.00260726,2.55252,-0.537966,0.000891311,-0.00018465,-0.00054246,0.000663185,-0.000605703,-0.000620282,0.00151218,0,0,0,0,0,0,0,1,-0.000746001,-0.000170277,0,-0.000746047,-1,-0.000266621,0,-0.000170078,0.000266748,-1,0,0.499906,-0.299969,0.199884,1,-0.34302,-34.7604,0.72308,15.385,0.00977655,1.50061,-0.654343,-0.28926,-0.281976,0.236295,0.31248,-0.449806,-0.189731,-0.630335,0.0391998,-1.68629,0.909112,0.691399,-0.395508,-0.101116
0.028,-0.544126,0.455764,0.00361164,-2.09704,-0.00260319,2.55252,-0.537963,-0.000333812,-0.000958318,-0.00036164,0.00127734,0.000240458,0.000332464,0.00100812,0,0,0,0,0,0,0,1,-0.000755478,-0.00016374,0,-0.000755522,-1,-0.000265326,0,-0.000163539,0.00026545,-1,0,0.499906,-0.299971,0.199886,1,-0.303348,-34.7247,0.72308,15.3492,-0.00761847,1.48046,-0.654343,-0.28726,-0.277853,0.237807,0.309463,-0.449859,-0.190141,-0.630035,0.039547,-1.682,0.901714,0.691943,-0.391771,-0.0992201
0.029,-0.544122,0.455763,0.00361164,-2.09704,-0.0026035,2.55252,-0.537963,0.000705478,-0.000638879,-0.000241093,-0.000818875,-0.000178779,0.000221643,0.00141806,0,0,0,0,0,0,0,1,-0.00075045,-0.000166631,0,-0.000750495,-1,-0.00026686,0,-0.000166431,0.000266985,-1,0,0.499907,-0.299968,0.199885,1,-0.34302,-34.7247,0.72308,15.4207,0.0015368,1.48046,-0.674485,-0.285956,-0.272851,0.238786,0.306069,-0.44988,-0.190577,-0.629775,0.0397225,-1.67903,0.892555,0.693407,-0.387345,-0.0979811
0.03,-0.544128,0.455763,0.00361442,-2.09704,-0.00260326,2.55252,-0.537974,-0.00129292,-0.000425919,0.000767291,0.000289301,-0.000119186,-0.000225231,-0.00244547,0,0,0,0,0,0,0,1,-0.000744005,-0.000166013,0,-0.000744049,-1,-0.000268072,0,-0.000165814,0.000268196,-1,0,0.499906,-0.29997,0.199885,1,-0.267642,-34.7247,0.683408,15.385,0.0015368,1.49054,-0.582932,-0.285233,-0.268584,0.239315,0.303505,-0.449837,-0.190899,-0.629605,0.0405167,-1.67776,0.884586,0.695136,-0.383394,-0.0973019
0.031,-0.544126,0.455766,0.00361442,-2.09704,-0.00260536,2.55252,-0.537962,-2.6728e-05,0.000551272,0.000511527,-0.00064235,0.000259627,-0.000150154,0.00250652,0,0,0,0,0,0,0,1,-0.000752408,-0.00016956,0,-0.000752454,-1,-0.000268845,0,-0.000169358,0.000268972,-1,0,0.499906,-0.299968,0.199883,1,-0.303348,-34.7604,0.683408,15.4207,-0.00761847,1.49054,-0.694626,-0.284818,-0.266678,0.239568,0.302467,-0.449725,-0.191019,-0.629526,0.0412421,-1.67729,0.880953,0.696002,-0.381546,-0.0969686
0.032,-0.544124,0.455771,0.00361442,-2.09705,-0.00260422,2.55252,-0.537966,0.000910201,0.00213075,0.000341018,-0.000428234,-0.000166,0.00027289,0.00017904,0,0,0,0,0,0,0,1,-0.000746175,-0.000174124,0,-0.000746222,-1,-0.000272344,0,-0.000173921,0.000272474,-1,0,0.499906,-0.299967,0.19988,1,-0.34302,-34.8358,0.683408,15.4207,0.0015368,1.48046,-0.654343,-0.28573,-0.269346,0.238685,0.303837,-0.449493,-0.190814,-0.629511,0.0396574,-1.67817,0.885974,0.694958,-0.384382,-0.0979241
0.033,-0.544124,0.455771,0.00361164,-2.09705,-0.00260467,2.55252,-0.537966,-0.000321219,0.0014205,-0.000700674,-0.000285489,0.000567502,0.000181927,0.00011936,0,0,0,0,0,0,0,1,-0.000748972,-0.000175325,0,-0.000749019,-1,-0.000271348,0,-0.000175122,0.00027148,-1,0,0.499904,-0.299968,0.19988,1,-0.303348,-34.8358,0.72308,15.4207,-0.0167737,1.48046,-0.654343,-0.287672,-0.277197,0.236952,0.307733,-0.44916,-0.190274,-0.629579,0.0351796,-1.67953,0.900911,0.691455,-0.392657,-0.099892
0.034,-0.544128,0.455763,0.00361442,-2.09705,-0.00260331,2.55252,-0.537975,-0.00104936,-0.00165145,0.000460904,-0.000190326,3.92504e-05,-0.000251708,-0.00293828,0,0,0,0,0,0,0,1,-0.000742489,-0.000168739,0,-0.000742534,-1,-0.000269675,0,-0.000168539,0.0002698,-1,0,0.499905,-0.299969,0.199884,1,-0.267642,-34.7247,0.683408,15.4207,-0.00761847,1.49054,-0.572861,-0.288017,-0.284902,0.236544,0.31151,-0.448904,-0.189748,-0.629748,0.0319088,-1.6787,0.915589,0.687461,-0.400497,-0.100355
0.035,-0.544123,0.455769,0.00361164,-2.09704,-0.00260446,2.55252,-0.537979,0.00106366,0.000662268,-0.000620751,0.00154355,-0.000618093,-0.000167805,-0.00307783,0,0,0,0,0,0,0,1,-0.00073588,-0.000169976,0,-0.000735925,-1,-0.000268269,0,-0.000169779,0.000268394,-1,0,0.499906,-0.299969,0.199883,1,-0.34302,-34.8001,0.72308,15.3492,0.00977655,1.49054,-0.542649,-0.287287,-0.287701,0.236984,0.312712,-0.448757,-0.189561,-0.629963,0.030737,-1.67713,0.920968,0.685747,-0.403437,-0.0998091
0.036,-0.544129,0.455766,0.00361164,-2.09705,-0.00260226,2.55252,-0.537974,-0.00105413,-0.000486508,-0.000413834,-0.00156942,0.000232198,0.000634115,-0.000559915,0,0,0,0,0,0,0,1,-0.000747623,-0.000169977,0,-0.000747668,-1,-0.000269686,0,-0.000169776,0.000269813,-1,0,0.499903,-0.299971,0.199882,1,-0.267642,-34.7604,0.72308,15.4603,-0.00761847,1.47039,-0.582932,-0.286542,-0.287745,0.237418,0.312378,-0.44865,-0.189575,-0.630107,0.0300132,-1.67567,0.921151,0.685393,-0.403811,-0.0992329
0.037,-0.544124,0.455764,0.00360635,-2.09705,-0.00260319,2.55252,-0.537975,0.00106048,-0.000324339,-0.00203913,-0.00104628,-0.000184286,0.000422743,-0.000746269,0,0,0,0,0,0,0,1,-0.000745242,-0.000170829,0,-0.000745288,-1,-0.000266872,0,-0.000170631,0.000267,-1,0,0.499903,-0.299971,0.199883,1,-0.34302,-34.7604,0.798459,15.4603,0.0015368,1.47039,-0.572861,-0.284615,-0.287756,0.238903,0.312527,-0.448579,-0.189544,-0.630092,0.0320891,-1.67319,0.921095,0.684743,-0.403239,-0.0974842
0.038,-0.544129,0.455768,0.00361655,-2.09704,-0.00260112,2.55252,-0.537963,-0.00105625,0.00154701,0.00133184,0.00106572,0.000555311,-9.11638e-05,0.00363931,0,0,0,0,0,0,0,1,-0.000755524,-0.000166898,0,-0.000755569,-1,-0.000271099,0,-0.000166693,0.000271225,-1,0,0.499906,-0.299969,0.199883,1,-0.267642,-34.8358,0.683408,15.385,-0.0167737,1.48046,-0.684556,-0.282345,-0.288567,0.240764,0.31331,-0.448515,-0.189456,-0.629891,0.0351426,-1.67023,0.922491,0.683484,-0.403011,-0.09536
0.039,-0.544129,0.455768,0.00361513,-2.09704,-0.00260213,2.55253,-0.537961,-0.000704165,0.000196123,0.000887893,-0.00012474,3.11234e-05,0.000651301,0.00317219,0,0,0,0,0,0,0,1,-0.000758203,-0.000166822,0,-0.000758248,-1,-0.000269674,0,-0.000166617,0.0002698,-1,0,0.499905,-0.29997,0.199883,1,-0.267642,-34.8001,0.683408,15.4207,-0.00761847,1.46124,-0.704697,-0.281385,-0.290554,0.241521,0.314139,-0.448415,-0.189375,-0.629561,0.035149,-1.66769,0.926409,0.681563,-0.40468,-0.0944413
0.04,-0.544129,0.455768,0.003614,-2.09704,-0.00260532,2.55252,-0.537969,-0.000469444,0.000130749,-0.000336091,-8.31598e-05,2.07489e-05,-0.000650869,-0.000496152,0,0,0,0,0,0,0,1,-0.000748729,-0.000171161,0,-0.000748775,-1,-0.000269627,0,-0.000170959,0.000269755,-1,0,0.499905,-0.29997,0.199882,1,-0.267642,-34.8001,0.72308,15.4207,-0.00761847,1.49054,-0.634202,-0.281143,-0.292464,0.241601,0.314703,-0.448308,-0.189357,-0.629239,0.0338861,-1.66582,0.930341,0.679786,-0.406632,-0.0942247
0.041,-0.544127,0.455766,0.00361456,-2.09705,-0.00260513,2.55252,-0.537965,0.000522256,8.7166e-05,-0.000224061,-5.54399e-05,-0.000630427,-6.09199e-05,0.00078821,0,0,0,0,0,0,0,1,-0.000749247,-0.000170115,0,-0.000749293,-1,-0.000269406,0,-0.000169913,0.000269534,-1,0,0.499905,-0.299968,0.199883,1,-0.303348,-34.8001,0.72308,15.4207,0.00977655,1.48046,-0.664414,-0.281048,-0.293474,0.241514,0.314963,-0.44821,-0.189414,-0.629029,0.0331737,-1.66483,0.932555,0.678787,-0.407645,-0.0941802
0.042,-0.544129,0.455763,0.00361261,-2.09704,-0.00260248,2.55252,-0.537978,-0.000487048,-0.000869909,-0.000149374,0.000798258,0.000223975,-4.06133e-05,-0.00361135,0,0,0,0,0,0,0,1,-0.000743295,-0.000163531,0,-0.000743339,-1,-0.000266162,0,-0.000163333,0.000266284,-1,0,0.499906,-0.299972,0.199886,1,-0.267642,-34.7604,0.72308,15.385,-0.00761847,1.48046,-0.55272,-0.281362,-0.292726,0.241059,0.314347,-0.448111,-0.189609,-0.628943,0.0326028,-1.66499,0.931459,0.679098,-0.407114,-0.0945449
0.043,-0.544132,0.455766,0.00361409,-2.09704,-0.00260225,2.55252,-0.537975,-0.00125272,0.00034808,-9.95826e-05,0.00136739,0.000149317,-2.70755e-05,-0.00166158,0,0,0,0,0,0,0,1,-0.000747188,-0.000162781,0,-0.000747232,-1,-0.000266636,0,-0.000162582,0.000266757,-1,0,0.499906,-0.299973,0.199886,1,-0.227969,-34.8001,0.72308,15.3492,-0.00761847,1.48046,-0.572861,-0.28083,-0.289657,0.241265,0.312198,-0.448073,-0.190002,-0.62893,0.0322572,-1.66381,0.926099,0.680209,-0.404555,-0.0941372
0.044,-0.544132,0.455765,0.00361524,-2.09704,-0.00260536,2.55252,-0.537971,-0.000835146,0.000232054,0.000861632,7.63754e-05,9.95445e-05,-0.000391043,0.000418156,0,0,0,0,0,0,0,1,-0.00074814,-0.000166324,0,-0.000748184,-1,-0.000267326,0,-0.000166124,0.00026745,-1,0,0.499905,-0.299971,0.199885,1,-0.227969,-34.8001,0.683408,15.385,-0.00761847,1.49054,-0.61406,-0.279011,-0.286408,0.242455,0.309547,-0.448098,-0.19044,-0.62889,0.0317889,-1.66002,0.920542,0.680541,-0.401877,-0.0925329
